종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
한양디지텍,078350,KOSDAQ,제외,49.937684319320695,5.16,21350.0,22350.0,81.2,42.42,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,77.00725,39.0836815513766,22500.0,22250.0,2026-09-17T14:00:00+09:00
지어소프트,051160,KOSDAQ,제외,65.96535165415392,4.05,12890.0,12890.0,3.6,6.85,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,55.5550361,114.72888511289652,12890.0,12130.0,2026-09-17T14:00:00+09:00
티엠씨,217590,KOSPI,제외,52.93627546533421,1.81,14340.0,13620.0,16.3,5.96,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,19.4791878,4.045473222658444,14340.0,13620.0,2026-09-17T14:00:00+09:00
엑스게이트,356680,KOSDAQ,제외,64.14130063436508,0.05,17700.0,17300.0,18.6,4.52,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,20.9289364,2.8519045410320136,17700.0,17230.0,2026-09-17T14:00:00+09:00
삼익제약,014950,KOSDAQ,제외,57.37018538890502,0.63,10840.0,10280.0,17.4,4.93,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,8.04864,1.513961943625842,10840.0,10240.0,2026-09-17T14:00:00+09:00
달바글로벌,483650,KOSPI,제외,79.22386734764518,2.12,173000.0,175000.0,56.9,1.5,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,48.354624,1.1399417978039181,175700.0,172800.0,2026-09-17T14:00:00+09:00
동국산업,005160,KOSDAQ,제외,71.00400317444202,2.55,3820.0,3755.0,150.5,2014.23,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,93.8152069,737.6435785482728,3960.0,3730.0,2026-09-17T14:00:00+09:00
제주반도체,080220,KOSDAQ,제외,71.53389963819401,0.56,73400.0,72700.0,37.6,0.73,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,34.483267,0.42682286986194967,73400.0,72100.0,2026-09-17T14:00:00+09:00
드림텍,192650,KOSPI,제외,49.655711834985176,2.55,8080.0,7830.0,27.4,11.31,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,17.570061,5.791954953053682,8080.0,7650.0,2026-09-17T14:00:00+09:00
JW신약,067290,KOSDAQ,제외,58.38627062911196,0.08,3790.0,3550.0,11.9,0.74,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,11.8303395,0.6024199945076201,3790.0,3550.0,2026-09-17T14:00:00+09:00
원익홀딩스,030530,KOSDAQ,제외,54.10462934093505,1.39,25900.0,25700.0,54.0,2.97,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,29.048701,0.8894148561212987,25900.0,25300.0,2026-09-17T14:00:00+09:00
에이치브이엠,295310,KOSDAQ,제외,54.027631707864714,3.34,61200.0,60400.0,38.0,10.91,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,40.398015,9.368963505166402,61600.0,60900.0,2026-09-17T14:00:00+09:00
미래에셋벤처투자,100790,KOSDAQ,제외,76.92768093537319,1.5,17490.0,17210.0,76.8,15.29,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,16.3057664,2.5950414153042365,17840.0,16940.0,2026-09-17T14:00:00+09:00
SFA반도체,036540,KOSDAQ,제외,48.95849927190812,1.35,9110.0,8670.0,36.2,3.16,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,47.4942174,2.96305915522693,9110.0,8620.0,2026-09-17T14:00:00+09:00
아이씨티케이,456010,KOSDAQ,제외,55.50672416916069,2.18,20550.0,20200.0,15.2,9.27,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,10.056432,3.4086092598844617,20550.0,20100.0,2026-09-17T14:00:00+09:00
신세계,004170,KOSPI,제외,41.59305141762168,-3.27,366500.0,354500.0,57.4,1.18,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,59.646525,0.993441612563763,365000.0,352500.0,2026-09-17T14:00:00+09:00
SV인베스트먼트,289080,KOSDAQ,제외,78.92679564878568,0.55,2910.0,2660.0,16.7,8.47,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,7.3288106,2.287913099137362,2910.0,2630.0,2026-09-17T14:00:00+09:00
한국콜마,161890,KOSPI,제외,60.130224920027636,0.07,155800.0,147200.0,49.6,0.87,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,35.932698,0.4880496110205253,155800.0,146700.0,2026-09-17T14:00:00+09:00
서진시스템,178320,KOSDAQ,제외,69.51153623583771,-1.37,36500.0,34900.0,64.7,2.47,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,74.4612125,2.0177509330404906,36500.0,34250.0,2026-09-17T14:00:00+09:00
심텍,222800,KOSDAQ,제외,64.9171222005655,0.04,132200.0,129300.0,25.6,0.27,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,39.975145,0.36750652996288485,132200.0,127900.0,2026-09-17T14:00:00+09:00
RFHIC,218410,KOSDAQ,제외,52.95743673895696,1.61,54300.0,54500.0,41.5,3.3,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,31.793916,1.3901522815195668,54700.0,53200.0,2026-09-17T14:00:00+09:00
켄코아에어로스페이스,274090,KOSDAQ,제외,44.447851984164,2.79,12950.0,11640.0,13.9,21.56,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,6.91449,8.57210440167567,12950.0,11500.0,2026-09-17T14:00:00+09:00
에스피소프트,443670,KOSDAQ,제외,59.809438925856476,1.18,5730.0,5470.0,8.6,4.13,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,6.2448258,3.4332302749096324,5730.0,5430.0,2026-09-17T14:00:00+09:00
현대제철,004020,KOSPI,제외,58.02040245857482,-0.5,35400.0,34100.0,43.6,1.68,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,52.442789,1.5054853240032082,35400.0,34150.0,2026-09-17T14:00:00+09:00
코스맥스,192820,KOSPI,제외,65.75039323314662,-0.98,291500.0,273000.0,51.6,0.97,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,46.79086,0.6642153798380837,291500.0,271000.0,2026-09-17T14:00:00+09:00
DL이앤씨,375500,KOSPI,제외,53.354559436805765,-2.23,89900.0,84400.0,52.2,1.5,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,58.526784,1.20850200933791,88700.0,83400.0,2026-09-17T14:00:00+09:00
오이솔루션,138080,KOSDAQ,제외,49.541194809255764,1.95,28800.0,27450.0,11.1,2.02,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,14.6238525,2.648591291654064,28800.0,26850.0,2026-09-17T14:00:00+09:00
브이엠,089970,KOSDAQ,제외,61.15065773577063,2.58,53000.0,53900.0,70.1,2.3,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,39.669398,1.069472182530911,54500.0,52700.0,2026-09-17T14:00:00+09:00
GS건설,006360,KOSPI,제외,42.10121273128192,-1.41,37250.0,36700.0,32.4,0.43,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,37.142886,0.41456440790232635,37250.0,36300.0,2026-09-17T14:00:00+09:00
한선엔지니어링,452280,KOSDAQ,제외,46.52220279720281,2.4,14080.0,13470.0,9.1,3.89,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,10.4540525,2.9045691026415774,14080.0,13330.0,2026-09-17T14:00:00+09:00
올릭스,226950,KOSDAQ,제외,55.043868727548116,2.01,117900.0,115200.0,47.0,1.85,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,29.942122,0.9724621579806114,117900.0,114100.0,2026-09-17T14:00:00+09:00
와이제이링크,209640,KOSDAQ,제외,60.41710365154684,3.59,3960.0,3790.0,33.0,185.0,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,23.12884896,90.67584588690771,3960.0,3792.0,2026-09-17T14:00:00+09:00
쏠리드,050890,KOSDAQ,제외,54.011774189153016,1.5,9740.0,9360.0,12.9,3.84,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,15.6247936,2.244674699313053,9740.0,9320.0,2026-09-17T14:00:00+09:00
피에스케이,319660,KOSDAQ,제외,57.73327184406323,1.61,131200.0,126500.0,27.6,0.86,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,27.312204,0.5474312174408936,131200.0,126200.0,2026-09-17T14:00:00+09:00
에이팩트,200470,KOSDAQ,제외,45.91560099928991,3.05,7210.0,7060.0,10.1,3.74,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,9.9214725,2.292209474264133,7210.0,6950.0,2026-09-17T14:00:00+09:00
유진테크,084370,KOSDAQ,제외,76.42725424196844,0.93,142000.0,137000.0,41.8,2.7,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,36.900901,1.7291564649707227,142000.0,135700.0,2026-09-17T14:00:00+09:00
두산퓨얼셀,336260,KOSPI,제외,56.32710272749985,0.2,53000.0,50600.0,19.7,0.4,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,27.98399,0.3561579601590267,53000.0,50200.0,2026-09-17T14:00:00+09:00
파마리서치,214450,KOSDAQ,제외,47.3432261518386,-1.3,356000.0,332500.0,22.1,0.43,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,42.89595,0.6501168274758945,356000.0,327500.0,2026-09-17T14:00:00+09:00
비나텍,126340,KOSDAQ,제외,44.79368608270342,2.63,79900.0,78200.0,10.9,2.21,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,26.022021,4.496579227780273,79900.0,77100.0,2026-09-17T14:00:00+09:00
에스피지,058610,KOSDAQ,제외,59.13987854650986,0.33,99200.0,99400.0,22.3,0.96,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,16.528042,0.5222132896214622,99700.0,98200.0,2026-09-17T14:00:00+09:00
실리콘투,257720,KOSDAQ,제외,38.19327932075691,-2.02,43750.0,42350.0,15.6,0.27,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,15.699189,0.19386770513583346,43650.0,42150.0,2026-09-17T14:00:00+09:00
인텍플러스,064290,KOSDAQ,제외,56.39110221158901,0.65,51200.0,47750.0,20.3,0.94,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,32.955786,1.8282443535232094,51200.0,48200.0,2026-09-17T14:00:00+09:00
삼미금속,012210,KOSDAQ,제외,56.943511641201326,-0.43,11650.0,11440.0,29.1,5.32,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,14.3130108,2.598891590731807,11700.0,11370.0,2026-09-17T14:00:00+09:00
흥구석유,024060,KOSDAQ,제외,35.75128305171224,-1.77,14160.0,13710.0,11.2,1.06,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,11.88385,0.742031956655196,14160.0,13750.0,2026-09-17T14:00:00+09:00
KBI메탈,024840,KOSDAQ,제외,50.35905248069832,2.02,6050.0,5870.0,12.0,1.89,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,14.122592,1.866722511784646,6050.0,5830.0,2026-09-17T14:00:00+09:00
OCI홀딩스,010060,KOSPI,제외,50.585208827318624,-0.98,204500.0,202000.0,23.0,0.39,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,19.44856,0.25798354022735404,204500.0,202000.0,2026-09-17T14:00:00+09:00
ISC,095340,KOSDAQ,제외,64.13078127993957,0.76,194500.0,191300.0,26.7,0.99,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,22.641192,0.5791298918936009,194500.0,188300.0,2026-09-17T14:00:00+09:00
비에이치,090460,KOSPI,제외,48.751240797156605,-0.08,20100.0,19830.0,10.1,0.59,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,13.624743,0.5211680897367624,20100.0,19580.0,2026-09-17T14:00:00+09:00
SK이터닉스,475150,KOSPI,제외,41.578600591345335,-1.63,49950.0,49250.0,25.0,0.51,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.910364,0.27104169710631365,49950.0,48950.0,2026-09-17T14:00:00+09:00
LS머트리얼즈,417200,KOSDAQ,제외,57.39772079772083,2.03,12970.0,12750.0,13.5,3.3,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,30.2230074,5.506364784416388,12970.0,13110.0,2026-09-17T14:00:00+09:00
비에이치아이,083650,KOSDAQ,제외,57.23517714574048,-0.37,66900.0,65300.0,22.0,1.03,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,19.269124,0.5593342360204314,66900.0,64400.0,2026-09-17T14:00:00+09:00
현대해상,001450,KOSPI,제외,59.542738238477185,-0.51,50900.0,49300.0,19.7,0.78,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,22.7470975,0.6956228622826917,50900.0,49250.0,2026-09-17T14:00:00+09:00
나라스페이스테크놀로지,478340,KOSDAQ,제외,30.0,7.62,13850.0,13850.0,0.4,0.95,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,0.1688315,0.4516660370917706,13850.0,13850.0,2026-09-17T14:00:00+09:00
LG디스플레이,034220,KOSPI,제외,34.52173913043478,-3.13,8530.0,8450.0,17.0,0.71,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,25.4788359,0.6808023255912601,8510.0,8390.0,2026-09-17T14:00:00+09:00
삼현,437730,KOSDAQ,제외,46.84626203613546,1.11,49850.0,48700.0,19.1,6.37,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,12.7182175,2.4870971088430553,49850.0,48250.0,2026-09-17T14:00:00+09:00
고영,098460,KOSDAQ,제외,65.8091770267059,1.71,28450.0,28350.0,15.6,0.86,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,20.260854,0.6782369368067153,28450.0,28200.0,2026-09-17T14:00:00+09:00
피에스케이홀딩스,031980,KOSDAQ,제외,63.445809436751254,0.52,167700.0,165400.0,21.3,0.72,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.654158,0.5185473048374906,167800.0,165800.0,2026-09-17T14:00:00+09:00
롯데쇼핑,023530,KOSPI,제외,63.57301771165604,-0.86,122200.0,115700.0,23.4,0.87,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,37.56474,1.1775966247994443,122200.0,115300.0,2026-09-17T14:00:00+09:00
NHN,181710,KOSPI,제외,76.51317676843475,0.67,58500.0,56900.0,26.5,1.9,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,26.53125,1.5740039947442728,58500.0,56600.0,2026-09-17T14:00:00+09:00
한컴위드,054920,KOSDAQ,제외,47.80297907116691,1.4,5360.0,5070.0,10.8,12.8,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,13.5086094,15.08372429249939,5360.0,5070.0,2026-09-17T14:00:00+09:00
HD현대에너지솔루션,322000,KOSPI,제외,38.712074008297776,-2.59,123600.0,121200.0,15.8,0.55,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,16.801092,0.4093040655771636,123600.0,119700.0,2026-09-17T14:00:00+09:00
대원전선,006340,KOSPI,제외,59.899682773366884,-0.47,13070.0,12960.0,10.1,0.57,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,11.0644352,0.39411918512509364,13070.0,12880.0,2026-09-17T14:00:00+09:00
파두,440110,KOSDAQ,제외,61.83219148852021,0.6,63800.0,63700.0,20.9,0.78,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,12.424637,0.37677184791309376,64100.0,62900.0,2026-09-17T14:00:00+09:00
제이앤티씨,204270,KOSDAQ,제외,63.42214804438745,0.41,23100.0,22750.0,5.5,0.41,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,9.420096,0.5635319236684047,23100.0,22400.0,2026-09-17T14:00:00+09:00
테스,095610,KOSDAQ,제외,66.44383477271201,0.23,137400.0,136600.0,20.7,0.5,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.902188,0.30256815493198674,137400.0,134900.0,2026-09-17T14:00:00+09:00
금호전기,001210,KOSPI,제외,52.908350402063455,-1.31,11550.0,10690.0,8.2,0.3,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,10.494936,0.2572321681780691,11360.0,10650.0,2026-09-17T14:00:00+09:00
한솔테크닉스,004710,KOSPI,제외,80.2620027409571,0.67,9790.0,9320.0,24.2,5.8,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,25.3266048,5.843044835173709,9790.0,9280.0,2026-09-17T14:00:00+09:00
네패스,033640,KOSDAQ,제외,42.287446596957736,3.41,27250.0,26800.0,14.7,4.47,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,13.065388,3.5375097226169783,27250.0,26600.0,2026-09-17T14:00:00+09:00
코스메카코리아,241710,KOSDAQ,제외,61.61677091482211,0.29,137900.0,130900.0,18.0,0.82,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,20.35308,0.7308185262791568,137900.0,132000.0,2026-09-17T14:00:00+09:00
파인엠텍,441270,KOSDAQ,제외,68.90486393829005,0.93,9680.0,9450.0,11.0,2.01,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,9.777243,1.656195728096924,9680.0,9380.0,2026-09-17T14:00:00+09:00
우리로,046970,KOSDAQ,제외,59.365856729195514,-0.24,7430.0,7200.0,24.6,12.73,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,8.3573456,2.151529867042909,7380.0,7060.0,2026-09-17T14:00:00+09:00
일진전기,103590,KOSPI,제외,67.47998103591335,0.23,71400.0,70700.0,15.9,1.2,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,11.432889,0.6137904642997092,71400.0,70300.0,2026-09-17T14:00:00+09:00
덕산하이메탈,077360,KOSDAQ,제외,54.51158970471929,2.98,11330.0,11340.0,15.5,1.95,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,17.4974204,2.3483375258232746,11350.0,11240.0,2026-09-17T14:00:00+09:00
LG생활건강,051900,KOSPI,제외,55.1352088224574,-1.41,307000.0,296000.0,30.0,1.16,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,19.75974,0.5059520563150484,307000.0,294000.0,2026-09-17T14:00:00+09:00
금호건설,002990,KOSPI,제외,58.30006413703743,-0.83,13760.0,13450.0,7.3,0.18,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,8.4596985,0.16442777157390676,13690.0,13410.0,2026-09-17T14:00:00+09:00
디앤디파마텍,347850,KOSDAQ,제외,54.93981645349627,-0.25,47650.0,46350.0,12.8,0.41,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.749899,0.519766479167176,47650.0,45850.0,2026-09-17T14:00:00+09:00
에이비엘바이오,298380,KOSDAQ,제외,42.04564001813505,-1.71,59200.0,58700.0,15.2,0.96,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,14.226314,0.5481713853569994,59200.0,57800.0,2026-09-17T14:00:00+09:00
기가비스,420770,KOSDAQ,제외,59.20067090269811,0.72,107000.0,101400.0,22.1,1.37,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.443425,0.7322007423232052,107000.0,100100.0,2026-09-17T14:00:00+09:00
디아이,003160,KOSPI,제외,53.413938230381895,1.75,32250.0,31550.0,10.2,1.43,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.5607675,1.826551234254981,32250.0,31350.0,2026-09-17T14:00:00+09:00
CJ,001040,KOSPI,제외,64.93979666621894,-0.19,134200.0,131800.0,16.4,0.81,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,23.79222,0.9764338602889228,134200.0,131000.0,2026-09-17T14:00:00+09:00
한솔케미칼,014680,KOSPI,제외,59.927232442254784,2.02,217500.0,217000.0,21.2,2.73,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,34.154835,3.44414915340378,218000.0,214500.0,2026-09-17T14:00:00+09:00
LS에코에너지,229640,KOSPI,제외,51.93353783231085,0.47,59400.0,53200.0,11.5,3.46,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,17.723718,4.13606478817791,58700.0,53100.0,2026-09-17T14:00:00+09:00
아리바이오랩,261780,KOSDAQ,제외,62.74872888251032,1.96,4655.0,4140.0,5.0,4.99,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,20.855215,16.35749323118143,4655.0,4300.0,2026-09-17T14:00:00+09:00
오킨스전자,080580,KOSDAQ,제외,61.30501413480134,0.57,23350.0,22900.0,8.8,1.91,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,12.879996,1.5394901027907582,23350.0,22200.0,2026-09-17T14:00:00+09:00
PS일렉트로닉스,332570,KOSDAQ,제외,58.761892526937416,1.0,8660.0,8580.0,16.6,1.25,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,13.5724446,0.7202796599551816,8680.0,8580.0,2026-09-17T14:00:00+09:00
네패스아크,330860,KOSDAQ,제외,56.41797654589116,2.62,26950.0,26700.0,13.0,4.61,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,10.297565,2.3483251769599227,26950.0,26050.0,2026-09-17T14:00:00+09:00
티에스이,131290,KOSDAQ,제외,65.47521835209932,0.1,252000.0,250500.0,18.0,0.47,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,15.45126,0.34822089129052813,252000.0,246000.0,2026-09-17T14:00:00+09:00
