code,name,market,price,market_cap,quote_time,amount
010170,대한광통신,KOSDAQ,16160,2512600000000.0,2026-09-17T14:20:19+09:00,343276.0
043260,성호전자,KOSDAQ,21450,1618400000000.0,2026-09-17T14:20:23+09:00,288890.0
201490,미투온,KOSDAQ,4540,148600000000.0,2026-09-17T14:20:19+09:00,261407.0
004310,현대약품,KOSPI,10450,334400000000.0,2026-09-17T14:20:20+09:00,177398.0
347700,스피어,KOSDAQ,23300,1201100000000.0,2026-09-17T14:20:21+09:00,111198.0
067310,하나마이크론,KOSDAQ,37550,2496700000000.0,2026-09-17T14:20:19+09:00,110355.0
027360,아주IB투자,KOSDAQ,3825,463400000000.0,2026-09-17T14:20:20+09:00,95562.0
082740,한화엔진,KOSPI,53300,4447700000000.0,2026-09-17T14:20:23+09:00,95234.0
072950,빛샘전자,KOSDAQ,13250,106700000000.0,2026-09-17T14:20:21+09:00,82601.0
327260,RF머트리얼즈,KOSDAQ,45500,818500000000.0,2026-09-17T14:20:21+09:00,72319.0
042370,비츠로테크,KOSDAQ,11440,299700000000.0,2026-09-17T14:20:18+09:00,72306.0
001820,삼화콘덴서,KOSPI,138600,1440700000000.0,2026-09-17T14:20:21+09:00,67148.0
108490,로보티즈,KOSDAQ,311500,4568800000000.0,2026-09-17T14:20:22+09:00,63006.0
119850,지엔씨에너지,KOSDAQ,51500,847100000000.0,2026-09-17T14:20:21+09:00,62877.0
032820,우리기술,KOSDAQ,13410,2317000000000.0,2026-09-17T14:20:24+09:00,59109.0
017900,광전자,KOSPI,10210,591600000000.0,2026-09-17T14:20:20+09:00,58817.0
069540,빛과전자,KOSDAQ,4125,464900000000.0,2026-09-17T14:20:20+09:00,51366.0
093370,후성,KOSPI,14840,1591700000000.0,2026-09-17T14:20:24+09:00,50843.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,18320,905800000000.0,2026-09-17T14:20:21+09:00,46370.0
066970,엘앤에프,KOSPI,112300,4569100000000.0,2026-09-17T14:20:19+09:00,45131.0
014950,삼익제약,KOSDAQ,10210,102800000000.0,2026-09-17T14:20:23+09:00,41183.0
217590,티엠씨,KOSPI,13600,327700000000.0,2026-09-17T14:20:18+09:00,39661.0
403870,HPSP,KOSDAQ,53700,4419500000000.0,2026-09-17T14:20:20+09:00,38887.0
