code,name,market,price,market_cap,quote_time,amount,scan_time
115440,우리넷,KOSDAQ,9680,104500000000.0,2026-09-16T10:41:19+09:00,24994.0,2026-09-16T10:41:28.230297+09:00
126340,비나텍,KOSDAQ,73900,530600000000.0,2026-09-16T10:41:17+09:00,23477.0,2026-09-16T10:41:28.230297+09:00
263860,지니언스,KOSDAQ,20500,186100000000.0,2026-09-16T10:41:17+09:00,21853.0,2026-09-16T10:41:28.230297+09:00
437730,삼현,KOSDAQ,49550,1571100000000.0,2026-09-16T10:41:19+09:00,21333.0,2026-09-16T10:41:28.230297+09:00
046970,우리로,KOSDAQ,7310,320400000000.0,2026-09-16T10:41:18+09:00,21174.0,2026-09-16T10:41:28.230297+09:00
298380,에이비엘바이오,KOSDAQ,55300,3096100000000.0,2026-09-16T10:41:18+09:00,20520.0,2026-09-16T10:41:28.230297+09:00
032820,우리기술,KOSDAQ,12910,2230600000000.0,2026-09-16T10:41:22+09:00,20229.0,2026-09-16T10:41:28.230297+09:00
024060,흥구석유,KOSDAQ,14700,220500000000.0,2026-09-16T10:41:18+09:00,20089.0,2026-09-16T10:41:28.230297+09:00
058610,에스피지,KOSDAQ,96600,2142300000000.0,2026-09-16T10:41:22+09:00,19636.0,2026-09-16T10:41:28.230297+09:00
388790,라이콤,KOSDAQ,4875,149200000000.0,2026-09-16T10:41:22+09:00,19632.0,2026-09-16T10:41:28.230297+09:00
375500,DL이앤씨,KOSPI,89600,3466900000000.0,2026-09-16T10:41:19+09:00,19083.0,2026-09-16T10:41:28.230297+09:00
327260,RF머트리얼즈,KOSDAQ,45250,814000000000.0,2026-09-16T10:41:20+09:00,18504.0,2026-09-16T10:41:28.230297+09:00
014950,삼익제약,KOSDAQ,10500,105700000000.0,2026-09-16T10:41:21+09:00,16705.0,2026-09-16T10:41:28.230297+09:00
042510,라온시큐어,KOSDAQ,12450,138300000000.0,2026-09-16T10:41:17+09:00,16234.0,2026-09-16T10:41:28.230297+09:00
403870,HPSP,KOSDAQ,51500,4238500000000.0,2026-09-16T10:41:19+09:00,15516.0,2026-09-16T10:41:28.230297+09:00
475150,SK이터닉스,KOSPI,48600,1655700000000.0,2026-09-16T10:41:20+09:00,15274.0,2026-09-16T10:41:28.230297+09:00
067290,JW신약,KOSDAQ,3540,198400000000.0,2026-09-16T10:41:17+09:00,14212.0,2026-09-16T10:41:28.230297+09:00
443670,에스피소프트,KOSDAQ,5160,123900000000.0,2026-09-16T10:41:20+09:00,13528.0,2026-09-16T10:41:28.230297+09:00
066970,엘앤에프,KOSPI,112400,4573000000000.0,2026-09-16T10:41:18+09:00,13261.0,2026-09-16T10:41:28.230297+09:00
353200,대덕전자,KOSPI,96300,4758800000000.0,2026-09-16T10:41:18+09:00,13161.0,2026-09-16T10:41:28.230297+09:00
413630,씨피시스템,KOSDAQ,4600,167600000000.0,2026-09-16T10:41:19+09:00,13155.0,2026-09-16T10:41:28.230297+09:00
125210,아모그린텍,KOSDAQ,6280,103600000000.0,2026-09-16T10:41:18+09:00,13146.0,2026-09-16T10:41:28.230297+09:00
006360,GS건설,KOSPI,36850,3153700000000.0,2026-09-16T10:41:21+09:00,13011.0,2026-09-16T10:41:28.230297+09:00
214450,파마리서치,KOSDAQ,325500,3381800000000.0,2026-09-16T10:41:22+09:00,12962.0,2026-09-16T10:41:28.230297+09:00
222800,심텍,KOSDAQ,124500,4727800000000.0,2026-09-16T10:41:22+09:00,12868.0,2026-09-16T10:41:28.230297+09:00
161890,한국콜마,KOSPI,147400,3479400000000.0,2026-09-16T10:41:17+09:00,12821.0,2026-09-16T10:41:28.230297+09:00
031980,피에스케이홀딩스,KOSDAQ,161100,3473700000000.0,2026-09-16T10:41:21+09:00,12791.0,2026-09-16T10:41:28.230297+09:00
234340,헥토파이낸셜,KOSDAQ,18620,260100000000.0,2026-09-16T10:41:19+09:00,12751.0,2026-09-16T10:41:28.230297+09:00
138080,오이솔루션,KOSDAQ,24300,300800000000.0,2026-09-16T10:41:21+09:00,12670.0,2026-09-16T10:41:28.230297+09:00
336260,두산퓨얼셀,KOSPI,49700,3255000000000.0,2026-09-16T10:41:21+09:00,12494.0,2026-09-16T10:41:28.230297+09:00
080220,제주반도체,KOSDAQ,69000,2376600000000.0,2026-09-16T10:41:19+09:00,12220.0,2026-09-16T10:41:28.230297+09:00
257720,실리콘투,KOSDAQ,43550,2855800000000.0,2026-09-16T10:41:17+09:00,11933.0,2026-09-16T10:41:28.230297+09:00
195870,해성디에스,KOSPI,54200,921400000000.0,2026-09-16T10:41:20+09:00,11897.0,2026-09-16T10:41:28.230297+09:00
424870,이뮨온시아,KOSDAQ,3760,343700000000.0,2026-09-16T10:41:19+09:00,11493.0,2026-09-16T10:41:28.230297+09:00
103590,일진전기,KOSPI,70200,3347500000000.0,2026-09-16T10:41:18+09:00,11279.0,2026-09-16T10:41:28.230297+09:00
006340,대원전선,KOSPI,12840,1006800000000.0,2026-09-16T10:41:19+09:00,10631.0,2026-09-16T10:41:28.230297+09:00
083650,비에이치아이,KOSDAQ,63300,1958800000000.0,2026-09-16T10:41:20+09:00,10176.0,2026-09-16T10:41:28.230297+09:00
178320,서진시스템,KOSDAQ,36000,2294000000000.0,2026-09-16T10:41:18+09:00,9785.0,2026-09-16T10:41:28.230297+09:00
002990,금호건설,KOSPI,13280,494800000000.0,2026-09-16T10:41:21+09:00,9368.0,2026-09-16T10:41:28.230297+09:00
030000,제일기획,KOSPI,17770,2044300000000.0,2026-09-16T10:41:21+09:00,9266.0,2026-09-16T10:41:28.230297+09:00
040300,YTN,KOSDAQ,2520,120100000000.0,2026-09-16T10:41:21+09:00,9246.0,2026-09-16T10:41:28.230297+09:00
226950,올릭스,KOSDAQ,105000,2388800000000.0,2026-09-16T10:41:17+09:00,9085.0,2026-09-16T10:41:28.230297+09:00
440110,파두,KOSDAQ,58500,2931500000000.0,2026-09-16T10:41:20+09:00,8953.0,2026-09-16T10:41:28.230297+09:00
192820,코스맥스,KOSPI,278000,3155200000000.0,2026-09-16T10:41:20+09:00,8649.0,2026-09-16T10:41:28.230297+09:00
271560,오리온,KOSPI,112900,4462800000000.0,2026-09-16T10:41:19+09:00,8573.0,2026-09-16T10:41:28.230297+09:00
004170,신세계,KOSPI,367000,3466400000000.0,2026-09-16T10:41:22+09:00,8569.0,2026-09-16T10:41:28.230297+09:00
322000,HD현대에너지솔루션,KOSPI,119800,1341800000000.0,2026-09-16T10:41:19+09:00,8434.0,2026-09-16T10:41:28.230297+09:00
483650,달바글로벌,KOSPI,158100,1980300000000.0,2026-09-16T10:41:18+09:00,8219.0,2026-09-16T10:41:28.230297+09:00
125490,한라캐스트,KOSDAQ,10850,396100000000.0,2026-09-16T10:41:22+09:00,7878.0,2026-09-16T10:41:28.230297+09:00
090460,비에이치,KOSPI,18780,633100000000.0,2026-09-16T10:41:20+09:00,7876.0,2026-09-16T10:41:28.230297+09:00
041190,우리기술투자,KOSDAQ,5190,414200000000.0,2026-09-16T10:41:20+09:00,7766.0,2026-09-16T10:41:28.230297+09:00
032500,케이엠더블유,KOSDAQ,17650,744700000000.0,2026-09-16T10:41:21+09:00,7716.0,2026-09-16T10:41:28.230297+09:00
950190,고스트스튜디오,KOSDAQ,11690,152200000000.0,2026-09-16T10:41:21+09:00,7669.0,2026-09-16T10:41:28.230297+09:00
034220,LG디스플레이,KOSPI,8450,4225000000000.0,2026-09-16T10:41:21+09:00,7637.0,2026-09-16T10:41:28.230297+09:00
456010,아이씨티케이,KOSDAQ,18520,268600000000.0,2026-09-16T10:41:18+09:00,7504.0,2026-09-16T10:41:28.230297+09:00
119850,지엔씨에너지,KOSDAQ,47550,782100000000.0,2026-09-16T10:41:20+09:00,7478.0,2026-09-16T10:41:28.230297+09:00
058470,리노공업,KOSDAQ,63500,4839500000000.0,2026-09-16T10:41:18+09:00,7345.0,2026-09-16T10:41:28.230297+09:00
004020,현대제철,KOSPI,35100,4683900000000.0,2026-09-16T10:41:19+09:00,7305.0,2026-09-16T10:41:28.230297+09:00
0007C0,아크릴,KOSDAQ,20300,163000000000.0,2026-09-16T10:41:21+09:00,7276.0,2026-09-16T10:41:28.230297+09:00
024840,KBI메탈,KOSDAQ,5580,241600000000.0,2026-09-16T10:41:19+09:00,7164.0,2026-09-16T10:41:28.230297+09:00
462860,더즌,KOSDAQ,2580,185100000000.0,2026-09-16T10:41:19+09:00,7113.0,2026-09-16T10:41:28.230297+09:00
082740,한화엔진,KOSPI,47600,3972100000000.0,2026-09-16T10:41:22+09:00,7086.0,2026-09-16T10:41:28.230297+09:00
201490,미투온,KOSDAQ,3840,125700000000.0,2026-09-16T10:41:18+09:00,7082.0,2026-09-16T10:41:28.230297+09:00
010060,OCI홀딩스,KOSPI,200000,3734000000000.0,2026-09-16T10:41:22+09:00,7031.0,2026-09-16T10:41:28.230297+09:00
032940,원익,KOSDAQ,9710,176700000000.0,2026-09-16T10:41:17+09:00,7014.0,2026-09-16T10:41:28.230297+09:00
011170,롯데케미칼,KOSPI,67000,2866000000000.0,2026-09-16T10:41:21+09:00,6991.0,2026-09-16T10:41:28.230297+09:00
064260,다날,KOSDAQ,4410,333600000000.0,2026-09-16T10:41:20+09:00,6906.0,2026-09-16T10:41:28.230297+09:00
160190,하이젠알앤엠,KOSDAQ,23350,721200000000.0,2026-09-16T10:41:19+09:00,6728.0,2026-09-16T10:41:28.230297+09:00
023530,롯데쇼핑,KOSPI,121300,3431400000000.0,2026-09-16T10:41:22+09:00,6701.0,2026-09-16T10:41:28.230297+09:00
141080,리가켐바이오,KOSDAQ,80600,2983800000000.0,2026-09-16T10:41:22+09:00,6627.0,2026-09-16T10:41:28.230297+09:00
347700,스피어,KOSDAQ,20050,1033600000000.0,2026-09-16T10:41:20+09:00,6309.0,2026-09-16T10:41:28.230297+09:00
0015N0,아로마티카,KOSDAQ,13380,168300000000.0,2026-09-16T10:41:20+09:00,6219.0,2026-09-16T10:41:28.230297+09:00
192650,드림텍,KOSPI,6650,438100000000.0,2026-09-16T10:41:20+09:00,6053.0,2026-09-16T10:41:28.230297+09:00
347850,디앤디파마텍,KOSDAQ,45200,2071900000000.0,2026-09-16T10:41:20+09:00,5993.0,2026-09-16T10:41:28.230297+09:00
219130,타이거일렉,KOSDAQ,71000,448300000000.0,2026-09-16T10:41:18+09:00,5960.0,2026-09-16T10:41:28.230297+09:00
087010,펩트론,KOSDAQ,142500,3322700000000.0,2026-09-16T10:41:19+09:00,5917.0,2026-09-16T10:41:28.230297+09:00
131290,티에스이,KOSDAQ,238500,2638200000000.0,2026-09-16T10:41:20+09:00,5913.0,2026-09-16T10:41:28.230297+09:00
003350,한국화장품제조,KOSPI,14930,338300000000.0,2026-09-16T10:41:17+09:00,5871.0,2026-09-16T10:41:28.230297+09:00
067310,하나마이크론,KOSDAQ,33400,2220800000000.0,2026-09-16T10:41:18+09:00,5792.0,2026-09-16T10:41:28.230297+09:00
028300,HLB,KOSDAQ,31150,4149100000000.0,2026-09-16T10:41:20+09:00,5769.0,2026-09-16T10:41:28.230297+09:00
131970,두산테스나,KOSDAQ,72700,1405100000000.0,2026-09-16T10:41:22+09:00,5702.0,2026-09-16T10:41:28.230297+09:00
080580,오킨스전자,KOSDAQ,20900,440800000000.0,2026-09-16T10:41:21+09:00,5635.0,2026-09-16T10:41:28.230297+09:00
060250,NHN KCP,KOSDAQ,12960,520500000000.0,2026-09-16T10:41:20+09:00,5601.0,2026-09-16T10:41:28.230297+09:00
187660,페니트리움바이오,KOSDAQ,7670,490600000000.0,2026-09-16T10:41:17+09:00,5569.0,2026-09-16T10:41:28.230297+09:00
0220W0,한화머시너리앤서비스홀딩스,KOSPI,6730,568800000000.0,2026-09-16T10:41:22+09:00,5569.0,2026-09-16T10:41:28.230297+09:00
095610,테스,KOSDAQ,127700,2472300000000.0,2026-09-16T10:41:22+09:00,5441.0,2026-09-16T10:41:28.230297+09:00
417030,니어스랩,KOSDAQ,25800,149100000000.0,2026-09-16T10:41:20+09:00,5391.0,2026-09-16T10:41:28.230297+09:00
310210,보로노이,KOSDAQ,139300,2580300000000.0,2026-09-16T10:41:19+09:00,5252.0,2026-09-16T10:41:28.230297+09:00
204270,제이앤티씨,KOSDAQ,20650,1194600000000.0,2026-09-16T10:41:21+09:00,4985.0,2026-09-16T10:41:28.230297+09:00
454910,두산로보틱스,KOSPI,67900,4401300000000.0,2026-09-16T10:41:21+09:00,4815.0,2026-09-16T10:41:28.230297+09:00
100840,SNT에너지,KOSPI,38200,790000000000.0,2026-09-16T10:41:20+09:00,4803.0,2026-09-16T10:41:28.230297+09:00
124500,아이티센글로벌,KOSDAQ,28050,650900000000.0,2026-09-16T10:41:19+09:00,4715.0,2026-09-16T10:41:28.230297+09:00
356860,티엘비,KOSDAQ,37050,878100000000.0,2026-09-16T10:41:18+09:00,4687.0,2026-09-16T10:41:28.230297+09:00
319660,피에스케이,KOSDAQ,116300,3368800000000.0,2026-09-16T10:41:20+09:00,4552.0,2026-09-16T10:41:28.230297+09:00
098460,고영,KOSDAQ,26850,1831300000000.0,2026-09-16T10:41:19+09:00,4527.0,2026-09-16T10:41:28.230297+09:00
041510,에스엠,KOSDAQ,87500,2003300000000.0,2026-09-16T10:41:20+09:00,4392.0,2026-09-16T10:41:28.230297+09:00
052710,아모텍,KOSDAQ,15600,291400000000.0,2026-09-16T10:41:21+09:00,4369.0,2026-09-16T10:41:28.230297+09:00
092220,KEC,KOSPI,3005,120700000000.0,2026-09-16T10:41:22+09:00,4251.0,2026-09-16T10:41:28.230297+09:00
488280,에스투더블유,KOSDAQ,14710,159200000000.0,2026-09-16T10:41:19+09:00,4238.0,2026-09-16T10:41:28.230297+09:00
115500,케이씨에스,KOSDAQ,10420,125000000000.0,2026-09-16T10:41:18+09:00,4056.0,2026-09-16T10:41:28.230297+09:00
317400,자이에스앤디,KOSPI,10250,397500000000.0,2026-09-16T10:41:21+09:00,4052.0,2026-09-16T10:41:28.230297+09:00
105840,우진,KOSPI,13950,281800000000.0,2026-09-16T10:41:22+09:00,4040.0,2026-09-16T10:41:28.230297+09:00
089970,브이엠,KOSDAQ,47900,1261100000000.0,2026-09-16T10:41:21+09:00,4012.0,2026-09-16T10:41:28.230297+09:00
048410,현대바이오,KOSDAQ,6680,644700000000.0,2026-09-16T10:41:19+09:00,3994.0,2026-09-16T10:41:28.230297+09:00
190510,나무가,KOSDAQ,16430,231400000000.0,2026-09-16T10:41:19+09:00,3972.0,2026-09-16T10:41:28.230297+09:00
0039P0,매드업,KOSDAQ,7810,146900000000.0,2026-09-16T10:41:19+09:00,3963.0,2026-09-16T10:41:28.230297+09:00
441270,파인엠텍,KOSDAQ,8940,377300000000.0,2026-09-16T10:41:21+09:00,3922.0,2026-09-16T10:41:28.230297+09:00
089030,테크윙,KOSDAQ,43150,1598900000000.0,2026-09-16T10:41:21+09:00,3873.0,2026-09-16T10:41:28.230297+09:00
095340,ISC,KOSDAQ,180600,3828200000000.0,2026-09-16T10:41:18+09:00,3869.0,2026-09-16T10:41:28.230297+09:00
290550,디케이티,KOSDAQ,17200,344000000000.0,2026-09-16T10:41:18+09:00,3866.0,2026-09-16T10:41:28.230297+09:00
064290,인텍플러스,KOSDAQ,46900,607700000000.0,2026-09-16T10:41:19+09:00,3865.0,2026-09-16T10:41:28.230297+09:00
084370,유진테크,KOSDAQ,124600,2855300000000.0,2026-09-16T10:41:17+09:00,3839.0,2026-09-16T10:41:28.230297+09:00
241710,코스메카코리아,KOSDAQ,132700,1417200000000.0,2026-09-16T10:41:19+09:00,3833.0,2026-09-16T10:41:28.230297+09:00
079650,서산,KOSDAQ,6300,126000000000.0,2026-09-16T10:41:21+09:00,3833.0,2026-09-16T10:41:28.230297+09:00
232140,와이씨,KOSDAQ,11410,936100000000.0,2026-09-16T10:41:22+09:00,3818.0,2026-09-16T10:41:28.230297+09:00
036570,NC,KOSPI,201500,4341100000000.0,2026-09-16T10:41:17+09:00,3784.0,2026-09-16T10:41:28.230297+09:00
491000,리브스메드,KOSDAQ,28425,717900000000.0,2026-09-16T10:41:19+09:00,3741.0,2026-09-16T10:41:28.230297+09:00
452190,한빛레이저,KOSDAQ,5070,121300000000.0,2026-09-16T10:41:19+09:00,3718.0,2026-09-16T10:41:28.230297+09:00
033160,엠케이전자,KOSDAQ,13270,326000000000.0,2026-09-16T10:41:19+09:00,3664.0,2026-09-16T10:41:28.230297+09:00
000670,영풍,KOSPI,47250,869900000000.0,2026-09-16T10:41:22+09:00,3643.0,2026-09-16T10:41:28.230297+09:00
204620,글로벌텍스프리,KOSDAQ,5920,416100000000.0,2026-09-16T10:41:17+09:00,3591.0,2026-09-16T10:41:28.230297+09:00
181710,NHN,KOSPI,53400,1749000000000.0,2026-09-16T10:41:20+09:00,3572.0,2026-09-16T10:41:28.230297+09:00
064760,티씨케이,KOSDAQ,255750,2859100000000.0,2026-09-16T10:41:22+09:00,3526.0,2026-09-16T10:41:28.230297+09:00
028670,팬오션,KOSPI,5860,3132600000000.0,2026-09-16T10:41:18+09:00,3520.0,2026-09-16T10:41:28.230297+09:00
009420,한올바이오파마,KOSPI,47250,2468400000000.0,2026-09-16T10:41:19+09:00,3443.0,2026-09-16T10:41:28.230297+09:00
