code,name,market,price,market_cap,quote_time,amount,scan_time
131970,두산테스나,KOSDAQ,77600,1499800000000.0,2026-09-15T10:37:21+09:00,12392.0,2026-09-15T10:37:33.079945+09:00
158430,아톤,KOSDAQ,5040,123400000000.0,2026-09-15T10:37:18+09:00,12074.0,2026-09-15T10:37:33.079945+09:00
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,15840,783200000000.0,2026-09-15T10:37:22+09:00,11760.0,2026-09-15T10:37:33.079945+09:00
082740,한화엔진,KOSPI,48500,4047200000000.0,2026-09-15T10:37:22+09:00,11365.0,2026-09-15T10:37:33.079945+09:00
257720,실리콘투,KOSDAQ,44150,2895200000000.0,2026-09-15T10:37:17+09:00,11334.0,2026-09-15T10:37:33.079945+09:00
002990,금호건설,KOSPI,13610,507100000000.0,2026-09-15T10:37:21+09:00,11284.0,2026-09-15T10:37:33.079945+09:00
042510,라온시큐어,KOSDAQ,11280,125300000000.0,2026-09-15T10:37:17+09:00,10911.0,2026-09-15T10:37:33.079945+09:00
090360,로보스타,KOSDAQ,81700,796600000000.0,2026-09-15T10:37:21+09:00,10871.0,2026-09-15T10:37:33.079945+09:00
319400,현대무벡스,KOSDAQ,21950,2444700000000.0,2026-09-15T10:37:18+09:00,10510.0,2026-09-15T10:37:33.079945+09:00
112610,씨에스윈드,KOSPI,52100,2197100000000.0,2026-09-15T10:37:19+09:00,10357.0,2026-09-15T10:37:33.079945+09:00
389500,에스비비테크,KOSDAQ,43400,289200000000.0,2026-09-15T10:37:22+09:00,10352.0,2026-09-15T10:37:33.079945+09:00
098460,고영,KOSDAQ,28150,1919900000000.0,2026-09-15T10:37:19+09:00,10310.0,2026-09-15T10:37:33.079945+09:00
187660,페니트리움바이오,KOSDAQ,7910,506000000000.0,2026-09-15T10:37:18+09:00,10172.0,2026-09-15T10:37:33.079945+09:00
319660,피에스케이,KOSDAQ,121200,3510800000000.0,2026-09-15T10:37:21+09:00,10117.0,2026-09-15T10:37:33.079945+09:00
071200,인피니트헬스케어,KOSDAQ,12390,302300000000.0,2026-09-15T10:37:21+09:00,9793.0,2026-09-15T10:37:33.079945+09:00
131290,티에스이,KOSDAQ,246500,2726600000000.0,2026-09-15T10:37:21+09:00,9778.0,2026-09-15T10:37:33.079945+09:00
095610,테스,KOSDAQ,134200,2598100000000.0,2026-09-15T10:37:22+09:00,9588.0,2026-09-15T10:37:33.079945+09:00
475580,에이럭스,KOSDAQ,8430,114900000000.0,2026-09-15T10:37:20+09:00,9328.0,2026-09-15T10:37:33.079945+09:00
087010,펩트론,KOSDAQ,148100,3453300000000.0,2026-09-15T10:37:18+09:00,9317.0,2026-09-15T10:37:33.079945+09:00
347850,디앤디파마텍,KOSDAQ,46950,2152100000000.0,2026-09-15T10:37:21+09:00,8865.0,2026-09-15T10:37:33.079945+09:00
454910,두산로보틱스,KOSPI,70800,4589300000000.0,2026-09-15T10:37:21+09:00,8453.0,2026-09-15T10:37:33.079945+09:00
124500,아이티센글로벌,KOSDAQ,31300,726300000000.0,2026-09-15T10:37:19+09:00,8440.0,2026-09-15T10:37:33.079945+09:00
234340,헥토파이낸셜,KOSDAQ,22350,312200000000.0,2026-09-15T10:37:19+09:00,8213.0,2026-09-15T10:37:33.079945+09:00
214450,파마리서치,KOSDAQ,339000,3522100000000.0,2026-09-15T10:37:22+09:00,8111.0,2026-09-15T10:37:33.079945+09:00
010060,OCI홀딩스,KOSPI,204500,3818100000000.0,2026-09-15T10:37:22+09:00,8072.0,2026-09-15T10:37:33.079945+09:00
475150,SK이터닉스,KOSPI,50600,1723800000000.0,2026-09-15T10:37:20+09:00,8066.0,2026-09-15T10:37:33.079945+09:00
067310,하나마이크론,KOSDAQ,34000,2260700000000.0,2026-09-15T10:37:19+09:00,8008.0,2026-09-15T10:37:33.079945+09:00
204270,제이앤티씨,KOSDAQ,22700,1313200000000.0,2026-09-15T10:37:22+09:00,7554.0,2026-09-15T10:37:33.079945+09:00
079650,서산,KOSDAQ,6650,133000000000.0,2026-09-15T10:37:20+09:00,7519.0,2026-09-15T10:37:33.079945+09:00
003350,한국화장품제조,KOSPI,14680,332600000000.0,2026-09-15T10:37:18+09:00,7436.0,2026-09-15T10:37:33.079945+09:00
252990,샘씨엔에스,KOSDAQ,16430,989400000000.0,2026-09-15T10:37:19+09:00,7425.0,2026-09-15T10:37:33.079945+09:00
192820,코스맥스,KOSPI,279000,3166500000000.0,2026-09-15T10:37:20+09:00,7409.0,2026-09-15T10:37:33.079945+09:00
417200,LS머트리얼즈,KOSDAQ,12130,820600000000.0,2026-09-15T10:37:18+09:00,7395.0,2026-09-15T10:37:33.079945+09:00
322000,HD현대에너지솔루션,KOSPI,126500,1416800000000.0,2026-09-15T10:37:20+09:00,7381.0,2026-09-15T10:37:33.079945+09:00
053260,금강철강,KOSDAQ,8090,151400000000.0,2026-09-15T10:37:18+09:00,7358.0,2026-09-15T10:37:33.079945+09:00
443670,에스피소프트,KOSDAQ,5140,123400000000.0,2026-09-15T10:37:19+09:00,7237.0,2026-09-15T10:37:33.079945+09:00
023530,롯데쇼핑,KOSPI,120000,3394700000000.0,2026-09-15T10:37:22+09:00,7177.0,2026-09-15T10:37:33.079945+09:00
119850,지엔씨에너지,KOSDAQ,49650,816700000000.0,2026-09-15T10:37:20+09:00,7062.0,2026-09-15T10:37:33.079945+09:00
090460,비에이치,KOSPI,20200,681000000000.0,2026-09-15T10:37:20+09:00,7034.0,2026-09-15T10:37:33.079945+09:00
001450,현대해상,KOSPI,49700,4236800000000.0,2026-09-15T10:37:20+09:00,6794.0,2026-09-15T10:37:33.079945+09:00
064550,바이오니아,KOSDAQ,9930,256300000000.0,2026-09-15T10:37:21+09:00,6773.0,2026-09-15T10:37:33.079945+09:00
083650,비에이치아이,KOSDAQ,65900,2039200000000.0,2026-09-15T10:37:20+09:00,6738.0,2026-09-15T10:37:33.079945+09:00
028300,HLB,KOSDAQ,31550,4202400000000.0,2026-09-15T10:37:21+09:00,6451.0,2026-09-15T10:37:33.079945+09:00
452260,한화갤러리아,KOSPI,2610,506000000000.0,2026-09-15T10:37:18+09:00,6406.0,2026-09-15T10:37:33.079945+09:00
089030,테크윙,KOSDAQ,44800,1660000000000.0,2026-09-15T10:37:22+09:00,6341.0,2026-09-15T10:37:33.079945+09:00
004170,신세계,KOSPI,374000,3532500000000.0,2026-09-15T10:37:22+09:00,6276.0,2026-09-15T10:37:33.079945+09:00
012210,삼미금속,KOSDAQ,11540,266000000000.0,2026-09-15T10:37:22+09:00,6236.0,2026-09-15T10:37:33.079945+09:00
089970,브이엠,KOSDAQ,49050,1291300000000.0,2026-09-15T10:37:21+09:00,6191.0,2026-09-15T10:37:33.079945+09:00
0220W0,한화머시너리앤서비스홀딩스,KOSPI,6920,584800000000.0,2026-09-15T10:37:22+09:00,6137.0,2026-09-15T10:37:33.079945+09:00
271560,오리온,KOSPI,115600,4569500000000.0,2026-09-15T10:37:20+09:00,6051.0,2026-09-15T10:37:33.079945+09:00
043260,성호전자,KOSDAQ,17000,1248400000000.0,2026-09-15T10:37:21+09:00,6007.0,2026-09-15T10:37:33.079945+09:00
448900,한국피아이엠,KOSDAQ,55500,337100000000.0,2026-09-15T10:37:20+09:00,5993.0,2026-09-15T10:37:33.079945+09:00
101730,위메이드맥스,KOSDAQ,5160,432400000000.0,2026-09-15T10:37:19+09:00,5983.0,2026-09-15T10:37:33.079945+09:00
056190,SFA,KOSDAQ,28300,1016200000000.0,2026-09-15T10:37:18+09:00,5921.0,2026-09-15T10:37:33.079945+09:00
488280,에스투더블유,KOSDAQ,14760,159800000000.0,2026-09-15T10:37:19+09:00,5857.0,2026-09-15T10:37:33.079945+09:00
439960,코스모로보틱스,KOSDAQ,11690,379300000000.0,2026-09-15T10:37:18+09:00,5786.0,2026-09-15T10:37:33.079945+09:00
0039P0,매드업,KOSDAQ,8510,160100000000.0,2026-09-15T10:37:19+09:00,5761.0,2026-09-15T10:37:33.079945+09:00
095340,ISC,KOSDAQ,183400,3887500000000.0,2026-09-15T10:37:19+09:00,5688.0,2026-09-15T10:37:33.079945+09:00
483650,달바글로벌,KOSPI,167000,2091800000000.0,2026-09-15T10:37:18+09:00,5648.0,2026-09-15T10:37:33.079945+09:00
126730,코칩,KOSDAQ,21950,192500000000.0,2026-09-15T10:37:19+09:00,5612.0,2026-09-15T10:37:33.079945+09:00
420770,기가비스,KOSDAQ,101400,1285300000000.0,2026-09-15T10:37:20+09:00,5565.0,2026-09-15T10:37:33.079945+09:00
289930,웨이비스,KOSDAQ,7950,104500000000.0,2026-09-15T10:37:18+09:00,5425.0,2026-09-15T10:37:33.079945+09:00
006340,대원전선,KOSPI,12970,1017000000000.0,2026-09-15T10:37:18+09:00,5410.0,2026-09-15T10:37:33.079945+09:00
466100,클로봇,KOSDAQ,23650,732100000000.0,2026-09-15T10:37:22+09:00,5394.0,2026-09-15T10:37:33.079945+09:00
440110,파두,KOSDAQ,63600,3187100000000.0,2026-09-15T10:37:20+09:00,5376.0,2026-09-15T10:37:33.079945+09:00
002380,KCC,KOSPI,477000,4098800000000.0,2026-09-15T10:37:18+09:00,5372.0,2026-09-15T10:37:33.079945+09:00
090710,휴림로봇,KOSDAQ,6360,760400000000.0,2026-09-15T10:37:18+09:00,5309.0,2026-09-15T10:37:33.079945+09:00
232140,와이씨,KOSDAQ,11830,970600000000.0,2026-09-15T10:37:22+09:00,5177.0,2026-09-15T10:37:33.079945+09:00
020150,롯데에너지머티리얼즈,KOSPI,40400,2115600000000.0,2026-09-15T10:37:21+09:00,5159.0,2026-09-15T10:37:33.079945+09:00
064290,인텍플러스,KOSDAQ,46800,606400000000.0,2026-09-15T10:37:20+09:00,5158.0,2026-09-15T10:37:33.079945+09:00
041190,우리기술투자,KOSDAQ,5590,446100000000.0,2026-09-15T10:37:20+09:00,5115.0,2026-09-15T10:37:33.079945+09:00
281820,케이씨텍,KOSPI,70400,1393800000000.0,2026-09-15T10:37:17+09:00,5086.0,2026-09-15T10:37:33.079945+09:00
361610,SK아이이테크놀로지,KOSPI,16440,1344600000000.0,2026-09-15T10:37:19+09:00,5014.0,2026-09-15T10:37:33.079945+09:00
446540,메가터치,KOSDAQ,8990,261400000000.0,2026-09-15T10:37:22+09:00,4871.0,2026-09-15T10:37:33.079945+09:00
001430,세아베스틸지주,KOSPI,44350,1590500000000.0,2026-09-15T10:37:22+09:00,4755.0,2026-09-15T10:37:33.079945+09:00
298380,에이비엘바이오,KOSDAQ,67200,3762400000000.0,2026-09-15T10:37:20+09:00,4673.0,2026-09-15T10:37:33.079945+09:00
064760,티씨케이,KOSDAQ,270500,3024000000000.0,2026-09-15T10:37:22+09:00,4669.0,2026-09-15T10:37:33.079945+09:00
041510,에스엠,KOSDAQ,89200,2042200000000.0,2026-09-15T10:37:21+09:00,4563.0,2026-09-15T10:37:33.079945+09:00
294570,쿠콘,KOSDAQ,29750,300200000000.0,2026-09-15T10:37:19+09:00,4547.0,2026-09-15T10:37:33.079945+09:00
028670,팬오션,KOSPI,5800,3100500000000.0,2026-09-15T10:37:18+09:00,4536.0,2026-09-15T10:37:33.079945+09:00
178320,서진시스템,KOSDAQ,35300,2249400000000.0,2026-09-15T10:37:19+09:00,4521.0,2026-09-15T10:37:33.079945+09:00
476830,알지노믹스,KOSDAQ,27850,781300000000.0,2026-09-15T10:37:19+09:00,4480.0,2026-09-15T10:37:33.079945+09:00
204320,HL만도,KOSPI,49500,2324400000000.0,2026-09-15T10:37:21+09:00,4462.0,2026-09-15T10:37:33.079945+09:00
330350,위더스제약,KOSDAQ,7580,100100000000.0,2026-09-15T10:37:20+09:00,4446.0,2026-09-15T10:37:33.079945+09:00
162300,신스틸,KOSDAQ,2595,107600000000.0,2026-09-15T10:37:17+09:00,4416.0,2026-09-15T10:37:33.079945+09:00
003160,디아이,KOSPI,30600,866000000000.0,2026-09-15T10:37:21+09:00,4395.0,2026-09-15T10:37:33.079945+09:00
053800,안랩,KOSDAQ,63400,705400000000.0,2026-09-15T10:37:19+09:00,4312.0,2026-09-15T10:37:33.079945+09:00
141080,리가켐바이오,KOSDAQ,86100,3187400000000.0,2026-09-15T10:37:22+09:00,4277.0,2026-09-15T10:37:33.079945+09:00
218410,RFHIC,KOSDAQ,49750,1322100000000.0,2026-09-15T10:37:22+09:00,4266.0,2026-09-15T10:37:33.079945+09:00
103590,일진전기,KOSPI,69000,3290300000000.0,2026-09-15T10:37:18+09:00,4255.0,2026-09-15T10:37:33.079945+09:00
091580,상신이디피,KOSDAQ,22450,299200000000.0,2026-09-15T10:37:19+09:00,4229.0,2026-09-15T10:37:33.079945+09:00
417840,저스템,KOSDAQ,15100,345300000000.0,2026-09-15T10:37:22+09:00,4029.0,2026-09-15T10:37:33.079945+09:00
310210,보로노이,KOSDAQ,150400,2785900000000.0,2026-09-15T10:37:20+09:00,3999.0,2026-09-15T10:37:33.079945+09:00
417030,니어스랩,KOSDAQ,29150,168400000000.0,2026-09-15T10:37:21+09:00,3965.0,2026-09-15T10:37:33.079945+09:00
000250,삼천당제약,KOSDAQ,161000,3776700000000.0,2026-09-15T10:37:19+09:00,3964.0,2026-09-15T10:37:33.079945+09:00
241710,코스메카코리아,KOSDAQ,129800,1386300000000.0,2026-09-15T10:37:19+09:00,3962.0,2026-09-15T10:37:33.079945+09:00
009420,한올바이오파마,KOSPI,49600,2591100000000.0,2026-09-15T10:37:19+09:00,3950.0,2026-09-15T10:37:33.079945+09:00
290550,디케이티,KOSDAQ,17070,341400000000.0,2026-09-15T10:37:18+09:00,3830.0,2026-09-15T10:37:33.079945+09:00
