code,name,market,price,market_cap,quote_time,amount,scan_time
0011A0,액스비스,KOSDAQ,12000,112000000000.0,2026-09-15T20:20:19+09:00,24649.0,2026-09-16T07:56:21.327688+09:00
441270,파인엠텍,KOSDAQ,9140,385800000000.0,2026-09-15T20:20:22+09:00,24618.0,2026-09-16T07:56:21.327688+09:00
052710,아모텍,KOSDAQ,16280,304100000000.0,2026-09-15T20:20:23+09:00,24106.0,2026-09-16T07:56:21.327688+09:00
214450,파마리서치,KOSDAQ,339000,3522100000000.0,2026-09-15T20:20:23+09:00,23997.0,2026-09-16T07:56:21.327688+09:00
475150,SK이터닉스,KOSPI,50400,1717000000000.0,2026-09-15T20:20:22+09:00,23937.0,2026-09-16T07:56:21.327688+09:00
263860,지니언스,KOSDAQ,18870,171300000000.0,2026-09-15T20:20:19+09:00,23514.0,2026-09-16T07:56:21.327688+09:00
319660,피에스케이,KOSDAQ,119700,3467300000000.0,2026-09-15T20:20:22+09:00,22080.0,2026-09-16T07:56:21.327688+09:00
095610,테스,KOSDAQ,129700,2511000000000.0,2026-09-15T20:20:24+09:00,22019.0,2026-09-16T07:56:21.327688+09:00
058470,리노공업,KOSDAQ,65300,4976600000000.0,2026-09-15T20:20:19+09:00,21689.0,2026-09-16T07:56:21.327688+09:00
002990,금호건설,KOSPI,13510,503400000000.0,2026-09-15T20:20:23+09:00,21371.0,2026-09-16T07:56:21.327688+09:00
004170,신세계,KOSPI,370000,3494700000000.0,2026-09-15T20:20:24+09:00,21200.0,2026-09-16T07:56:21.327688+09:00
028670,팬오션,KOSPI,5710,3052400000000.0,2026-09-15T20:20:20+09:00,20787.0,2026-09-16T07:56:21.327688+09:00
028300,HLB,KOSDAQ,32500,4328900000000.0,2026-09-15T20:20:22+09:00,20670.0,2026-09-16T07:56:21.327688+09:00
083650,비에이치아이,KOSDAQ,65800,2036100000000.0,2026-09-15T20:20:22+09:00,20549.0,2026-09-16T07:56:21.327688+09:00
098460,고영,KOSDAQ,27750,1892700000000.0,2026-09-15T20:20:21+09:00,20232.0,2026-09-16T07:56:21.327688+09:00
023530,롯데쇼핑,KOSPI,116200,3287200000000.0,2026-09-15T20:20:23+09:00,20170.0,2026-09-16T07:56:21.327688+09:00
089970,브이엠,KOSDAQ,49650,1307100000000.0,2026-09-15T20:20:23+09:00,20122.0,2026-09-16T07:56:21.327688+09:00
131290,티에스이,KOSDAQ,241500,2671300000000.0,2026-09-15T20:20:22+09:00,19618.0,2026-09-16T07:56:21.327688+09:00
012210,삼미금속,KOSDAQ,11600,267400000000.0,2026-09-15T20:20:24+09:00,19479.0,2026-09-16T07:56:21.327688+09:00
067310,하나마이크론,KOSDAQ,34050,2264000000000.0,2026-09-15T20:20:20+09:00,19460.0,2026-09-16T07:56:21.327688+09:00
322000,HD현대에너지솔루션,KOSPI,124300,1392200000000.0,2026-09-15T20:20:21+09:00,19372.0,2026-09-16T07:56:21.327688+09:00
095340,ISC,KOSDAQ,183700,3893900000000.0,2026-09-15T20:20:20+09:00,19363.0,2026-09-16T07:56:21.327688+09:00
420770,기가비스,KOSDAQ,100500,1273900000000.0,2026-09-15T20:20:21+09:00,18099.0,2026-09-16T07:56:21.327688+09:00
119850,지엔씨에너지,KOSDAQ,49050,806800000000.0,2026-09-15T20:20:21+09:00,17946.0,2026-09-16T07:56:21.327688+09:00
347850,디앤디파마텍,KOSDAQ,46650,2138300000000.0,2026-09-15T20:20:22+09:00,17855.0,2026-09-16T07:56:21.327688+09:00
319400,현대무벡스,KOSDAQ,21750,2422400000000.0,2026-09-15T20:20:19+09:00,17788.0,2026-09-16T07:56:21.327688+09:00
001450,현대해상,KOSPI,49000,4177200000000.0,2026-09-15T20:20:21+09:00,17486.0,2026-09-16T07:56:21.327688+09:00
483650,달바글로벌,KOSPI,163400,2046700000000.0,2026-09-15T20:20:19+09:00,17106.0,2026-09-16T07:56:21.327688+09:00
204270,제이앤티씨,KOSDAQ,21700,1255300000000.0,2026-09-15T20:20:23+09:00,16987.0,2026-09-16T07:56:21.327688+09:00
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,15130,748100000000.0,2026-09-15T20:20:22+09:00,16921.0,2026-09-16T07:56:21.327688+09:00
090460,비에이치,KOSPI,19610,661100000000.0,2026-09-15T20:20:21+09:00,16719.0,2026-09-16T07:56:21.327688+09:00
192820,코스맥스,KOSPI,274000,3109800000000.0,2026-09-15T20:20:22+09:00,16650.0,2026-09-16T07:56:21.327688+09:00
090360,로보스타,KOSDAQ,81000,789800000000.0,2026-09-15T20:20:21+09:00,16626.0,2026-09-16T07:56:21.327688+09:00
454910,두산로보틱스,KOSPI,70200,4550400000000.0,2026-09-15T20:20:23+09:00,16615.0,2026-09-16T07:56:21.327688+09:00
064290,인텍플러스,KOSDAQ,45500,589600000000.0,2026-09-15T20:20:21+09:00,16508.0,2026-09-16T07:56:21.327688+09:00
271560,오리온,KOSPI,115200,4553700000000.0,2026-09-15T20:20:21+09:00,16324.0,2026-09-16T07:56:21.327688+09:00
028100,동아지질,KOSPI,19020,213400000000.0,2026-09-15T20:20:24+09:00,16236.0,2026-09-16T07:56:21.327688+09:00
234340,헥토파이낸셜,KOSDAQ,21600,301800000000.0,2026-09-15T20:20:21+09:00,16234.0,2026-09-16T07:56:21.327688+09:00
199430,케이엔알시스템,KOSDAQ,20500,229500000000.0,2026-09-15T20:20:23+09:00,16067.0,2026-09-16T07:56:21.327688+09:00
124500,아이티센글로벌,KOSDAQ,30100,698500000000.0,2026-09-15T20:20:21+09:00,15988.0,2026-09-16T07:56:21.327688+09:00
006660,삼성공조,KOSPI,12490,101500000000.0,2026-09-15T20:20:22+09:00,15954.0,2026-09-16T07:56:21.327688+09:00
440110,파두,KOSDAQ,61500,3081800000000.0,2026-09-15T20:20:22+09:00,15681.0,2026-09-16T07:56:21.327688+09:00
475580,에이럭스,KOSDAQ,7750,105600000000.0,2026-09-15T20:20:21+09:00,15523.0,2026-09-16T07:56:21.327688+09:00
002380,KCC,KOSPI,470000,4038700000000.0,2026-09-15T20:20:20+09:00,15196.0,2026-09-16T07:56:21.327688+09:00
089030,테크윙,KOSDAQ,44750,1658200000000.0,2026-09-15T20:20:23+09:00,14999.0,2026-09-16T07:56:21.327688+09:00
389500,에스비비테크,KOSDAQ,42350,282200000000.0,2026-09-15T20:20:22+09:00,14889.0,2026-09-16T07:56:21.327688+09:00
252990,샘씨엔에스,KOSDAQ,16360,985200000000.0,2026-09-15T20:20:21+09:00,14619.0,2026-09-16T07:56:21.327688+09:00
043260,성호전자,KOSDAQ,16950,1244700000000.0,2026-09-15T20:20:23+09:00,14539.0,2026-09-16T07:56:21.327688+09:00
232140,와이씨,KOSDAQ,11890,975500000000.0,2026-09-15T20:20:23+09:00,14240.0,2026-09-16T07:56:21.327688+09:00
056190,SFA,KOSDAQ,28800,1034200000000.0,2026-09-15T20:20:20+09:00,14225.0,2026-09-16T07:56:21.327688+09:00
310210,보로노이,KOSDAQ,141600,2622900000000.0,2026-09-15T20:20:21+09:00,13786.0,2026-09-16T07:56:21.327688+09:00
178320,서진시스템,KOSDAQ,35600,2268600000000.0,2026-09-15T20:20:20+09:00,13699.0,2026-09-16T07:56:21.327688+09:00
006340,대원전선,KOSPI,12870,1009200000000.0,2026-09-15T20:20:20+09:00,13536.0,2026-09-16T07:56:21.327688+09:00
488280,에스투더블유,KOSDAQ,14760,159800000000.0,2026-09-15T20:20:21+09:00,13406.0,2026-09-16T07:56:21.327688+09:00
003350,한국화장품제조,KOSPI,14910,337900000000.0,2026-09-15T20:20:19+09:00,13209.0,2026-09-16T07:56:21.327688+09:00
141080,리가켐바이오,KOSDAQ,83700,3098500000000.0,2026-09-15T20:20:23+09:00,13029.0,2026-09-16T07:56:21.327688+09:00
347700,스피어,KOSDAQ,20150,1038800000000.0,2026-09-15T20:20:22+09:00,12847.0,2026-09-16T07:56:21.327688+09:00
044490,태웅,KOSDAQ,39000,780300000000.0,2026-09-15T20:20:21+09:00,12685.0,2026-09-16T07:56:21.327688+09:00
036570,NC,KOSPI,203500,4384200000000.0,2026-09-15T20:20:19+09:00,12681.0,2026-09-16T07:56:21.327688+09:00
101730,위메이드맥스,KOSDAQ,4975,416900000000.0,2026-09-15T20:20:20+09:00,12218.0,2026-09-16T07:56:21.327688+09:00
281820,케이씨텍,KOSPI,69400,1374000000000.0,2026-09-15T20:20:19+09:00,12019.0,2026-09-16T07:56:21.327688+09:00
452260,한화갤러리아,KOSPI,2500,484600000000.0,2026-09-15T20:20:19+09:00,11763.0,2026-09-16T07:56:21.327688+09:00
218410,RFHIC,KOSDAQ,49950,1327400000000.0,2026-09-15T20:20:23+09:00,11711.0,2026-09-16T07:56:21.327688+09:00
0039P0,매드업,KOSDAQ,8210,154400000000.0,2026-09-15T20:20:20+09:00,11464.0,2026-09-16T07:56:21.327688+09:00
059120,아진엑스텍,KOSDAQ,7230,132400000000.0,2026-09-15T20:20:23+09:00,11435.0,2026-09-16T07:56:21.327688+09:00
041190,우리기술투자,KOSDAQ,5560,443700000000.0,2026-09-15T20:20:22+09:00,11170.0,2026-09-16T07:56:21.327688+09:00
382900,범한퓨얼셀,KOSDAQ,25800,226000000000.0,2026-09-15T20:20:22+09:00,11162.0,2026-09-16T07:56:21.327688+09:00
138930,BNK금융지주,KOSPI,16020,4915600000000.0,2026-09-15T20:20:21+09:00,11031.0,2026-09-16T07:56:21.327688+09:00
053260,금강철강,KOSDAQ,7800,146000000000.0,2026-09-15T20:20:20+09:00,11018.0,2026-09-16T07:56:21.327688+09:00
008930,한미사이언스,KOSPI,51100,3494800000000.0,2026-09-15T20:20:19+09:00,10998.0,2026-09-16T07:56:21.327688+09:00
020150,롯데에너지머티리얼즈,KOSPI,40000,2094600000000.0,2026-09-15T20:20:22+09:00,10984.0,2026-09-16T07:56:21.327688+09:00
008830,대동기어,KOSDAQ,6150,118000000000.0,2026-09-15T20:20:23+09:00,10952.0,2026-09-16T07:56:21.327688+09:00
003160,디아이,KOSPI,30250,856100000000.0,2026-09-15T20:20:22+09:00,10881.0,2026-09-16T07:56:21.327688+09:00
079650,서산,KOSDAQ,6470,129400000000.0,2026-09-15T20:20:22+09:00,10814.0,2026-09-16T07:56:21.327688+09:00
084370,유진테크,KOSDAQ,130200,2983700000000.0,2026-09-15T20:20:19+09:00,10798.0,2026-09-16T07:56:21.327688+09:00
126730,코칩,KOSDAQ,21600,189400000000.0,2026-09-15T20:20:20+09:00,10636.0,2026-09-16T07:56:21.327688+09:00
204320,HL만도,KOSPI,49050,2303200000000.0,2026-09-15T20:20:22+09:00,10539.0,2026-09-16T07:56:21.327688+09:00
011170,롯데케미칼,KOSPI,64900,2776100000000.0,2026-09-15T20:20:23+09:00,10501.0,2026-09-16T07:56:21.327688+09:00
115500,케이씨에스,KOSDAQ,10430,125200000000.0,2026-09-15T20:20:20+09:00,10300.0,2026-09-16T07:56:21.327688+09:00
290550,디케이티,KOSDAQ,17330,346600000000.0,2026-09-15T20:20:19+09:00,10218.0,2026-09-16T07:56:21.327688+09:00
448900,한국피아이엠,KOSDAQ,55200,335300000000.0,2026-09-15T20:20:21+09:00,10182.0,2026-09-16T07:56:21.327688+09:00
071970,HD현대마린엔진,KOSPI,50000,1696100000000.0,2026-09-15T20:20:22+09:00,10125.0,2026-09-16T07:56:21.327688+09:00
