종목,코드,시장,구분,돌파모드,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_early_trigger,_early_tf,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
현대로템,064350,KOSPI,제외,제외,30.316962187925945,-3.1,119100.0,115700.0,25.2,0.74,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,18.723731,0.4430598402036912,119100.0,115700.0,2026-09-23T13:00:00+09:00
한국항공우주,047810,KOSPI,제외,제외,50.15881637879012,-1.24,130300.0,127900.0,24.9,1.07,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,21.71904,0.6583587935751163,130100.0,128000.0,2026-09-23T13:00:00+09:00
DB손해보험,005830,KOSPI,제외,제외,40.37578701853805,-1.26,186600.0,184300.0,32.3,1.02,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,27.580905,0.6333419192206926,186600.0,184500.0,2026-09-23T13:00:00+09:00
대한항공,003490,KOSPI,제외,제외,35.223324253129405,3.8,32100.0,31400.0,73.5,1.23,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,71.34747,1.123120275083081,32100.0,31450.0,2026-09-23T13:00:00+09:00
HD현대마린솔루션,443060,KOSPI,제외,제외,68.25682442662948,0.42,247000.0,239500.0,7.4,0.5,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,9.8688,0.515653044003041,247000.0,240000.0,2026-09-23T13:00:00+09:00
한국금융지주,071050,KOSPI,제외,제외,54.77574091444218,0.53,192100.0,184800.0,28.2,1.33,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,32.24053,1.037069410969698,192100.0,186200.0,2026-09-23T13:00:00+09:00
현대오토에버,307950,KOSPI,제외,제외,53.78765750150227,0.78,391500.0,376500.0,11.3,0.78,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,18.108675,0.8138783376341104,391500.0,377500.0,2026-09-23T13:00:00+09:00
GS,078930,KOSPI,제외,제외,41.67373412736854,-0.5,114500.0,108800.0,42.7,0.94,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,49.175278,0.7322129578015588,114500.0,110900.0,2026-09-23T13:00:00+09:00
LS,006260,KOSPI,제외,제외,60.2689428298698,0.3,338000.0,321500.0,16.1,0.58,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,17.54784,0.4554559831312599,338000.0,324000.0,2026-09-23T13:00:00+09:00
포스코인터내셔널,047050,KOSPI,제외,제외,40.049678036219056,-2.18,57300.0,55000.0,19.5,0.71,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,21.575472,0.668529481117825,57300.0,55200.0,2026-09-23T13:00:00+09:00
NH투자증권,005940,KOSPI,제외,제외,52.42882511900308,0.39,26800.0,26100.0,11.5,1.31,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,14.013337,1.0430436835400585,26800.0,26050.0,2026-09-23T13:00:00+09:00
삼성E&A,028050,KOSPI,제외,제외,37.7065767675321,-2.63,52300.0,48700.0,59.5,1.05,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,52.387717,0.5751971261420545,52300.0,48850.0,2026-09-23T13:00:00+09:00
카카오뱅크,323410,KOSPI,제외,제외,45.512703264473416,-1.77,20450.0,20000.0,11.4,1.05,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,17.03448,1.1929032241460926,20450.0,20050.0,2026-09-23T13:00:00+09:00
가온전선,000500,KOSPI,제외,제외,62.79581903927078,0.47,332500.0,313500.0,37.1,0.99,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,27.65042,0.6449760887203034,329000.0,315500.0,2026-09-23T13:00:00+09:00
한진칼,180640,KOSPI,제외,제외,60.32388579295963,0.95,143400.0,140300.0,12.3,1.57,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,10.501056,1.1182958714378737,143400.0,141600.0,2026-09-23T13:00:00+09:00
삼양식품,003230,KOSPI,제외,제외,29.400598991064328,-3.96,1255000.0,1214000.0,55.3,0.89,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,55.84652,0.5552916526757926,1255000.0,1213000.0,2026-09-23T13:00:00+09:00
크래프톤,259960,KOSPI,제외,제외,54.36342860822416,-2.07,204000.0,199300.0,10.9,0.83,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,24.384784,1.330557390078603,204000.0,197800.0,2026-09-23T13:00:00+09:00
이수페타시스,007660,KOSPI,제외,제외,48.39218616254467,3.48,119200.0,118400.0,166.3,3.29,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,119.99103,1.9806238906748574,119500.0,119400.0,2026-09-23T13:00:00+09:00
아모레퍼시픽,090430,KOSPI,제외,제외,50.017905097128754,-0.46,144400.0,143500.0,24.4,1.08,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,25.202772,0.7029622499748343,144400.0,142800.0,2026-09-23T13:00:00+09:00
삼성에피스홀딩스,0126Z0,KOSPI,제외,제외,53.65434160399,-0.76,339000.0,328500.0,8.6,0.72,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,8.0811,0.6966069171926424,338500.0,328500.0,2026-09-23T13:00:00+09:00
삼성증권,016360,KOSPI,제외,제외,40.123953277566386,3.57,93000.0,91200.0,40.4,1.82,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,45.35838,1.7584589704614864,93000.0,91800.0,2026-09-23T13:00:00+09:00
대우건설,047040,KOSPI,제외,제외,44.79697705200938,-2.58,19270.0,17530.0,76.6,0.8,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,123.8561328,0.8673007043077993,19270.0,17410.0,2026-09-23T13:00:00+09:00
코웨이,021240,KOSPI,제외,제외,47.31147392536619,-0.75,100400.0,98100.0,14.5,1.08,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,28.893098,1.6971751759558444,100400.0,99800.0,2026-09-23T13:00:00+09:00
한국타이어앤테크놀로지,161390,KOSPI,제외,제외,33.44668390167741,-2.11,58400.0,57200.0,17.2,1.52,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,16.014856,0.9165166833575499,58400.0,57200.0,2026-09-23T13:00:00+09:00
키움증권,039490,KOSPI,제외,제외,59.44677768507861,0.75,269000.0,266000.0,10.7,1.02,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,10.88206,0.5246538205454692,269000.0,266000.0,2026-09-23T13:00:00+09:00
한화,000880,KOSPI,제외,제외,56.620279195682244,-1.59,133400.0,130200.0,7.2,0.43,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,7.37586,0.4373640771644418,133400.0,130500.0,2026-09-23T13:00:00+09:00
LG씨엔에스,064400,KOSPI,제외,제외,55.680282004242564,-0.71,72000.0,69500.0,25.7,0.84,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,32.89644,1.1051364760287512,71700.0,69600.0,2026-09-23T13:00:00+09:00
하이브,352820,KOSPI,제외,제외,29.479980524857826,-4.01,159600.0,155200.0,29.0,1.36,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,43.81398,1.4720648157684708,159500.0,155700.0,2026-09-23T13:00:00+09:00
한미약품,128940,KOSPI,제외,제외,75.95898454817433,1.56,531000.0,527000.0,147.3,2.34,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,84.5736,1.0407048140054669,534000.0,524000.0,2026-09-23T13:00:00+09:00
한화솔루션,009830,KOSPI,제외,제외,74.3362987762359,1.96,29750.0,29000.0,58.6,1.45,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,76.452608,1.9206741167857146,29750.0,29200.0,2026-09-23T13:00:00+09:00
산일전기,062040,KOSPI,제외,제외,63.096031049499416,-0.24,211000.0,204000.0,20.8,0.47,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,29.4298,0.4797978229421184,209000.0,205000.0,2026-09-23T13:00:00+09:00
LG유플러스,032640,KOSPI,제외,제외,55.521346571989206,1.03,14720.0,14600.0,15.2,1.42,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,12.8979102,0.8780154045192444,14720.0,14620.0,2026-09-23T13:00:00+09:00
HD건설기계,267270,KOSPI,제외,제외,48.87986295710368,-2.91,139400.0,130100.0,51.4,1.53,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,101.036502,2.8648471355917082,139200.0,130200.0,2026-09-23T13:00:00+09:00
대한전선,001440,KOSPI,제외,제외,60.430948716588645,0.42,32600.0,30750.0,54.5,1.86,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,53.102331,1.6500143507660314,32400.0,31050.0,2026-09-23T13:00:00+09:00
SK바이오팜,326030,KOSPI,제외,제외,36.10448386618805,-3.26,77500.0,75500.0,8.0,0.94,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,8.894938,0.7548707216533779,77400.0,75400.0,2026-09-23T13:00:00+09:00
대덕전자,353200,KOSPI,제외,제외,50.537703630422854,3.76,118700.0,115700.0,158.4,2.38,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,356.301942,3.768141997791794,118700.0,119100.0,2026-09-23T13:00:00+09:00
DB하이텍,000990,KOSPI,제외,제외,59.50963950575332,1.6,132300.0,130900.0,49.9,1.08,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,76.121304,1.2467466868769819,131800.0,132100.0,2026-09-23T13:00:00+09:00
JB금융지주,175330,KOSPI,제외,제외,50.43887654798779,-1.05,31150.0,30400.0,10.8,0.82,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,12.581166,0.686326591899642,31150.0,30300.0,2026-09-23T13:00:00+09:00
두산밥캣,241560,KOSPI,제외,제외,46.02262131374938,-1.75,58900.0,57500.0,24.8,5.42,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,7.17984,1.135358998078702,58900.0,57600.0,2026-09-23T13:00:00+09:00
카카오페이,377300,KOSPI,제외,제외,54.72369304902223,-0.16,41300.0,40400.0,4.9,0.52,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,4.60156,0.38873913074239946,41300.0,40400.0,2026-09-23T13:00:00+09:00
유한양행,000100,KOSPI,제외,제외,36.20910970792984,-2.93,75000.0,74100.0,10.0,0.74,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,14.281914,0.7935551509843335,75000.0,73900.0,2026-09-23T13:00:00+09:00
한전기술,052690,KOSPI,제외,제외,56.697603024937564,-1.1,143900.0,130100.0,37.0,0.81,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,42.98976,0.6774131506859288,143900.0,129800.0,2026-09-23T13:00:00+09:00
삼성카드,029780,KOSPI,제외,제외,38.59455184998675,-2.15,43250.0,42750.0,4.1,1.07,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,5.43951,1.3128537059599272,43250.0,42750.0,2026-09-23T13:00:00+09:00
한화생명,088350,KOSPI,제외,제외,38.863879772625765,-1.79,5680.0,5630.0,10.5,0.65,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,14.8196801,0.7497491726273519,5680.0,5630.0,2026-09-23T13:00:00+09:00
BNK금융지주,138930,KOSPI,제외,제외,64.21742808995675,1.37,16630.0,16040.0,7.7,0.65,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,18.26672,1.0466715038028789,16630.0,16000.0,2026-09-23T13:00:00+09:00
맥쿼리인프라,088980,KOSPI,제외,제외,60.42410804776074,0.61,9830.0,9800.0,11.3,1.38,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,8.5238109,1.0067494516775852,9830.0,9810.0,2026-09-23T13:00:00+09:00
두산로보틱스,454910,KOSPI,제외,제외,58.72069751873473,0.18,72800.0,69600.0,13.3,1.15,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,8.737794,0.58187255771582,72800.0,70200.0,2026-09-23T13:00:00+09:00
NC,036570,KOSPI,제외,제외,58.67310716562324,-0.05,224500.0,212000.0,22.2,1.49,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,23.66998,1.1249676369540538,224500.0,211000.0,2026-09-23T13:00:00+09:00
엘앤에프,066970,KOSPI,제외,제외,62.27583355367125,-0.22,112700.0,108300.0,24.3,0.4,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,23.262887,0.2815900771547002,112700.0,108700.0,2026-09-23T13:00:00+09:00
SKC,011790,KOSPI,제외,제외,59.096838207861516,0.95,90400.0,88400.0,5.9,0.86,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,11.202685,1.230795911342079,90400.0,89300.0,2026-09-23T13:00:00+09:00
LG생활건강,051900,KOSPI,제외,제외,54.59213893693827,-0.6,300000.0,294500.0,11.8,0.79,09-23 13:00,09-23 12:00,2026-09-23 13:00,False,False,False,,False,10.604945,0.3772392806840214,300000.0,294500.0,2026-09-23T13:00:00+09:00
