code,name,entry,qty,initial_qty,start,day,cost,proceeds,partial,peak,time_exit,last,exit,reason,pnl
041510,에스엠,75000.0,0,13,2026-08-04 12:00:00+09:00,1,975000.0,962000.0,False,78600.0,True,74000.0,2026-08-06 09:00:00+09:00,TIME_NEXT_OPEN,-13000.0
257720,실리콘투,39000.0,0,25,2026-08-07 09:00:00+09:00,4,975000.0,972500.0,False,40400.0,True,38150.0,2026-08-11 09:00:00+09:00,TIME_NEXT_OPEN,-2500.0
079650,서산,5230.0,0,188,2026-08-11 12:00:00+09:00,6,983240.0,1081564.0000000002,False,5240.0,False,5240.0,2026-08-12 09:00:00+09:00,TARGET,98324.00000000023
067310,하나마이크론,36200.0,0,29,2026-08-13 12:00:00+09:00,8,1049800.0,1154780.0,False,37900.0,False,36250.0,2026-08-18 09:00:00+09:00,TARGET,104980.0
192820,코스맥스,257000.0,0,4,2026-08-20 12:00:00+09:00,12,1028000.0,1130800.0,False,274000.0,False,270500.0,2026-08-24 09:00:00+09:00,TARGET,102800.0
003350,한국화장품제조,13720.0,0,94,2026-08-25 12:00:00+09:00,15,1289680.0,1266180.0,False,14940.0,True,13410.0,2026-08-28 09:00:00+09:00,TIME_NEXT_OPEN,-23500.0
356680,엑스게이트,12330.0,0,102,2026-08-28 12:00:00+09:00,18,1257660.0,1171980.0,False,13280.0,False,12150.0,2026-08-31 09:00:00+09:00,STOP_GAP,-85680.0
014950,삼익제약,5330.0,0,221,2026-08-31 12:00:00+09:00,19,1177930.0,1295723.0000000002,False,5600.0,False,5390.0,2026-09-01 09:00:00+09:00,TARGET,117793.00000000023
064290,인텍플러스,40200.0,0,32,2026-09-04 12:00:00+09:00,23,1286400.0,1415040.0,False,43650.0,False,41100.0,2026-09-09 09:00:00+09:00,TARGET,128640.0
024060,흥구석유,12140.0,0,117,2026-09-09 11:00:00+09:00,26,1420380.0,1562418.0000000002,False,12400.0,False,12110.0,2026-09-10 09:00:00+09:00,TARGET,142038.00000000023
252990,샘씨엔에스,13910.0,0,112,2026-09-10 14:00:00+09:00,27,1557920.0,1713712.0000000002,False,14140.0,False,14010.0,2026-09-11 09:00:00+09:00,TARGET,155792.00000000023
456010,아이씨티케이,17150.0,0,100,2026-09-11 12:00:00+09:00,28,1715000.0,1797000.0,False,18370.0,False,17970.0,2026-09-14 14:00:00+09:00,PERIOD_END,82000.0
