scan,day,code,name,signal_bar,score,pattern,volume_component,extension_atr,trend,breakout,money,hold,rank,status,return_pct,hit,entry_price,target_price,hit_bar,sessions_to_hit,exit_bar,stop_price
2026-08-04 12:00:00+09:00,2026-08-04,241710,코스메카코리아,2026-08-04 11:00:00+09:00,72.65989646313582,rebound,21.29909556760946,1.8606624692033973,False,False,False,False,3,TARGET,10.0,True,84300.0,92730.0,2026-08-06 13:00:00+09:00,3.0,2026-08-06 13:00:00+09:00,80085.0
2026-08-04 12:00:00+09:00,2026-08-04,187660,페니트리움바이오,2026-08-04 11:00:00+09:00,71.15304968742502,rebound,100.0,1.175250836120401,True,False,False,False,4,STOP,-5.000000000000004,False,4305.0,4735.5,,,2026-08-04 14:00:00+09:00,4089.75
2026-08-04 12:00:00+09:00,2026-08-04,192820,코스맥스,2026-08-04 11:00:00+09:00,67.36890511199235,rebound,19.4093609276268,1.900932400932403,True,False,False,False,5,OPEN_MARK_TO_MARKET,4.231166150670784,False,193800.0,213180.0,,,,184110.0
2026-08-04 13:00:00+09:00,2026-08-04,257720,실리콘투,2026-08-04 12:00:00+09:00,69.5357422913174,rebound,79.14019683111584,2.4175824175824183,True,False,False,False,1,OPEN_MARK_TO_MARKET,2.553763440860224,False,37200.0,40920.0,,,,35340.0
2026-08-04 13:00:00+09:00,2026-08-04,187660,페니트리움바이오,2026-08-04 12:00:00+09:00,63.81970355478003,rebound,58.2180485581635,1.2747059618764358,True,False,False,False,2,STOP,-5.000000000000004,False,4340.0,4774.0,,,2026-08-04 14:00:00+09:00,4123.0
2026-08-04 13:00:00+09:00,2026-08-04,217590,티엠씨,2026-08-04 12:00:00+09:00,54.883373037219165,rebound,100.0,3.945900253592561,True,False,False,False,3,TARGET,10.0,True,12200.0,13420.0,2026-08-05 09:00:00+09:00,2.0,2026-08-05 09:00:00+09:00,11590.0
2026-08-04 13:00:00+09:00,2026-08-04,108490,로보티즈,2026-08-04 12:00:00+09:00,53.61976579416381,base_breakout,30.34727734396176,4.365243558397592,True,False,False,False,4,STOP,-5.000000000000004,False,235000.0,258500.0,,,2026-08-07 10:00:00+09:00,223250.0
2026-08-04 13:00:00+09:00,2026-08-04,327260,RF머트리얼즈,2026-08-04 12:00:00+09:00,53.28555133247748,base_breakout,91.35237977796528,5.828102048705064,True,False,False,False,5,TARGET,10.0,True,29950.0,32945.0,2026-08-05 09:00:00+09:00,2.0,2026-08-05 09:00:00+09:00,28452.5
2026-08-04 14:00:00+09:00,2026-08-04,477850,마키나락스,2026-08-04 13:00:00+09:00,70.39795313562801,rebound,27.060833734139628,1.9062675748297209,False,False,False,False,1,TARGET,10.0,True,22900.0,25190.0,2026-08-05 09:00:00+09:00,2.0,2026-08-05 09:00:00+09:00,21755.0
2026-08-04 14:00:00+09:00,2026-08-04,187660,페니트리움바이오,2026-08-04 13:00:00+09:00,66.67305304147268,rebound,55.5527746647185,0.9423076923076906,True,False,False,False,2,STOP,-5.000000000000004,False,4305.0,4735.5,,,2026-08-04 14:00:00+09:00,4089.75
2026-08-04 14:00:00+09:00,2026-08-04,257720,실리콘투,2026-08-04 13:00:00+09:00,59.65589233617193,rebound,37.49411882308424,2.188062773347054,True,False,False,False,3,OPEN_MARK_TO_MARKET,2.8301886792452935,False,37100.0,40810.0,,,,35245.0
2026-08-04 14:00:00+09:00,2026-08-04,002380,KCC,2026-08-04 13:00:00+09:00,58.48846865836413,rebound,24.19111676946659,1.774274905422444,True,False,False,False,4,TARGET,10.0,True,386250.0,424875.0,2026-08-05 13:00:00+09:00,2.0,2026-08-05 13:00:00+09:00,366937.5
2026-08-04 14:00:00+09:00,2026-08-04,217590,티엠씨,2026-08-04 13:00:00+09:00,53.16851963918048,rebound,84.88270663818454,3.8185618729096977,True,False,False,False,5,TARGET,10.0,True,12240.0,13464.0,2026-08-05 09:00:00+09:00,2.0,2026-08-05 09:00:00+09:00,11628.0
2026-08-05 09:00:00+09:00,2026-08-05,477850,마키나락스,2026-08-04 14:00:00+09:00,79.84059222400909,rebound,61.213057587691786,2.452805359492761,False,False,False,False,1,TARGET,10.0,True,24800.0,27280.0,2026-08-05 09:00:00+09:00,1.0,2026-08-05 09:00:00+09:00,23560.0
2026-08-05 09:00:00+09:00,2026-08-05,071200,인피니트헬스케어,2026-08-04 14:00:00+09:00,76.72831050228311,base_breakout,100.0,4.426940639269406,True,False,False,False,2,TARGET,10.0,True,9490.0,10439.0,2026-08-10 14:00:00+09:00,4.0,2026-08-10 14:00:00+09:00,9015.5
2026-08-05 09:00:00+09:00,2026-08-05,040300,YTN,2026-08-04 14:00:00+09:00,67.97408424276617,base_breakout,47.6711205145306,4.103729603729605,True,False,False,False,3,OPEN_MARK_TO_MARKET,0.24390243902439046,False,2050.0,2255.0,,,,1947.5
2026-08-05 09:00:00+09:00,2026-08-05,161890,한국콜마,2026-08-04 14:00:00+09:00,67.81572026302858,rebound,85.42739281872461,2.6063034188034218,True,False,False,False,4,TARGET,10.0,True,100700.0,110770.0,2026-08-11 09:00:00+09:00,5.0,2026-08-11 09:00:00+09:00,95665.0
2026-08-05 09:00:00+09:00,2026-08-05,002380,KCC,2026-08-04 14:00:00+09:00,64.82413344377959,rebound,44.12763724364696,2.132563089084826,True,True,False,False,5,TARGET,10.0,True,404000.0,444400.0,2026-08-10 09:00:00+09:00,4.0,2026-08-10 09:00:00+09:00,383800.0
2026-08-05 10:00:00+09:00,2026-08-05,356680,엑스게이트,2026-08-05 09:00:00+09:00,77.7863247863248,base_breakout,100.0,4.3019943019943,True,False,False,False,1,STOP,-5.000000000000004,False,11440.0,12584.0,,,2026-08-06 10:00:00+09:00,10868.0
2026-08-05 10:00:00+09:00,2026-08-05,017900,광전자,2026-08-05 09:00:00+09:00,76.63379355687047,base_breakout,100.0,4.647600262984879,True,False,False,False,2,TARGET,10.0,True,6540.0,7194.0,2026-08-05 10:00:00+09:00,1.0,2026-08-05 10:00:00+09:00,6213.0
2026-08-05 10:00:00+09:00,2026-08-05,069540,빛과전자,2026-08-05 09:00:00+09:00,75.83188720173536,base_breakout,100.0,6.571917236776238,True,False,False,False,3,STOP,-5.000000000000004,False,2835.0,3118.5,,,2026-08-06 09:00:00+09:00,2693.25
2026-08-05 10:00:00+09:00,2026-08-05,046970,우리로,2026-08-05 09:00:00+09:00,75.46983546617916,base_breakout,100.0,5.091267051047673,True,False,False,False,4,STOP,-5.000000000000004,False,4920.0,5412.0,,,2026-08-06 09:00:00+09:00,4674.0
2026-08-05 10:00:00+09:00,2026-08-05,332570,PS일렉트로닉스,2026-08-05 09:00:00+09:00,74.95612009237875,base_breakout,100.0,6.863208385148339,True,False,False,False,5,STOP,-5.000000000000004,False,9520.0,10472.0,,,2026-08-06 09:00:00+09:00,9044.0
2026-08-05 11:00:00+09:00,2026-08-05,002990,금호건설,2026-08-05 10:00:00+09:00,77.81449457907826,rebound,45.57134538849667,1.2649776635456822,True,False,False,False,1,STOP,-5.000000000000004,False,9970.0,10967.0,,,2026-08-06 09:00:00+09:00,9471.5
2026-08-05 11:00:00+09:00,2026-08-05,040300,YTN,2026-08-05 10:00:00+09:00,75.33823529411765,base_breakout,100.0,4.220588235294118,True,False,False,False,2,OPEN_MARK_TO_MARKET,-2.375296912114011,False,2105.0,2315.5,,,,1999.75
2026-08-05 11:00:00+09:00,2026-08-05,073240,금호타이어,2026-08-05 10:00:00+09:00,71.43304215597276,rebound,48.606985107542044,2.4603334002811805,True,False,False,False,3,TARGET,10.0,True,7410.0,8151.0,2026-08-06 09:00:00+09:00,2.0,2026-08-06 09:00:00+09:00,7039.5
2026-08-05 11:00:00+09:00,2026-08-05,000670,영풍,2026-08-05 10:00:00+09:00,69.07765113552942,rebound,65.2245620716751,2.492,True,False,False,False,4,TARGET,10.0,True,36250.0,39875.0,2026-08-10 09:00:00+09:00,4.0,2026-08-10 09:00:00+09:00,34437.5
2026-08-05 11:00:00+09:00,2026-08-05,004170,신세계,2026-08-05 10:00:00+09:00,68.66174546747081,rebound,47.11859027984449,1.132058101472994,False,False,False,False,5,STOP,-5.000000000000004,False,430500.0,473550.0,,,2026-08-06 09:00:00+09:00,408975.0
