,Open,High,Low,Close,Volume
2025-12-16 09:00:00+09:00,45900.0,48450.0,38800.0,43750.0,0.0
2025-12-16 10:00:00+09:00,43750.0,66600.0,41800.0,62200.0,8204964.0
2025-12-16 11:00:00+09:00,62200.0,63500.0,57200.0,61400.0,3090553.0
2025-12-16 12:00:00+09:00,61400.0,76000.0,59600.0,72800.0,3504970.0
2025-12-16 13:00:00+09:00,72800.0,77000.0,69100.0,73900.0,2846116.0
2025-12-16 14:00:00+09:00,73950.0,76800.0,55000.0,58900.0,3561053.0
2025-12-17 09:00:00+09:00,63800.0,75500.0,59600.0,63100.0,2822409.0
2025-12-17 10:00:00+09:00,63100.0,69000.0,57400.0,63100.0,1767451.0
2025-12-17 11:00:00+09:00,63000.0,64000.0,60300.0,61400.0,683108.0
2025-12-17 12:00:00+09:00,61400.0,65100.0,60600.0,62700.0,529440.0
2025-12-17 13:00:00+09:00,62700.0,63400.0,58700.0,59100.0,348803.0
2025-12-17 14:00:00+09:00,59200.0,59700.0,52300.0,52900.0,545257.0
2025-12-18 09:00:00+09:00,50000.0,54900.0,47400.0,50900.0,1861681.0
2025-12-18 10:00:00+09:00,50900.0,56000.0,50700.0,53000.0,1551736.0
2025-12-18 11:00:00+09:00,52900.0,55800.0,51000.0,55700.0,532630.0
2025-12-18 12:00:00+09:00,55600.0,55600.0,53100.0,53600.0,835445.0
2025-12-18 13:00:00+09:00,53500.0,54100.0,51300.0,52900.0,372645.0
2025-12-18 14:00:00+09:00,52900.0,53000.0,48100.0,48100.0,498029.0
2025-12-19 09:00:00+09:00,50400.0,53700.0,49700.0,51400.0,899359.0
2025-12-19 10:00:00+09:00,51400.0,51600.0,48300.0,48450.0,270759.0
2025-12-19 11:00:00+09:00,48450.0,49800.0,48400.0,49400.0,93035.0
2025-12-19 12:00:00+09:00,49200.0,49400.0,45400.0,45400.0,218199.0
2025-12-19 13:00:00+09:00,45400.0,46450.0,41250.0,45100.0,655550.0
2025-12-19 14:00:00+09:00,45150.0,45350.0,43000.0,43400.0,211073.0
2025-12-22 09:00:00+09:00,41900.0,44500.0,41400.0,43600.0,0.0
2025-12-22 10:00:00+09:00,43650.0,43650.0,40700.0,41300.0,127435.0
2025-12-22 11:00:00+09:00,41300.0,41300.0,39950.0,40200.0,111590.0
2025-12-22 12:00:00+09:00,40250.0,40700.0,39600.0,40050.0,69445.0
2025-12-22 13:00:00+09:00,40050.0,40250.0,38550.0,39200.0,97246.0
2025-12-22 14:00:00+09:00,39200.0,39750.0,38300.0,38400.0,107056.0
