code,name,entry,qty,initial_qty,start,day,cost,proceeds,partial,peak,time_exit,last,exit,reason,pnl
241710,코스메카코리아,76700.0,0,13,2026-07-01 11:00:00+09:00,0,998844.9249999999,1094890.5825,False,83000.0,False,79900.0,2026-07-02 09:00:00+09:00,TARGET,96045.65750000009
002990,금호건설,14560.0,0,75,2026-07-07 11:00:00+09:00,4,1093911.0,1035584.5499999999,False,14560.0,False,14560.0,2026-07-07 11:00:00+09:00,STOP,-58326.45000000007
119850,지엔씨에너지,31950.0,0,32,2026-07-15 11:00:00+09:00,10,1024189.2,1122671.88,False,34500.0,False,34000.0,2026-07-16 13:00:00+09:00,TARGET,98482.67999999993
483650,달바글로벌,236500.0,0,4,2026-07-21 11:00:00+09:00,13,947655.4999999999,897127.275,False,242000.0,False,232500.0,2026-07-22 12:00:00+09:00,STOP,-50528.22499999986
112610,씨에스윈드,42300.0,0,25,2026-07-23 11:00:00+09:00,15,1059350.625,1002866.90625,False,45600.0,False,43350.0,2026-07-27 09:00:00+09:00,STOP,-56483.71875
041510,에스엠,75700.0,0,13,2026-08-04 11:00:00+09:00,23,985822.1749999999,986271.0,False,78600.0,False,76000.0,2026-08-10 14:00:00+09:00,MAX_5D,448.82500000006985
067310,하나마이크론,36200.0,0,28,2026-08-13 11:00:00+09:00,30,1015373.7999999999,1113008.82,False,37900.0,False,36250.0,2026-08-18 09:00:00+09:00,TARGET,97635.02000000014
192820,코스맥스,259500.0,0,4,2026-08-20 11:00:00+09:00,34,1039816.4999999999,1139801.8499999999,False,285000.0,False,285000.0,2026-08-24 10:00:00+09:00,TARGET,99985.34999999998
006360,GS건설,37800.0,0,32,2026-08-26 11:00:00+09:00,38,1211716.7999999998,1147109.04,False,39000.0,False,36900.0,2026-08-28 09:00:00+09:00,STOP,-64607.75999999978
017900,광전자,9390.0,0,123,2026-09-14 11:00:00+09:00,51,1156991.1975,1268243.68275,False,10270.0,False,10270.0,2026-09-15 09:00:00+09:00,TARGET,111252.48524999991
