code,name,entry,qty,initial_qty,start,day,cost,proceeds,partial,peak,time_exit,last,exit,reason,pnl
131290,티에스이,64900.0,0,15,2026-01-05 11:00:00+09:00,1,975203.6249999999,923206.55625,False,65000.0,False,63400.0,2026-01-07 09:00:00+09:00,STOP,-51997.06874999986
327260,RF머트리얼즈,14375.0,0,65,2026-01-26 11:00:00+09:00,16,936010.1562499999,1026013.8281250001,False,15175.0,False,14950.0,2026-01-26 14:00:00+09:00,TARGET,90003.67187500023
089970,브이엠,28900.0,0,35,2026-01-28 11:00:00+09:00,18,1013270.1249999999,1023705.375,False,31700.0,False,29300.0,2026-02-04 14:00:00+09:00,MAX_5D,10435.250000000116
475150,SK이터닉스,22950.0,0,45,2026-02-10 11:00:00+09:00,26,1034557.3124999999,1134036.9562500003,False,24800.0,False,23400.0,2026-02-13 09:00:00+09:00,TARGET,99479.6437500004
417840,저스템,7170.0,0,159,2026-03-13 11:00:00+09:00,45,1142025.0525,1081133.200125,False,7340.0,False,7000.0,2026-03-16 10:00:00+09:00,STOP,-60891.85237500002
327260,RF머트리얼즈,49400.0,0,21,2026-04-15 11:00:00+09:00,68,1039215.45,983805.3225,False,49450.0,False,48400.0,2026-04-16 09:00:00+09:00,STOP,-55410.127499999944
064290,인텍플러스,28250.0,0,36,2026-04-17 11:00:00+09:00,70,1018779.7499999999,1116742.2750000001,False,30850.0,False,28250.0,2026-04-24 09:00:00+09:00,TARGET,97962.52500000026
456160,지투지바이오,87500.0,0,12,2026-04-30 11:00:00+09:00,78,1051837.5,989465.4,False,87800.0,False,85600.0,2026-05-06 09:00:00+09:00,STOP_GAP,-62372.09999999998
089970,브이엠,64300.0,0,16,2026-05-22 11:00:00+09:00,92,1030600.3999999999,1129699.56,False,64900.0,False,64100.0,2026-05-26 09:00:00+09:00,TARGET,99099.16000000015
119850,지엔씨에너지,31950.0,0,36,2026-07-15 11:00:00+09:00,128,1152212.8499999999,1263005.865,False,34500.0,False,34000.0,2026-07-16 13:00:00+09:00,TARGET,110793.01500000013
010060,OCI홀딩스,278000.0,0,4,2026-07-24 11:00:00+09:00,134,1113946.0,1054551.3,False,278000.0,False,278000.0,2026-07-24 11:00:00+09:00,STOP,-59394.69999999995
336260,두산퓨얼셀,46150.0,0,26,2026-08-26 11:00:00+09:00,156,1201999.825,1137910.16625,False,47450.0,False,45300.0,2026-08-31 09:00:00+09:00,STOP,-64089.658749999944
375500,DL이앤씨,80300.0,0,14,2026-09-08 11:00:00+09:00,165,1126167.3499999999,1194905.25,False,86400.0,False,85500.0,2026-09-14 14:00:00+09:00,MAX_5D,68737.90000000014
