code,name,entry,qty,initial_qty,start,day,cost,proceeds,partial,peak,time_exit,last,exit,reason,pnl
089970,브이엠,31494.199999999997,0,31,2026-01-02 11:00:00+09:00,0,978028.7603499999,925881.0576674998,False,33700.0,False,30400.0,2026-01-08 09:00:00+09:00,STOP,-52147.70268250012
071970,HD현대마린엔진,96789.49999999999,0,9,2026-01-08 11:00:00+09:00,4,872629.9346249998,839128.95,False,105000.0,False,93400.0,2026-01-14 14:00:00+09:00,MAX_5D,-33500.98462499981
454910,두산로보틱스,92376.29999999999,0,9,2026-01-15 11:00:00+09:00,9,832841.6267249999,912924.9506024999,False,96800.0,False,90200.0,2026-01-19 09:00:00+09:00,TARGET,80083.32387750002
361610,SK아이이테크놀로지,25375.899999999998,0,39,2026-01-20 11:00:00+09:00,12,991392.0051749998,938531.7850837498,False,25375.899999999998,False,25200.0,2026-01-21 09:00:00+09:00,STOP,-52860.22009125003
131290,티에스이,73620.2,0,12,2026-01-21 11:00:00+09:00,13,884988.4241999999,921185.1,False,80000.0,False,76900.0,2026-01-27 14:00:00+09:00,MAX_5D,36196.675800000085
441270,파인엠텍,11504.409999999998,0,84,2026-02-12 11:00:00+09:00,28,968061.5882699997,916445.3271434997,False,11990.0,False,10970.0,2026-02-13 10:00:00+09:00,STOP,-51616.26112649997
330350,위더스제약,9448.259999999998,0,97,2026-02-23 11:00:00+09:00,32,918085.0621349998,869133.5089717497,False,9570.0,False,9180.0,2026-02-25 09:00:00+09:00,STOP,-48951.55316325009
456160,지투지바이오,108524.59999999999,0,8,2026-02-25 11:00:00+09:00,34,869716.1443999999,823343.5828199998,False,108800.0,False,105400.0,2026-02-26 09:00:00+09:00,STOP,-46372.561580000096
071970,HD현대마린엔진,83349.29999999999,0,9,2026-03-11 11:00:00+09:00,43,751456.4514749999,723232.125,False,86200.0,False,80500.0,2026-03-17 14:00:00+09:00,MAX_5D,-28224.326474999893
007810,코리아써키트,58775.799999999996,0,13,2026-03-18 11:00:00+09:00,48,765422.5494499998,839023.0756049999,False,63400.0,False,61700.0,2026-03-20 09:00:00+09:00,TARGET,73600.52615500009
092790,넥스틸,12587.649999999998,0,69,2026-03-20 11:00:00+09:00,50,870067.8087374998,823676.4966993749,False,12620.0,False,12510.0,2026-03-23 09:00:00+09:00,STOP,-46391.31203812489
054920,한컴위드,4784.3099999999995,0,173,2026-03-25 11:00:00+09:00,53,829134.0798524998,784925.3211401248,False,5040.0,False,4715.0,2026-03-27 09:00:00+09:00,STOP,-44208.758712374954
456010,아이씨티케이,15977.789999999999,0,49,2026-03-27 11:00:00+09:00,55,784281.8054924998,733713.75,False,16030.0,False,15390.0,2026-03-30 09:00:00+09:00,STOP_GAP,-50568.05549249984
010060,OCI홀딩스,215644.99999999997,0,3,2026-04-02 11:00:00+09:00,59,648067.1362499999,613512.7205624998,False,215644.99999999997,False,208000.0,2026-04-02 14:00:00+09:00,STOP,-34554.41568750003
375500,DL이앤씨,78033.4,0,8,2026-04-03 11:00:00+09:00,60,625359.6675999999,592015.99578,False,80200.0,False,77700.0,2026-04-07 09:00:00+09:00,STOP,-33343.67181999993
002990,금호건설,5245.69,0,126,2026-04-08 11:00:00+09:00,63,662113.6146449998,664115.76,False,5640.0,False,5280.0,2026-04-14 14:00:00+09:00,MAX_5D,2002.1453550001606
226950,올릭스,185254.09999999998,0,3,2026-04-16 11:00:00+09:00,69,556734.8840249999,527050.2301762498,False,185600.0,False,183000.0,2026-04-17 09:00:00+09:00,STOP,-29684.653848750168
064290,인텍플러스,28334.749999999996,0,22,2026-04-17 11:00:00+09:00,70,624455.3878749998,684500.9733374999,False,30850.0,False,28250.0,2026-04-24 09:00:00+09:00,TARGET,60045.58546250011
440110,파두,90269.99999999999,0,7,2026-05-08 11:00:00+09:00,82,632995.8074999999,693862.6117499998,False,94200.0,False,91800.0,2026-05-11 09:00:00+09:00,TARGET,60866.80424999993
001820,삼화콘덴서,74823.79999999999,0,10,2026-05-20 11:00:00+09:00,90,749547.4164999998,821621.44185,False,79700.0,False,76800.0,2026-05-21 09:00:00+09:00,TARGET,72074.02535000013
126730,코칩,20962.699999999997,0,39,2026-05-21 11:00:00+09:00,91,818976.0042749998,897726.0552975,False,20962.699999999997,False,20962.699999999997,2026-05-21 11:00:00+09:00,TARGET,78750.05102250015
093370,후성,13079.119999999999,0,69,2026-05-22 11:00:00+09:00,92,904038.5837399998,855835.9774469999,False,13690.0,False,12560.0,2026-05-27 12:00:00+09:00,STOP,-48202.60629299993
093370,후성,13239.599999999999,0,65,2026-06-09 11:00:00+09:00,102,862080.0044999998,944974.79505,False,13670.0,False,13450.0,2026-06-10 09:00:00+09:00,TARGET,82894.79055000015
031980,피에스케이홀딩스,146137.09999999998,0,6,2026-06-10 11:00:00+09:00,103,878357.0395499998,831523.7524274997,False,148700.0,False,145600.0,2026-06-10 13:00:00+09:00,STOP,-46833.28712250001
222800,심텍,132396.0,0,6,2026-06-11 11:00:00+09:00,104,795766.1579999999,753336.5499,False,143300.0,False,126100.0,2026-06-17 09:00:00+09:00,STOP,-42429.608099999954
347850,디앤디파마텍,104211.69999999998,0,8,2026-06-17 11:00:00+09:00,108,835152.5637999998,915458.0998199999,False,108600.0,False,107700.0,2026-06-17 12:00:00+09:00,TARGET,80305.53602000012
477850,마키나락스,19237.539999999997,0,48,2026-06-26 11:00:00+09:00,115,925017.8733599999,875696.6683079997,False,19500.0,False,18840.0,2026-06-26 12:00:00+09:00,STOP,-49321.20505200012
