,Open,High,Low,Close,Volume
2026-06-25 09:00:00+09:00,423500.0,482000.0,420500.0,455500.0,0
2026-06-25 10:00:00+09:00,454000.0,469000.0,450500.0,460000.0,15658
2026-06-25 11:00:00+09:00,460000.0,462500.0,456500.0,461000.0,6495
2026-06-25 12:00:00+09:00,460500.0,463500.0,458000.0,461500.0,4844
2026-06-25 13:00:00+09:00,461250.0,464000.0,452000.0,453000.0,7798
2026-06-25 14:00:00+09:00,453000.0,454500.0,443500.0,443500.0,14717
2026-06-26 09:00:00+09:00,450000.0,459500.0,427000.0,434000.0,24282
2026-06-26 10:00:00+09:00,434000.0,438000.0,429000.0,430500.0,7351
2026-06-26 11:00:00+09:00,429500.0,430500.0,410000.0,411500.0,9486
2026-06-26 12:00:00+09:00,411500.0,413500.0,402000.0,412500.0,7177
2026-06-26 13:00:00+09:00,412000.0,424000.0,408500.0,422500.0,10566
2026-06-26 14:00:00+09:00,422500.0,431500.0,418000.0,425000.0,11411
2026-06-29 09:00:00+09:00,429000.0,456000.0,424000.0,451000.0,0
2026-06-29 10:00:00+09:00,450500.0,458500.0,448000.0,456000.0,8752
2026-06-29 11:00:00+09:00,456000.0,462000.0,453500.0,462000.0,6829
2026-06-29 12:00:00+09:00,461500.0,464000.0,454000.0,460000.0,6326
2026-06-29 13:00:00+09:00,459500.0,463500.0,455500.0,462000.0,5959
2026-06-29 14:00:00+09:00,462500.0,471000.0,462000.0,470500.0,16552
2026-06-30 09:00:00+09:00,467000.0,467000.0,448000.0,449000.0,14336
2026-06-30 10:00:00+09:00,448500.0,453500.0,445000.0,449500.0,7643
2026-06-30 11:00:00+09:00,449500.0,449500.0,438500.0,439000.0,9340
2026-06-30 12:00:00+09:00,439000.0,445500.0,439000.0,444500.0,4045
2026-06-30 13:00:00+09:00,444500.0,444500.0,436000.0,439500.0,9585
2026-06-30 14:00:00+09:00,440000.0,440000.0,432500.0,433000.0,13954
2026-07-01 09:00:00+09:00,439000.0,439000.0,420000.0,431500.0,15743
2026-07-01 10:00:00+09:00,431000.0,431500.0,421500.0,422000.0,7808
2026-07-01 11:00:00+09:00,422500.0,426000.0,417000.0,420500.0,5946
2026-07-01 12:00:00+09:00,421000.0,423500.0,415000.0,416500.0,6288
2026-07-01 13:00:00+09:00,416000.0,418500.0,414000.0,416500.0,5003
2026-07-01 14:00:00+09:00,416000.0,418000.0,414500.0,415500.0,5915
2026-07-02 09:00:00+09:00,417000.0,417000.0,404500.0,412500.0,11983
2026-07-02 10:00:00+09:00,413000.0,430500.0,411500.0,427500.0,11826
2026-07-02 11:00:00+09:00,427000.0,427500.0,417500.0,419500.0,4080
2026-07-02 12:00:00+09:00,419500.0,423000.0,415500.0,417500.0,2723
2026-07-02 13:00:00+09:00,417500.0,422000.0,415000.0,422000.0,4127
2026-07-02 14:00:00+09:00,422000.0,425500.0,414500.0,414750.0,6310
2026-07-03 09:00:00+09:00,418500.0,424500.0,404500.0,404500.0,16664
2026-07-03 10:00:00+09:00,405000.0,416000.0,404000.0,405500.0,8098
2026-07-03 11:00:00+09:00,406000.0,411000.0,405500.0,409500.0,8316
2026-07-03 12:00:00+09:00,410000.0,412500.0,407500.0,412500.0,5751
2026-07-03 13:00:00+09:00,412500.0,413500.0,408000.0,413500.0,4262
2026-07-03 14:00:00+09:00,414000.0,416000.0,409500.0,412500.0,6005
2026-07-06 09:00:00+09:00,415000.0,415500.0,400500.0,400500.0,0
2026-07-06 10:00:00+09:00,400500.0,401000.0,391000.0,391500.0,22992
2026-07-06 11:00:00+09:00,392000.0,392500.0,386500.0,390500.0,12630
2026-07-06 12:00:00+09:00,390500.0,395000.0,390000.0,392500.0,7522
2026-07-06 13:00:00+09:00,392500.0,397500.0,390000.0,396500.0,8127
2026-07-06 14:00:00+09:00,396500.0,396500.0,390000.0,393500.0,11072
2026-07-07 09:00:00+09:00,393000.0,415000.0,389000.0,410500.0,15460
2026-07-07 10:00:00+09:00,410000.0,416500.0,403000.0,411000.0,11815
2026-07-07 11:00:00+09:00,411000.0,416500.0,405000.0,406500.0,6960
2026-07-07 12:00:00+09:00,406500.0,412000.0,405000.0,406000.0,5553
2026-07-07 13:00:00+09:00,406000.0,412000.0,404500.0,404500.0,5591
2026-07-07 14:00:00+09:00,404000.0,407000.0,398500.0,404500.0,13137
2026-07-08 09:00:00+09:00,403000.0,409000.0,394500.0,397500.0,11233
2026-07-08 10:00:00+09:00,397500.0,397500.0,389500.0,390000.0,9084
2026-07-08 11:00:00+09:00,390500.0,391000.0,387500.0,389000.0,4571
2026-07-08 12:00:00+09:00,389000.0,392500.0,387000.0,387000.0,3872
2026-07-08 13:00:00+09:00,387500.0,388000.0,378500.0,380000.0,11148
2026-07-08 14:00:00+09:00,380000.0,384000.0,378000.0,382500.0,10524
2026-07-09 09:00:00+09:00,386000.0,391000.0,377000.0,386500.0,9424
2026-07-09 10:00:00+09:00,386500.0,390500.0,379500.0,379500.0,4280
2026-07-09 11:00:00+09:00,380000.0,384500.0,368500.0,369000.0,7205
2026-07-09 12:00:00+09:00,369000.0,377000.0,364500.0,372500.0,6376
2026-07-09 13:00:00+09:00,372250.0,374500.0,368000.0,370500.0,5633
2026-07-09 14:00:00+09:00,370000.0,373250.0,366000.0,372000.0,7369
2026-07-10 09:00:00+09:00,371500.0,392500.0,371500.0,387500.0,12198
2026-07-10 10:00:00+09:00,387500.0,388000.0,384000.0,385500.0,4497
2026-07-10 11:00:00+09:00,385500.0,390000.0,383000.0,390000.0,3133
2026-07-10 12:00:00+09:00,389500.0,391000.0,386000.0,386500.0,2359
2026-07-10 13:00:00+09:00,386500.0,388500.0,381500.0,382250.0,4512
2026-07-10 14:00:00+09:00,382250.0,388000.0,382000.0,387000.0,4397
2026-07-13 09:00:00+09:00,388500.0,400000.0,387000.0,389500.0,0
2026-07-13 10:00:00+09:00,389500.0,394000.0,382000.0,383000.0,6124
2026-07-13 11:00:00+09:00,383000.0,389000.0,380500.0,383000.0,3726
2026-07-13 12:00:00+09:00,382500.0,383000.0,377500.0,379000.0,4961
2026-07-13 13:00:00+09:00,378500.0,379000.0,373000.0,373500.0,4606
2026-07-13 14:00:00+09:00,373000.0,380000.0,371500.0,375000.0,9498
2026-07-14 09:00:00+09:00,391000.0,408500.0,373500.0,407000.0,26699
2026-07-14 10:00:00+09:00,406500.0,434500.0,400500.0,401500.0,44561
2026-07-14 11:00:00+09:00,401500.0,404500.0,391500.0,395000.0,15120
2026-07-14 12:00:00+09:00,395500.0,396000.0,386000.0,393500.0,12899
2026-07-14 13:00:00+09:00,393500.0,400000.0,391000.0,398500.0,12425
2026-07-14 14:00:00+09:00,398250.0,399000.0,382000.0,383000.0,21652
2026-07-15 09:00:00+09:00,387000.0,406500.0,386000.0,404000.0,15305
2026-07-15 10:00:00+09:00,404500.0,413000.0,401000.0,409000.0,11267
2026-07-15 11:00:00+09:00,409000.0,409500.0,404500.0,406500.0,5232
2026-07-15 12:00:00+09:00,406000.0,407500.0,401500.0,402000.0,5722
2026-07-15 13:00:00+09:00,402000.0,405500.0,400500.0,400500.0,6079
2026-07-15 14:00:00+09:00,400500.0,407000.0,396500.0,406500.0,8806
2026-07-16 09:00:00+09:00,399500.0,399500.0,385500.0,386000.0,8168
2026-07-16 10:00:00+09:00,386000.0,392500.0,384500.0,387500.0,5536
2026-07-16 11:00:00+09:00,387500.0,395000.0,384500.0,393500.0,2610
2026-07-16 12:00:00+09:00,393500.0,396500.0,392000.0,392500.0,2281
2026-07-16 13:00:00+09:00,392500.0,394000.0,387500.0,388500.0,3303
2026-07-16 14:00:00+09:00,389000.0,404500.0,388000.0,389500.0,5017
2026-07-20 09:00:00+09:00,387000.0,387000.0,377500.0,378500.0,0
2026-07-20 10:00:00+09:00,379000.0,382000.0,374500.0,375500.0,6034
2026-07-20 11:00:00+09:00,376000.0,379500.0,374500.0,377500.0,4973
2026-07-20 12:00:00+09:00,377500.0,381500.0,376000.0,378500.0,3896
2026-07-20 13:00:00+09:00,378000.0,381000.0,375500.0,378500.0,4239
2026-07-20 14:00:00+09:00,378500.0,378500.0,370000.0,371000.0,12180
2026-07-21 09:00:00+09:00,372500.0,374000.0,363000.0,365000.0,8717
2026-07-21 10:00:00+09:00,364500.0,376500.0,364500.0,373000.0,5818
2026-07-21 11:00:00+09:00,373000.0,376000.0,371000.0,374000.0,3718
2026-07-21 12:00:00+09:00,374000.0,379000.0,374000.0,376500.0,4156
2026-07-21 13:00:00+09:00,377000.0,379000.0,375000.0,377000.0,4462
2026-07-21 14:00:00+09:00,376500.0,378500.0,372500.0,375500.0,6563
2026-07-22 09:00:00+09:00,385000.0,389000.0,382000.0,383000.0,8010
2026-07-22 10:00:00+09:00,382500.0,385500.0,381000.0,385500.0,4280
2026-07-22 11:00:00+09:00,385500.0,386000.0,378500.0,379000.0,4144
2026-07-22 12:00:00+09:00,378500.0,382000.0,378000.0,380000.0,3469
2026-07-22 13:00:00+09:00,380000.0,381000.0,375000.0,376000.0,5608
2026-07-22 14:00:00+09:00,376000.0,376500.0,373000.0,374500.0,6613
2026-07-23 09:00:00+09:00,375000.0,383500.0,373000.0,379500.0,9368
2026-07-23 10:00:00+09:00,379500.0,383000.0,375000.0,377000.0,5673
2026-07-23 11:00:00+09:00,377000.0,380500.0,374000.0,377000.0,2834
2026-07-23 12:00:00+09:00,377500.0,378000.0,375500.0,378000.0,2402
2026-07-23 13:00:00+09:00,378500.0,378500.0,374000.0,374000.0,5873
2026-07-23 14:00:00+09:00,374000.0,379500.0,373000.0,379000.0,6426
2026-07-24 09:00:00+09:00,377000.0,391750.0,374500.0,387500.0,12825
2026-07-24 10:00:00+09:00,387000.0,396000.0,384000.0,390500.0,9883
2026-07-24 11:00:00+09:00,390500.0,391500.0,381500.0,382500.0,7328
2026-07-24 12:00:00+09:00,382500.0,388500.0,381500.0,384000.0,4777
2026-07-24 13:00:00+09:00,384500.0,394500.0,382500.0,393000.0,7140
2026-07-24 14:00:00+09:00,393000.0,394500.0,386000.0,386000.0,8229
2026-07-27 09:00:00+09:00,388000.0,393500.0,378000.0,388500.0,0
2026-07-27 10:00:00+09:00,388000.0,389000.0,379000.0,385500.0,5521
2026-07-27 11:00:00+09:00,385500.0,391500.0,382000.0,389000.0,3059
2026-07-27 12:00:00+09:00,389000.0,391000.0,386500.0,389000.0,2431
2026-07-27 13:00:00+09:00,389000.0,394500.0,388500.0,391500.0,4704
2026-07-27 14:00:00+09:00,392000.0,392500.0,390500.0,391000.0,2727
2026-07-28 09:00:00+09:00,384000.0,389500.0,376500.0,377500.0,8305
2026-07-28 10:00:00+09:00,378500.0,380000.0,374000.0,374500.0,5482
2026-07-28 11:00:00+09:00,374500.0,374500.0,366500.0,367500.0,9830
2026-07-28 12:00:00+09:00,367500.0,369500.0,365000.0,365500.0,7605
2026-07-28 13:00:00+09:00,366000.0,368500.0,363000.0,365000.0,7119
2026-07-28 14:00:00+09:00,365000.0,366000.0,363000.0,363500.0,7417
2026-07-29 09:00:00+09:00,368000.0,370000.0,352000.0,358500.0,9919
2026-07-29 10:00:00+09:00,359000.0,364000.0,350500.0,352500.0,10781
2026-07-29 11:00:00+09:00,352000.0,354500.0,347000.0,349500.0,14001
2026-07-29 12:00:00+09:00,349500.0,353000.0,345500.0,347500.0,4844
2026-07-29 13:00:00+09:00,347500.0,347500.0,336000.0,347500.0,16823
2026-07-29 14:00:00+09:00,346500.0,355500.0,346000.0,348000.0,9808
2026-07-30 09:00:00+09:00,337500.0,367500.0,337500.0,358500.0,14052
2026-07-30 10:00:00+09:00,359000.0,369500.0,356500.0,364500.0,6800
2026-07-30 11:00:00+09:00,365000.0,365500.0,352500.0,353000.0,5120
2026-07-30 12:00:00+09:00,353000.0,355000.0,348500.0,352500.0,3395
2026-07-30 13:00:00+09:00,352500.0,353750.0,348500.0,351500.0,3825
2026-07-30 14:00:00+09:00,352000.0,355000.0,348500.0,350000.0,6533
2026-07-31 09:00:00+09:00,355500.0,368000.0,354000.0,365500.0,15732
2026-07-31 10:00:00+09:00,364500.0,371000.0,364000.0,369000.0,8148
2026-07-31 11:00:00+09:00,369000.0,374500.0,367500.0,373500.0,5406
2026-07-31 12:00:00+09:00,373000.0,373500.0,369000.0,370000.0,2725
2026-07-31 13:00:00+09:00,369500.0,370000.0,367250.0,369500.0,2430
2026-07-31 14:00:00+09:00,370000.0,374500.0,369000.0,373000.0,5681
2026-08-03 09:00:00+09:00,365500.0,370000.0,361000.0,367500.0,0
2026-08-03 10:00:00+09:00,367500.0,377000.0,367500.0,377000.0,3513
2026-08-03 11:00:00+09:00,377000.0,380500.0,373000.0,373500.0,2885
2026-08-03 12:00:00+09:00,374000.0,375000.0,369500.0,370000.0,1700
2026-08-03 13:00:00+09:00,369500.0,370000.0,366000.0,366500.0,3410
2026-08-03 14:00:00+09:00,367000.0,368500.0,364000.0,365000.0,3550
2026-08-04 09:00:00+09:00,370000.0,389000.0,370000.0,383000.0,11878
2026-08-04 10:00:00+09:00,382500.0,387500.0,380500.0,384500.0,3743
2026-08-04 11:00:00+09:00,384500.0,385250.0,381500.0,383000.0,2194
2026-08-04 12:00:00+09:00,382500.0,384000.0,380500.0,382500.0,2271
2026-08-04 13:00:00+09:00,383000.0,386000.0,381500.0,384500.0,2897
2026-08-04 14:00:00+09:00,384500.0,386000.0,380000.0,385500.0,3112
2026-08-05 09:00:00+09:00,386000.0,394500.0,380000.0,392000.0,15280
2026-08-05 10:00:00+09:00,392000.0,393000.0,385500.0,390000.0,5826
2026-08-05 11:00:00+09:00,389750.0,392500.0,387500.0,388500.0,4784
2026-08-05 12:00:00+09:00,388500.0,390000.0,387000.0,387500.0,4531
2026-08-05 13:00:00+09:00,387500.0,389000.0,385000.0,386000.0,7246
2026-08-05 14:00:00+09:00,386500.0,390500.0,386000.0,389000.0,5211
2026-08-06 09:00:00+09:00,392000.0,406500.0,391500.0,392000.0,9994
2026-08-06 10:00:00+09:00,392000.0,392500.0,385500.0,390000.0,3528
2026-08-06 11:00:00+09:00,389500.0,396000.0,389500.0,395500.0,3551
2026-08-06 12:00:00+09:00,396000.0,396500.0,393000.0,396000.0,2158
2026-08-06 13:00:00+09:00,396000.0,404000.0,395500.0,403750.0,5482
2026-08-06 14:00:00+09:00,404000.0,406000.0,398500.0,403000.0,7019
2026-08-07 09:00:00+09:00,397500.0,411000.0,397500.0,406750.0,4913
2026-08-07 10:00:00+09:00,407000.0,408000.0,398000.0,403500.0,4988
2026-08-07 11:00:00+09:00,403000.0,404500.0,398000.0,401500.0,3159
2026-08-07 12:00:00+09:00,401500.0,402500.0,399000.0,400000.0,1947
2026-08-07 13:00:00+09:00,400000.0,408500.0,399500.0,408500.0,6890
2026-08-07 14:00:00+09:00,408500.0,413000.0,406500.0,410000.0,8204
2026-08-10 09:00:00+09:00,411000.0,418500.0,404500.0,417000.0,0
2026-08-10 10:00:00+09:00,417000.0,423500.0,415000.0,420000.0,7204
2026-08-10 11:00:00+09:00,420000.0,422000.0,416500.0,421000.0,3911
2026-08-10 12:00:00+09:00,420500.0,425000.0,420000.0,424000.0,5073
2026-08-10 13:00:00+09:00,424500.0,425000.0,419000.0,420000.0,5747
2026-08-10 14:00:00+09:00,420000.0,421500.0,419000.0,420000.0,4412
2026-08-11 09:00:00+09:00,418000.0,435500.0,413000.0,432500.0,6822
2026-08-11 10:00:00+09:00,432250.0,435500.0,424500.0,427000.0,8732
2026-08-11 11:00:00+09:00,427500.0,435500.0,426500.0,434500.0,4394
2026-08-11 12:00:00+09:00,434500.0,435000.0,430500.0,431000.0,3245
2026-08-11 13:00:00+09:00,431500.0,433000.0,420500.0,424000.0,4579
2026-08-11 14:00:00+09:00,424500.0,428000.0,423500.0,424500.0,3604
2026-08-12 09:00:00+09:00,423000.0,424000.0,413000.0,419500.0,7343
2026-08-12 10:00:00+09:00,418500.0,421500.0,414000.0,414500.0,3638
2026-08-12 11:00:00+09:00,414500.0,414500.0,411000.0,413500.0,5421
2026-08-12 12:00:00+09:00,413500.0,415000.0,411500.0,414500.0,2358
