,Open,High,Low,Close,Volume
2026-06-29 09:00:00+09:00,22250.0,24650.0,22200.0,24350.0,58906.0
2026-06-29 09:30:00+09:00,24300.0,25800.0,24100.0,25450.0,98802.0
2026-06-29 10:00:00+09:00,25450.0,25550.0,25000.0,25400.0,43529.0
2026-06-29 10:30:00+09:00,25350.0,25450.0,24800.0,25100.0,13442.0
2026-06-29 11:00:00+09:00,25050.0,25650.0,25050.0,25650.0,18172.0
2026-06-29 11:30:00+09:00,25650.0,25800.0,25450.0,25750.0,11625.0
2026-06-29 12:00:00+09:00,25750.0,25850.0,25600.0,25800.0,7294.0
2026-06-29 12:30:00+09:00,25800.0,26300.0,25550.0,25600.0,14464.0
2026-06-29 13:00:00+09:00,25550.0,26100.0,25450.0,26050.0,12165.0
2026-06-29 13:30:00+09:00,26000.0,26000.0,25600.0,25650.0,7448.0
2026-06-29 14:00:00+09:00,25750.0,26200.0,25550.0,25600.0,20727.0
2026-06-29 14:30:00+09:00,25600.0,26150.0,25450.0,26150.0,17870.0
2026-06-30 09:00:00+09:00,25700.0,26450.0,25250.0,26000.0,34786.0
2026-06-30 09:30:00+09:00,26000.0,26400.0,25700.0,26200.0,27942.0
2026-06-30 10:00:00+09:00,26200.0,26200.0,25550.0,25800.0,12822.0
2026-06-30 10:30:00+09:00,25800.0,25850.0,25200.0,25300.0,13383.0
2026-06-30 11:00:00+09:00,25300.0,25350.0,24500.0,24650.0,18509.0
2026-06-30 11:30:00+09:00,24600.0,24850.0,24500.0,24650.0,9380.0
2026-06-30 12:00:00+09:00,24650.0,25000.0,24500.0,24750.0,9766.0
2026-06-30 12:30:00+09:00,24750.0,25050.0,24700.0,25050.0,4753.0
2026-06-30 13:00:00+09:00,25050.0,25100.0,24700.0,24850.0,9612.0
2026-06-30 13:30:00+09:00,24800.0,25500.0,24800.0,25500.0,9261.0
2026-06-30 14:00:00+09:00,25550.0,25700.0,25150.0,25500.0,14143.0
2026-06-30 14:30:00+09:00,25400.0,25450.0,25200.0,25425.0,6466.0
2026-07-01 09:00:00+09:00,25450.0,26550.0,24550.0,25900.0,47893.0
2026-07-01 09:30:00+09:00,25900.0,27600.0,25700.0,27100.0,44392.0
2026-07-01 10:00:00+09:00,27050.0,28100.0,26750.0,27950.0,52247.0
2026-07-01 10:30:00+09:00,27950.0,28100.0,27150.0,27250.0,30167.0
2026-07-01 11:00:00+09:00,27300.0,27750.0,26800.0,27700.0,23464.0
2026-07-01 11:30:00+09:00,27700.0,28000.0,27350.0,27450.0,13152.0
2026-07-01 12:00:00+09:00,27450.0,27650.0,27250.0,27350.0,5819.0
2026-07-01 12:30:00+09:00,27400.0,27450.0,26600.0,26900.0,9190.0
