종목,코드,시장,구분,돌파모드,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_early_trigger,_early_tf,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
올릭스,226950,KOSDAQ,제외,제외,34.044318969079015,-2.14,105600.0,102700.0,12.7,0.5,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,15.86688,0.5112134999274108,105600.0,102400.0,2026-09-23T14:00:00+09:00
우리기술,032820,KOSDAQ,제외,제외,39.45251788461818,-2.17,13800.0,12950.0,18.5,0.41,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,32.4135807,0.6276115067899095,13550.0,12890.0,2026-09-23T14:00:00+09:00
에스피지,058610,KOSDAQ,제외,제외,59.36559630696922,0.68,105400.0,100000.0,25.7,1.27,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.662018,0.45961576837024387,105400.0,100700.0,2026-09-23T14:00:00+09:00
원익홀딩스,030530,KOSDAQ,제외,제외,55.21886884901606,1.97,30400.0,28150.0,67.1,2.7,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,46.7263475,1.3438894712481666,30400.0,28250.0,2026-09-23T14:00:00+09:00
케어젠,214370,KOSDAQ,제외,제외,59.304068583563684,0.02,40500.0,40150.0,2.6,0.93,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.999743,1.2475636440650013,40500.0,40150.0,2026-09-23T14:00:00+09:00
펄어비스,263750,KOSDAQ,제외,제외,37.621756093314694,-1.89,34450.0,33600.0,4.7,0.61,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.2860785,0.43673295060694733,34400.0,33650.0,2026-09-23T14:00:00+09:00
디앤디파마텍,347850,KOSDAQ,제외,제외,54.33810569898717,-0.29,45550.0,44300.0,15.7,0.58,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,15.060036,0.5079805373085515,45550.0,44400.0,2026-09-23T14:00:00+09:00
서진시스템,178320,KOSDAQ,제외,제외,44.33075573000177,-1.69,32350.0,32150.0,14.4,0.45,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,16.097049,0.35414273438884614,32350.0,31950.0,2026-09-23T14:00:00+09:00
성호전자,043260,KOSDAQ,제외,제외,67.05940210601807,-0.02,27100.0,26000.0,40.8,2.36,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,41.8964755,1.714602567106519,27000.0,26050.0,2026-09-23T14:00:00+09:00
클래시스,214150,KOSDAQ,제외,제외,50.36798582577542,-1.41,30900.0,30600.0,1.5,0.26,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.71116,0.39002192610980835,30900.0,30600.0,2026-09-23T14:00:00+09:00
고영,098460,KOSDAQ,제외,제외,54.436030433262864,1.34,29850.0,29000.0,13.1,0.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,25.756701,0.8015372690487919,29850.0,29100.0,2026-09-23T14:00:00+09:00
에스엠,041510,KOSDAQ,제외,제외,57.02437736928889,-0.51,84200.0,81400.0,21.3,1.41,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.005722,0.8356100029280495,84200.0,81900.0,2026-09-23T14:00:00+09:00
에스티팜,237690,KOSDAQ,제외,제외,57.42225779813778,-0.35,92800.0,90700.0,2.7,0.26,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.413804,0.6413786042327695,92800.0,90900.0,2026-09-23T14:00:00+09:00
비에이치아이,083650,KOSDAQ,제외,제외,48.89824641912584,-2.08,65200.0,60000.0,25.5,1.12,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,37.250018,0.9866970260171352,64300.0,59800.0,2026-09-23T14:00:00+09:00
파크시스템스,140860,KOSDAQ,제외,제외,66.50399954534265,1.17,271000.0,263500.0,11.2,1.9,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,19.97625,2.5856922118581678,271000.0,262500.0,2026-09-23T14:00:00+09:00
테크윙,089030,KOSDAQ,제외,제외,54.38806465279396,2.04,50500.0,49150.0,21.3,1.12,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,24.292879,0.9698997404617933,50500.0,49150.0,2026-09-23T14:00:00+09:00
두산테스나,131970,KOSDAQ,제외,제외,55.92917627144202,1.19,95800.0,92200.0,18.4,0.95,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,22.310864,0.8592095785950107,95500.0,92900.0,2026-09-23T14:00:00+09:00
LS마린솔루션,060370,KOSDAQ,제외,제외,66.1113269900424,0.42,34150.0,33500.0,7.2,2.65,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.276713,1.9201823625072312,34150.0,33450.0,2026-09-23T14:00:00+09:00
SFA반도체,036540,KOSDAQ,제외,제외,55.716943038984155,1.48,10900.0,10300.0,49.7,1.89,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,92.46951,2.4083245012224013,10900.0,10500.0,2026-09-23T14:00:00+09:00
셀트리온제약,068760,KOSDAQ,제외,제외,56.650233817877464,-1.01,39200.0,38800.0,2.1,0.83,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.80226,0.7428535392359275,39200.0,38800.0,2026-09-23T14:00:00+09:00
브이엠,089970,KOSDAQ,제외,제외,43.056033864590894,3.66,63000.0,62700.0,86.7,2.77,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,65.253552,1.6082980408151253,63500.0,62400.0,2026-09-23T14:00:00+09:00
삼현,437730,KOSDAQ,제외,제외,57.52720808168124,-0.66,55500.0,51600.0,10.1,1.65,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.258192,1.2845504577944287,55500.0,51700.0,2026-09-23T14:00:00+09:00
코미코,183300,KOSDAQ,제외,제외,62.45089395797593,0.96,32350.0,31600.0,18.5,1.61,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,18.486316,0.8390269106269161,32350.0,31600.0,2026-09-23T14:00:00+09:00
네이처셀,007390,KOSDAQ,제외,제외,56.39867162256725,-0.7,25100.0,24600.0,2.7,0.48,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.7329945,0.850548957838205,25100.0,24550.0,2026-09-23T14:00:00+09:00
씨젠,096530,KOSDAQ,제외,제외,63.05927288290955,-0.44,34550.0,34050.0,3.3,0.38,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.301706,1.0295251715409413,34550.0,33800.0,2026-09-23T14:00:00+09:00
RFHIC,218410,KOSDAQ,제외,제외,66.81360274005047,-0.5,59900.0,58400.0,12.0,0.61,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,17.2692,0.6393584704977978,59900.0,58500.0,2026-09-23T14:00:00+09:00
기가비스,420770,KOSDAQ,제외,제외,48.30673417536935,2.76,123600.0,124100.0,23.1,1.33,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,23.105615,0.9760243188118748,125000.0,123500.0,2026-09-23T14:00:00+09:00
태성,323280,KOSDAQ,제외,제외,56.57956320969792,0.67,47150.0,45700.0,4.2,0.58,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.3506515,1.1191417769689307,47150.0,46350.0,2026-09-23T14:00:00+09:00
제이앤티씨,204270,KOSDAQ,제외,제외,57.374116201255944,-0.34,25500.0,24000.0,35.3,2.53,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,18.13416,1.0572518422067472,25500.0,24000.0,2026-09-23T14:00:00+09:00
에임드바이오,0009K0,KOSDAQ,제외,제외,48.675990822004486,-1.17,21700.0,21200.0,1.6,0.85,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.00345,0.916900474113677,21700.0,21250.0,2026-09-23T14:00:00+09:00
오스코텍,039200,KOSDAQ,제외,제외,50.89596614222215,-1.82,36700.0,35900.0,1.6,0.53,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.42354,1.4573372480523537,36700.0,35450.0,2026-09-23T14:00:00+09:00
대주전자재료,078600,KOSDAQ,제외,제외,50.300836052174056,-1.49,87900.0,86500.0,7.3,0.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.001704,0.9828068836338842,87900.0,85800.0,2026-09-23T14:00:00+09:00
코스메카코리아,241710,KOSDAQ,제외,제외,51.82901509458442,-0.82,128500.0,127300.0,10.3,0.58,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.238573,0.4920012287583565,128500.0,127900.0,2026-09-23T14:00:00+09:00
코오롱티슈진,950160,KOSDAQ,제외,제외,67.46640112452276,0.44,16250.0,15800.0,17.2,1.47,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.9855184,0.3845209920210087,16250.0,15760.0,2026-09-23T14:00:00+09:00
JYP Ent.,035900,KOSDAQ,제외,제외,36.680814981662266,-2.32,38100.0,37650.0,3.5,0.56,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.681402,0.4235631647977252,38100.0,37550.0,2026-09-23T14:00:00+09:00
비츠로셀,082920,KOSDAQ,제외,제외,41.11438871914466,-2.6,29850.0,27800.0,8.4,0.66,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.670377,0.7236718783174025,29850.0,27700.0,2026-09-23T14:00:00+09:00
엘앤씨바이오,290650,KOSDAQ,제외,제외,57.96387422820853,0.32,47800.0,47000.0,2.7,0.35,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.3251655,0.2950277718741178,47800.0,46850.0,2026-09-23T14:00:00+09:00
하림지주,003380,KOSDAQ,제외,제외,65.82001073060039,0.55,11170.0,11070.0,3.5,0.65,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.4036294,1.0231187573302258,11170.0,11060.0,2026-09-23T14:00:00+09:00
스피어,347700,KOSDAQ,제외,제외,69.48313016157599,-0.28,24325.0,23050.0,104.7,6.81,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,51.696375,3.1852501976903653,24325.0,23250.0,2026-09-23T14:00:00+09:00
인제니아테라퓨틱스(Reg.S),950260,KOSDAQ,제외,제외,47.36356812162208,3.15,24750.0,24000.0,140.3,3.62,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,50.822516,0.871266436561083,24750.0,24400.0,2026-09-23T14:00:00+09:00
제이에스링크,127120,KOSDAQ,제외,제외,56.79793747539982,-1.26,33050.0,32200.0,1.2,0.24,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.23905,0.7422625026170737,32900.0,31800.0,2026-09-23T14:00:00+09:00
와이씨,232140,KOSDAQ,제외,제외,47.75348320974471,1.84,14720.0,14150.0,16.6,1.02,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,28.5624825,1.0840206360462008,14490.0,14150.0,2026-09-23T14:00:00+09:00
하나머티리얼즈,166090,KOSDAQ,제외,제외,66.43335215931897,1.89,58900.0,58700.0,13.3,1.74,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,14.739072,1.2546505542027204,59100.0,58600.0,2026-09-23T14:00:00+09:00
HK이노엔,195940,KOSDAQ,제외,제외,59.15767084449287,0.02,39150.0,38700.0,2.8,0.52,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.869575,0.5724356531814294,39150.0,38750.0,2026-09-23T14:00:00+09:00
샘씨엔에스,252990,KOSDAQ,제외,제외,64.02079747706583,0.67,18460.0,17960.0,20.4,1.73,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.7413337,0.6297785632238129,18460.0,17910.0,2026-09-23T14:00:00+09:00
티엘비,356860,KOSDAQ,제외,제외,46.171880867148204,3.67,45050.0,44200.0,24.6,1.09,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,36.1242585,1.0463420654820967,45050.0,44550.0,2026-09-23T14:00:00+09:00
SFA,056190,KOSDAQ,제외,제외,60.428789091324305,-0.57,28475.0,27950.0,1.6,0.77,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.385304,1.0877359387812282,28475.0,27950.0,2026-09-23T14:00:00+09:00
동국제약,086450,KOSDAQ,제외,제외,60.40362868057368,0.67,22400.0,21150.0,9.6,0.87,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.7918625,1.0288952598984829,22400.0,21250.0,2026-09-23T14:00:00+09:00
씨어스,458870,KOSDAQ,제외,제외,58.99353403310481,0.29,26200.0,25350.0,4.3,0.97,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.999471,1.4572968307019851,26200.0,25050.0,2026-09-23T14:00:00+09:00
카카오게임즈,293490,KOSDAQ,제외,제외,55.674602839999736,-0.89,9420.0,8970.0,1.6,0.57,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.9672486,0.4360571472998102,9420.0,8980.0,2026-09-23T14:00:00+09:00
미래에셋벤처투자,100790,KOSDAQ,제외,제외,61.826270663346634,1.06,18180.0,17770.0,7.3,1.43,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.99345,1.1200276414918728,18180.0,17800.0,2026-09-23T14:00:00+09:00
에스앤에스텍,101490,KOSDAQ,제외,제외,55.72015766998587,1.97,44350.0,43700.0,11.3,1.69,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.883503,1.2740988986219368,44350.0,43950.0,2026-09-23T14:00:00+09:00
지엔씨에너지,119850,KOSDAQ,제외,제외,56.623394931701206,1.23,57800.0,56200.0,34.8,1.44,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,19.910495,0.7071400707900289,57800.0,56300.0,2026-09-23T14:00:00+09:00
LS머트리얼즈,417200,KOSDAQ,제외,제외,63.08464163872425,-0.49,13820.0,13400.0,11.6,2.48,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.752812,0.9756043154262073,13820.0,13360.0,2026-09-23T14:00:00+09:00
하이젠알앤엠,160190,KOSDAQ,제외,제외,59.3079321148442,1.34,30400.0,29250.0,3.8,1.01,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.3560815,1.1579974386506897,30400.0,29350.0,2026-09-23T14:00:00+09:00
GST,083450,KOSDAQ,제외,제외,47.86171545328234,1.93,50100.0,49300.0,3.0,0.59,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.8543475,0.9964290504291845,50100.0,49250.0,2026-09-23T14:00:00+09:00
씨엠티엑스,388210,KOSDAQ,제외,제외,42.02529488592945,3.51,89500.0,87900.0,10.7,3.54,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,10.936368,2.7206543480929755,89500.0,87800.0,2026-09-23T14:00:00+09:00
신성델타테크,065350,KOSDAQ,제외,제외,62.511380335788566,1.19,31500.0,31000.0,1.2,0.37,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.376936,1.805065388659341,31250.0,31400.0,2026-09-23T14:00:00+09:00
쎄트렉아이,099320,KOSDAQ,제외,제외,69.496585072665,0.42,79600.0,77600.0,5.4,2.02,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.267525,1.6455926190575274,79600.0,78100.0,2026-09-23T14:00:00+09:00
CJ ENM,035760,KOSDAQ,제외,제외,53.402908974534355,1.15,39100.0,38950.0,1.9,0.58,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.201272,1.2685478769579166,39100.0,38700.0,2026-09-23T14:00:00+09:00
솔브레인홀딩스,036830,KOSDAQ,제외,제외,72.36005118022673,1.64,40050.0,41800.0,9.8,4.14,09-23 14:00,09-23 13:00,2026-09-23 14:00,True,False,False,,False,3.366381,1.392930436771436,41950.0,41550.0,2026-09-23T14:00:00+09:00
큐리옥스바이오시스템즈,445680,KOSDAQ,제외,제외,57.67146111383654,1.41,49600.0,48400.0,1.6,0.55,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.198928,0.6779406639133996,49600.0,48800.0,2026-09-23T14:00:00+09:00
큐리언트,115180,KOSDAQ,제외,제외,62.041772825396116,0.77,23000.0,22450.0,1.3,0.3,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.870188,0.5255690445826399,23000.0,22700.0,2026-09-23T14:00:00+09:00
RF머트리얼즈,327260,KOSDAQ,제외,제외,55.412512223487546,-1.01,48850.0,46400.0,28.1,1.12,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,20.74952,0.6285945267629478,48600.0,46750.0,2026-09-23T14:00:00+09:00
에스에이엠티,031330,KOSDAQ,제외,제외,64.34303052749866,-0.82,8410.0,8200.0,2.4,0.69,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.9569166,1.0623580396833858,8400.0,8190.0,2026-09-23T14:00:00+09:00
성광벤드,014620,KOSDAQ,제외,제외,41.49614132910581,-2.08,32950.0,30750.0,6.1,0.85,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.894214,0.9917204142826732,32500.0,30650.0,2026-09-23T14:00:00+09:00
케이엠더블유,032500,KOSDAQ,제외,제외,65.10666453991878,0.73,19850.0,19410.0,3.6,1.29,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.6976936,0.8560807309812755,19850.0,19480.0,2026-09-23T14:00:00+09:00
안랩,053800,KOSDAQ,제외,제외,45.30526928173221,3.78,74500.0,75300.0,19.2,17.09,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,14.573856,5.176025679364522,75500.0,74600.0,2026-09-23T14:00:00+09:00
유일로보틱스,388720,KOSDAQ,제외,제외,50.79585537559108,-1.0,70800.0,68700.0,0.5,0.38,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.106028,0.7317555336784274,70800.0,68400.0,2026-09-23T14:00:00+09:00
와이지엔터테인먼트,122870,KOSDAQ,제외,제외,48.79661361144416,-1.01,43700.0,42850.0,4.7,0.82,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.3575355,0.7965473266034265,43550.0,42850.0,2026-09-23T14:00:00+09:00
티에프이,425420,KOSDAQ,제외,제외,48.55475312247652,2.32,66400.0,64800.0,3.1,0.52,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.34949,0.9210766742388183,66300.0,64300.0,2026-09-23T14:00:00+09:00
에이치브이엠,295310,KOSDAQ,제외,제외,68.98719077775402,1.84,64000.0,62200.0,22.9,5.99,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,26.855606,4.505582190542651,64000.0,63400.0,2026-09-23T14:00:00+09:00
원익QnC,074600,KOSDAQ,제외,제외,57.03581162435844,2.12,29600.0,29300.0,8.5,1.56,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.9832,1.1788490133884169,29600.0,29350.0,2026-09-23T14:00:00+09:00
제룡전기,033100,KOSDAQ,제외,제외,61.83695904075505,-0.08,48450.0,47550.0,1.7,0.54,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.0519825,0.9563258639530922,48300.0,47650.0,2026-09-23T14:00:00+09:00
로보스타,090360,KOSDAQ,제외,제외,58.09082242677689,-0.47,81350.0,78300.0,2.2,0.42,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.278421,0.5590676876157683,81350.0,78300.0,2026-09-23T14:00:00+09:00
리브스메드,491000,KOSDAQ,제외,제외,72.43981742407769,0.8,30550.0,30200.0,11.3,2.68,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.550596,0.6284368897967344,30700.0,30100.0,2026-09-23T14:00:00+09:00
태웅,044490,KOSDAQ,제외,제외,56.261997260479674,-0.12,41300.0,37800.0,5.2,0.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.9441085,0.47640091290341663,40700.0,37950.0,2026-09-23T14:00:00+09:00
필옵틱스,161580,KOSDAQ,제외,제외,56.294767532559796,1.03,33300.0,32650.0,3.7,1.19,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.778775,0.7459659867423745,33300.0,32500.0,2026-09-23T14:00:00+09:00
다우데이타,032190,KOSDAQ,제외,제외,54.83276026546006,-1.62,19990.0,19800.0,1.2,1.25,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,0.8216,0.8355813651930935,19990.0,19750.0,2026-09-23T14:00:00+09:00
미코,059090,KOSDAQ,제외,제외,49.671300359162785,2.69,22800.0,22500.0,7.7,2.18,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.71565,2.3847689862121637,22800.0,22500.0,2026-09-23T14:00:00+09:00
인텔리안테크,189300,KOSDAQ,제외,제외,74.73599579852537,0.39,70600.0,69300.0,8.3,2.35,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.6555195,1.4610929571157136,70600.0,69350.0,2026-09-23T14:00:00+09:00
차바이오텍,085660,KOSDAQ,제외,제외,61.599390082925524,0.13,7960.0,7910.0,0.9,0.49,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.65979,0.7859503543261506,7960.0,7900.0,2026-09-23T14:00:00+09:00
휴림로봇,090710,KOSDAQ,제외,제외,61.7290207130485,-0.7,7030.0,6340.0,8.8,1.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.8043069,1.0619538715630188,7030.0,6330.0,2026-09-23T14:00:00+09:00
코미팜,041960,KOSDAQ,제외,제외,62.180447014357945,0.24,10690.0,9900.0,7.2,4.17,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.4189112,0.7084892207029612,10690.0,9870.0,2026-09-23T14:00:00+09:00
루닛,328130,KOSDAQ,제외,제외,57.894073233744734,1.63,10080.0,9840.0,5.0,1.64,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.8284288,1.700895387833837,10080.0,9840.0,2026-09-23T14:00:00+09:00
인바디,041830,KOSDAQ,제외,제외,31.99035455320449,-3.07,56300.0,53700.0,3.2,0.86,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.349813,1.1164519735612808,56300.0,53300.0,2026-09-23T14:00:00+09:00
알지노믹스,476830,KOSDAQ,제외,제외,40.886110941874776,-1.67,27200.0,25650.0,3.5,0.49,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.2271,0.7185414201119421,27200.0,25500.0,2026-09-23T14:00:00+09:00
덕산네오룩스,213420,KOSDAQ,제외,제외,56.54517362170101,-1.29,29400.0,29100.0,6.2,1.07,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.6198625,1.20999852327291,29300.0,28950.0,2026-09-23T14:00:00+09:00
넥슨게임즈,225570,KOSDAQ,제외,제외,60.31540614851089,-0.65,10960.0,10960.0,1.7,0.88,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.5263488,0.5472911112499544,11010.0,10940.0,2026-09-23T14:00:00+09:00
삼표시멘트,038500,KOSDAQ,제외,제외,51.38968710863126,-1.89,6780.0,6610.0,2.4,1.14,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.6363055,0.5196323049329177,6780.0,6610.0,2026-09-23T14:00:00+09:00
펌텍코리아,251970,KOSDAQ,제외,제외,41.72789109814214,-1.55,58300.0,57500.0,2.7,0.4,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.480078,0.6013338641444014,58300.0,57800.0,2026-09-23T14:00:00+09:00
클로봇,466100,KOSDAQ,제외,제외,54.57156063985478,-0.79,23850.0,22900.0,4.5,0.85,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.17787,0.3900548522751446,23850.0,23000.0,2026-09-23T14:00:00+09:00
인텍플러스,064290,KOSDAQ,제외,제외,50.99436934437671,1.85,56500.0,54200.0,20.9,0.88,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,27.345248,1.1508796721287395,56500.0,54400.0,2026-09-23T14:00:00+09:00
레이크머티리얼즈,281740,KOSDAQ,제외,제외,57.450746526347075,-0.62,10780.0,10730.0,2.7,0.79,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.767699,0.38826589386840127,10780.0,10620.0,2026-09-23T14:00:00+09:00
선익시스템,171090,KOSDAQ,제외,제외,53.44702208895014,-1.84,71200.0,69200.0,2.9,1.27,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.263793,0.7297279712812368,71200.0,68900.0,2026-09-23T14:00:00+09:00
예스티,122640,KOSDAQ,제외,제외,56.691086825204295,0.98,32950.0,31900.0,6.6,0.53,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.5264615,0.5420666955748776,32950.0,31950.0,2026-09-23T14:00:00+09:00
아이티센글로벌,124500,KOSDAQ,제외,제외,62.4782980876485,-0.02,30000.0,29950.0,3.1,0.28,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.45933,0.2236318606601931,30000.0,29750.0,2026-09-23T14:00:00+09:00
태광,023160,KOSDAQ,제외,제외,60.47920035191039,-0.53,27750.0,26700.0,2.6,0.26,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.2775915,0.4575260951418934,27600.0,26650.0,2026-09-23T14:00:00+09:00
온코닉테라퓨틱스,476060,KOSDAQ,제외,제외,54.56072951235792,0.29,15590.0,15000.0,3.5,0.79,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.2300145,0.651718352643379,15590.0,15090.0,2026-09-23T14:00:00+09:00
프로텍,053610,KOSDAQ,제외,제외,38.37076114409483,3.74,76000.0,76400.0,9.5,9.28,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.954871,3.1456742202905397,78000.0,76100.0,2026-09-23T14:00:00+09:00
피엔티,137400,KOSDAQ,제외,제외,54.45041631780483,-0.71,29200.0,28650.0,1.5,0.42,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.5042965,0.4819581774688423,29200.0,28650.0,2026-09-23T14:00:00+09:00
서부T&D,006730,KOSDAQ,제외,제외,34.71124648065711,-3.09,10790.0,10530.0,2.9,1.05,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.1304502,0.6030981711643093,10790.0,10540.0,2026-09-23T14:00:00+09:00
에프에스티,036810,KOSDAQ,제외,제외,47.14796239654243,2.82,31350.0,31350.0,6.4,2.95,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.1903555,1.2019469601998563,31350.0,30850.0,2026-09-23T14:00:00+09:00
현대바이오,048410,KOSDAQ,제외,제외,57.034874408832266,-0.61,7100.0,6840.0,2.2,0.47,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.5566387,0.3725532111987573,7070.0,6790.0,2026-09-23T14:00:00+09:00
이엔에프테크놀로지,102710,KOSDAQ,제외,제외,37.98688616432316,4.51,46750.0,46200.0,4.7,1.71,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.741966,0.8350379949087213,46750.0,46300.0,2026-09-23T14:00:00+09:00
