code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,274500,1604803500000000.0,2026-09-21T18:33:24+09:00,5967842
000660,SK하이닉스,KOSPI,1879000,1372595200000000.0,2026-09-21T18:33:23+09:00,5009219
402340,SK스퀘어,KOSPI,1130000,149074100000000.0,2026-09-21T18:33:20+09:00,558915
009150,삼성전기,KOSPI,1429000,106737300000000.0,2026-09-21T18:33:25+09:00,802998
373220,LG에너지솔루션,KOSPI,354500,82953000000000.0,2026-09-21T18:33:21+09:00,109593
005380,현대차,KOSPI,361000,73917600000000.0,2026-09-21T18:33:24+09:00,163113
207940,삼성바이오로직스,KOSPI,1398000,64714700000000.0,2026-09-21T18:33:25+09:00,41886
105560,KB금융,KOSPI,178200,63205400000000.0,2026-09-21T18:33:22+09:00,119612
028260,삼성물산,KOSPI,368000,59677700000000.0,2026-09-21T18:33:22+09:00,113498
032830,삼성생명,KOSPI,293000,58600000000000.0,2026-09-21T18:33:24+09:00,93210
012450,한화에어로스페이스,KOSPI,1075000,55430700000000.0,2026-09-21T18:33:22+09:00,122821
034020,두산에너빌리티,KOSPI,86100,55152300000000.0,2026-09-21T18:33:22+09:00,142274
055550,신한지주,KOSPI,113400,53235700000000.0,2026-09-21T18:33:22+09:00,113854
329180,HD현대중공업,KOSPI,452000,47442500000000.0,2026-09-21T18:33:18+09:00,94608
000270,기아,KOSPI,120400,47005700000000.0,2026-09-21T18:33:23+09:00,95475
006400,삼성SDI,KOSPI,535000,43113300000000.0,2026-09-21T18:33:22+09:00,151318
068270,셀트리온,KOSPI,181700,42266500000000.0,2026-09-21T18:33:22+09:00,43903
034730,SK,KOSPI,577000,41834100000000.0,2026-09-21T18:33:24+09:00,55621
086790,하나금융지주,KOSPI,136000,36851900000000.0,2026-09-21T18:33:22+09:00,56444
012330,현대모비스,KOSPI,374000,33592900000000.0,2026-09-21T18:33:24+09:00,78223
066570,LG전자,KOSPI,203000,33065600000000.0,2026-09-21T18:33:23+09:00,98241
010120,LS ELECTRIC,KOSPI,210000,31500000000000.0,2026-09-21T18:33:21+09:00,54881
035420,NAVER,KOSPI,198200,30145100000000.0,2026-09-21T18:33:21+09:00,120211
000810,삼성화재,KOSPI,656000,29288700000000.0,2026-09-21T18:33:21+09:00,30414
298040,효성중공업,KOSPI,2916000,27190400000000.0,2026-09-21T18:33:25+09:00,80074
316140,우리금융지주,KOSPI,36500,26892700000000.0,2026-09-21T18:33:21+09:00,41669
267260,HD현대일렉트릭,KOSPI,720000,25953900000000.0,2026-09-21T18:33:23+09:00,38581
005490,POSCO홀딩스,KOSPI,319000,25278000000000.0,2026-09-21T18:33:21+09:00,59695
042660,한화오션,KOSPI,82300,25217800000000.0,2026-09-21T18:33:24+09:00,40626
009540,HD한국조선해양,KOSPI,339000,23992100000000.0,2026-09-21T18:33:20+09:00,44853
096770,SK이노베이션,KOSPI,140000,23667400000000.0,2026-09-21T18:33:24+09:00,79446
010130,고려아연,KOSPI,1133000,23649100000000.0,2026-09-21T18:33:21+09:00,9624
000150,두산,KOSPI,1439000,23302900000000.0,2026-09-21T18:33:20+09:00,115712
042700,한미반도체,KOSPI,238000,22684300000000.0,2026-09-21T18:33:22+09:00,79633
011200,HMM,KOSPI,21050,19855200000000.0,2026-09-21T18:33:24+09:00,9830
015760,한국전력,KOSPI,30900,19836700000000.0,2026-09-21T18:33:19+09:00,24633
