종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
삼성전자,005930,KOSPI,제외,47.659609757562166,4.77,272500.0,272750.0,6258.6,1.79,09-21 12:00,09-21 11:00,2026-09-21 12:00,True,False,False,5193.74859,1.418640535532625,273000.0,273500.0,2026-09-21T12:00:00+09:00
SK하이닉스,000660,KOSPI,제외,40.029849055513445,3.99,1888000.0,1869000.0,4335.3,0.86,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,3160.06287,0.6232856192109074,1888000.0,1871000.0,2026-09-21T12:00:00+09:00
SK스퀘어,402340,KOSPI,제외,37.686849297421055,4.98,1135000.0,1124000.0,402.7,0.94,09-21 12:00,09-21 11:00,2026-09-21 12:00,True,False,False,320.02488,0.7319977212852643,1135000.0,1128000.0,2026-09-21T12:00:00+09:00
삼성전기,009150,KOSPI,제외,50.87572950016286,2.33,1443000.0,1418000.0,509.8,0.84,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,384.444,0.776775322247832,1443000.0,1416000.0,2026-09-21T12:00:00+09:00
LG에너지솔루션,373220,KOSPI,제외,48.55400921935153,-2.32,366000.0,352500.0,170.6,1.74,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,43.28254,0.552143852076994,366000.0,353500.0,2026-09-21T12:00:00+09:00
현대차,005380,KOSPI,제외,59.82034830799374,-0.74,368500.0,360000.0,92.5,0.66,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,61.39888,0.45345913188724624,368500.0,361000.0,2026-09-21T12:00:00+09:00
삼성바이오로직스,207940,KOSPI,제외,59.139975787914466,-0.08,1407000.0,1398000.0,46.8,0.84,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,20.16,0.46385390810722754,1410000.0,1400000.0,2026-09-21T12:00:00+09:00
KB금융,105560,KOSPI,제외,55.39367714059083,0.53,177800.0,178000.0,115.0,0.83,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,70.54938,0.49835441819003257,178400.0,178200.0,2026-09-21T12:00:00+09:00
삼성물산,028260,KOSPI,제외,63.0480403315207,2.03,369000.0,368000.0,83.4,0.9,09-21 12:00,09-21 11:00,2026-09-21 12:00,True,False,False,69.1219,0.7048349307079226,369000.0,366500.0,2026-09-21T12:00:00+09:00
삼성생명,032830,KOSPI,제외,70.68448318960995,1.4,293500.0,291000.0,91.6,1.26,09-21 12:00,09-21 11:00,2026-09-21 12:00,True,False,False,34.959595,0.4415335714644762,294000.0,291500.0,2026-09-21T12:00:00+09:00
한화에어로스페이스,012450,KOSPI,제외,47.18251895236777,-0.44,1129000.0,1073000.0,99.7,0.95,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,52.27551,0.5793934776503156,1129000.0,1071000.0,2026-09-21T12:00:00+09:00
두산에너빌리티,034020,KOSPI,제외,56.43734076622745,0.11,86900.0,85600.0,146.8,0.76,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,68.73846,0.3608368598984255,86900.0,85400.0,2026-09-21T12:00:00+09:00
신한지주,055550,KOSPI,제외,59.59444781616155,1.06,113100.0,113100.0,105.0,1.33,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,46.722275,0.4653245353366425,113600.0,113500.0,2026-09-21T12:00:00+09:00
HD현대중공업,329180,KOSPI,제외,46.839083792854794,-0.93,462000.0,451000.0,44.7,0.51,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,36.026485,0.3745173220376011,462000.0,450500.0,2026-09-21T12:00:00+09:00
기아,000270,KOSPI,제외,63.83273022841115,-1.12,122400.0,120000.0,83.2,1.16,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,62.434968,0.9225251364771989,122400.0,119800.0,2026-09-21T12:00:00+09:00
삼성SDI,006400,KOSPI,제외,49.96652679962243,-1.48,546000.0,533500.0,91.3,0.53,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,83.79532,0.6763703793120163,546000.0,532000.0,2026-09-21T12:00:00+09:00
셀트리온,068270,KOSPI,제외,53.008832056147256,1.59,181400.0,181300.0,50.6,0.8,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,34.991786,0.7115760488080871,181800.0,181700.0,2026-09-21T12:00:00+09:00
SK,034730,KOSPI,제외,63.821128638252695,2.2,580000.0,572000.0,56.7,1.01,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,38.17326,0.6986618026241231,580000.0,573000.0,2026-09-21T12:00:00+09:00
하나금융지주,086790,KOSPI,제외,42.8332873521072,-0.7,135500.0,135500.0,55.4,0.72,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,35.182776,0.49839852878923235,136000.0,135600.0,2026-09-21T12:00:00+09:00
현대모비스,012330,KOSPI,제외,43.465013016501835,-2.52,383500.0,372500.0,77.1,0.74,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,33.95046,0.3710255586700395,383500.0,373000.0,2026-09-21T12:00:00+09:00
LG전자,066570,KOSPI,제외,62.17794839641613,0.62,200500.0,200750.0,130.4,1.34,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,29.5965725,0.35368801594313853,202000.0,200750.0,2026-09-21T12:00:00+09:00
LS ELECTRIC,010120,KOSPI,제외,48.07609029344749,1.88,211500.0,207000.0,45.7,0.6,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,17.5864,0.2621052253726902,211500.0,208000.0,2026-09-21T12:00:00+09:00
NAVER,035420,KOSPI,제외,39.42735517965565,-1.71,198700.0,197200.0,128.6,1.06,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,77.61702,0.8392180505628286,198700.0,197700.0,2026-09-21T12:00:00+09:00
삼성화재,000810,KOSPI,제외,46.4961245020884,-0.91,663000.0,651000.0,25.0,0.51,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,14.69903,0.32887709029726186,663000.0,653000.0,2026-09-21T12:00:00+09:00
효성중공업,298040,KOSPI,제외,45.9319109486873,2.01,2967000.0,2904000.0,79.4,0.91,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,35.12864,0.38203888769198796,2967000.0,2908000.0,2026-09-21T12:00:00+09:00
우리금융지주,316140,KOSPI,제외,60.20940638544238,0.74,36550.0,36400.0,33.8,0.5,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,32.34046,0.4489372372424053,36550.0,36500.0,2026-09-21T12:00:00+09:00
HD현대일렉트릭,267260,KOSPI,제외,48.505270316523536,0.36,734000.0,715000.0,29.5,0.45,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,18.50577,0.32061820171078775,734000.0,717000.0,2026-09-21T12:00:00+09:00
POSCO홀딩스,005490,KOSPI,제외,40.27013814783676,-2.14,327500.0,319500.0,32.1,0.61,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,23.026365,0.4808545108214043,327500.0,319500.0,2026-09-21T12:00:00+09:00
한화오션,042660,KOSPI,제외,47.8371045995122,-0.87,83800.0,82000.0,27.9,0.68,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,9.902902,0.1957990244196799,83800.0,82100.0,2026-09-21T12:00:00+09:00
HD한국조선해양,009540,KOSPI,제외,50.15078506016453,-0.53,344750.0,337500.0,36.8,0.98,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,30.614625,0.8019693086790567,344750.0,337500.0,2026-09-21T12:00:00+09:00
SK이노베이션,096770,KOSPI,제외,57.875769600144324,0.36,145000.0,140300.0,69.6,0.68,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,33.783052,0.345992427741598,145000.0,139900.0,2026-09-21T12:00:00+09:00
고려아연,010130,KOSPI,제외,55.368427820763316,-0.65,1139000.0,1125000.0,6.4,0.34,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,5.63124,0.33543574856436226,1138000.0,1124000.0,2026-09-21T12:00:00+09:00
두산,000150,KOSPI,제외,56.1939508436305,0.9,1478000.0,1427000.0,88.6,1.27,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,37.08773,0.5203781777160258,1478000.0,1427000.0,2026-09-21T12:00:00+09:00
한미반도체,042700,KOSPI,제외,50.78956304701398,2.72,238500.0,236000.0,43.2,0.44,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,46.94496,0.5008915653394905,238500.0,237000.0,2026-09-21T12:00:00+09:00
HMM,011200,KOSPI,제외,52.673777355692266,0.85,21250.0,20900.0,9.3,0.54,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,6.671318,0.37088011086624145,21150.0,20950.0,2026-09-21T12:00:00+09:00
한국전력,015760,KOSPI,제외,55.73120884974944,-0.55,31050.0,30800.0,23.7,0.62,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,14.630921,0.4107564070526731,31050.0,30850.0,2026-09-21T12:00:00+09:00
SK텔레콤,017670,KOSPI,제외,60.93705739591733,-0.65,89200.0,87600.0,45.9,0.65,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,30.3534,0.4894439412506667,89200.0,87600.0,2026-09-21T12:00:00+09:00
LG화학,051910,KOSPI,제외,44.46984886378129,-2.17,269000.0,262000.0,34.8,0.93,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,19.17306,0.5982488801785162,269000.0,261000.0,2026-09-21T12:00:00+09:00
삼성중공업,010140,KOSPI,제외,46.306291803012066,-1.15,21200.0,20600.0,23.7,0.54,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,24.1517985,0.5838120326157658,21200.0,20550.0,2026-09-21T12:00:00+09:00
KT&G,033780,KOSPI,제외,54.74926247233882,1.72,174000.0,173800.0,31.9,1.37,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,13.768768,0.5887262727320733,174100.0,174200.0,2026-09-21T12:00:00+09:00
S-Oil,010950,KOSPI,제외,55.28834478017561,1.4,153500.0,154100.0,59.3,1.18,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,29.861808,0.7227618363903268,154700.0,153800.0,2026-09-21T12:00:00+09:00
삼성에스디에스,018260,KOSPI,제외,62.09619388983852,1.44,226500.0,224000.0,19.6,0.62,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,14.10976,0.3995426136187662,226500.0,224000.0,2026-09-21T12:00:00+09:00
미래에셋증권,006800,KOSPI,제외,52.9589194379279,-0.43,31900.0,31650.0,18.9,0.64,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,10.413133,0.41195174521475925,31875.0,31700.0,2026-09-21T12:00:00+09:00
LG,003550,KOSPI,제외,49.10404404284247,-1.05,113000.0,111200.0,14.6,0.55,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,10.858,0.4517985309765356,113000.0,111250.0,2026-09-21T12:00:00+09:00
HD현대,267250,KOSPI,제외,43.93077816481167,-1.7,216000.0,209500.0,21.3,0.84,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,9.6432,0.41559632612365016,216000.0,210000.0,2026-09-21T12:00:00+09:00
LIG디펜스앤에어로스페이스,079550,KOSPI,제외,44.815848735129094,2.39,780000.0,746000.0,120.1,2.32,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,35.1975,0.9176157190394801,780000.0,741000.0,2026-09-21T12:00:00+09:00
기업은행,024110,KOSPI,제외,54.43760279984269,-0.7,20200.0,20100.0,11.0,0.72,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,6.75052875,0.46845533539763695,20200.0,20125.0,2026-09-21T12:00:00+09:00
포스코퓨처엠,003670,KOSPI,제외,39.994285527038514,-2.45,184500.0,178500.0,30.9,0.71,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,18.179964,0.4420406430916296,184500.0,178200.0,2026-09-21T12:00:00+09:00
현대글로비스,086280,KOSPI,제외,51.3711121153831,-1.02,206000.0,200500.0,30.3,1.07,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,20.509145,0.7290952505249589,206000.0,200500.0,2026-09-21T12:00:00+09:00
카카오,035720,KOSPI,제외,45.21408250611727,-1.29,33600.0,33250.0,48.7,1.25,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,25.4397135,0.7039980162750733,33600.0,33350.0,2026-09-21T12:00:00+09:00
한화시스템,272210,KOSPI,제외,44.498688716453614,1.65,83000.0,78400.0,76.4,4.51,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,42.669935,2.1936138339256495,83000.0,78100.0,2026-09-21T12:00:00+09:00
현대건설,000720,KOSPI,제외,58.11948211856232,0.22,128100.0,127400.0,84.8,1.32,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,28.107035,0.4269125409682198,128100.0,126500.0,2026-09-21T12:00:00+09:00
에이피알,278470,KOSPI,제외,55.86084801321069,1.15,373500.0,367000.0,38.9,0.4,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,23.5981,0.2805592066525944,373500.0,367000.0,2026-09-21T12:00:00+09:00
KT,030200,KOSPI,제외,65.56192955930806,0.63,53400.0,53300.0,10.8,0.94,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,7.933184,0.7251930405753144,53400.0,53200.0,2026-09-21T12:00:00+09:00
현대로템,064350,KOSPI,제외,50.02733221008236,-0.78,124400.0,120300.0,23.8,0.67,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,17.07441,0.44829421929571595,124400.0,120200.0,2026-09-21T12:00:00+09:00
한국항공우주,047810,KOSPI,제외,54.34618716454595,0.44,132300.0,130600.0,21.4,0.85,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,11.1267,0.45631054264484017,132300.0,130000.0,2026-09-21T12:00:00+09:00
DB손해보험,005830,KOSPI,제외,51.95191165663912,-0.87,190600.0,188000.0,23.3,0.59,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,14.521875,0.42222299529321394,190600.0,187500.0,2026-09-21T12:00:00+09:00
LG이노텍,011070,KOSPI,제외,52.04422788015289,0.24,541000.0,518000.0,79.6,0.99,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,42.65661,0.5576114919449717,541000.0,519000.0,2026-09-21T12:00:00+09:00
대한항공,003490,KOSPI,제외,53.59245641538911,-0.96,29300.0,28950.0,24.3,0.37,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,25.521864,0.4530111434599036,29300.0,28850.0,2026-09-21T12:00:00+09:00
GS,078930,KOSPI,제외,57.993057671143916,-0.42,115300.0,112700.0,18.2,0.36,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,11.142101,0.24455209560447272,115100.0,112900.0,2026-09-21T12:00:00+09:00
HD현대마린솔루션,443060,KOSPI,제외,51.63402070299926,-0.94,244500.0,232000.0,14.5,1.04,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,8.48353,0.6430948189110977,244500.0,233000.0,2026-09-21T12:00:00+09:00
한국금융지주,071050,KOSPI,제외,44.78257662162181,-1.12,184000.0,183700.0,25.3,1.14,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,14.943204,0.63161058119046,184300.0,183600.0,2026-09-21T12:00:00+09:00
포스코인터내셔널,047050,KOSPI,제외,54.44651615373247,1.17,58600.0,57600.0,20.9,0.77,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,10.874492,0.39768790456463365,58600.0,57800.0,2026-09-21T12:00:00+09:00
삼성E&A,028050,KOSPI,제외,55.225676085073715,0.27,53200.0,51800.0,95.0,1.72,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,31.539984,0.5076065744805558,53200.0,51600.0,2026-09-21T12:00:00+09:00
LS,006260,KOSPI,제외,49.71025539876048,1.44,331000.0,319500.0,17.4,0.61,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,8.9152,0.309899269354561,331000.0,320000.0,2026-09-21T12:00:00+09:00
현대오토에버,307950,KOSPI,제외,62.1339218465298,-1.03,370000.0,361000.0,18.8,0.92,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,8.86398,0.58906809038401,370000.0,361500.0,2026-09-21T12:00:00+09:00
카카오뱅크,323410,KOSPI,제외,40.83376808209043,-2.22,20750.0,20350.0,16.3,1.26,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,5.8284435,0.5081247680053612,20700.0,20350.0,2026-09-21T12:00:00+09:00
삼양식품,003230,KOSPI,제외,50.23511063849889,0.25,1320000.0,1290000.0,35.6,0.49,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,10.94361,0.16547492951868578,1320000.0,1289000.0,2026-09-21T12:00:00+09:00
NH투자증권,005940,KOSPI,제외,66.61566054020331,0.84,25750.0,25800.0,14.9,1.87,09-21 12:00,09-21 11:00,2026-09-21 12:00,True,False,False,7.48769,0.8736572564159527,25900.0,25900.0,2026-09-21T12:00:00+09:00
가온전선,000500,KOSPI,제외,37.6188637495036,3.61,340500.0,311000.0,44.8,1.51,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,34.944,1.0754831829950302,340500.0,312000.0,2026-09-21T12:00:00+09:00
한진칼,180640,KOSPI,제외,60.777162082245056,-0.06,139800.0,138000.0,6.1,0.57,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,4.849438,0.5772399684897581,139800.0,138200.0,2026-09-21T12:00:00+09:00
크래프톤,259960,KOSPI,제외,49.82989301091615,-2.14,206500.0,200500.0,8.3,0.72,09-21 12:00,09-21 11:00,2026-09-21 12:00,False,False,False,11.496,0.8945964112256442,206500.0,200000.0,2026-09-21T12:00:00+09:00
