code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,273000,1596034100000000.0,2026-09-21T15:06:21+09:00,5242372
000660,SK하이닉스,KOSPI,1861000,1359446300000000.0,2026-09-21T15:06:22+09:00,4271727
402340,SK스퀘어,KOSPI,1125000,148414500000000.0,2026-09-21T15:06:20+09:00,485552
009150,삼성전기,KOSPI,1430000,106812000000000.0,2026-09-21T15:06:23+09:00,733352
373220,LG에너지솔루션,KOSPI,352000,82368000000000.0,2026-09-21T15:06:18+09:00,98261
005380,현대차,KOSPI,358500,73405700000000.0,2026-09-21T15:06:23+09:00,131275
207940,삼성바이오로직스,KOSPI,1397000,64668500000000.0,2026-09-21T15:06:23+09:00,34396
105560,KB금융,KOSPI,177100,62815200000000.0,2026-09-21T15:06:20+09:00,96891
028260,삼성물산,KOSPI,367500,59596600000000.0,2026-09-21T15:06:20+09:00,90835
032830,삼성생명,KOSPI,290000,58000000000000.0,2026-09-21T15:06:22+09:00,79407
012450,한화에어로스페이스,KOSPI,1064000,54863500000000.0,2026-09-21T15:06:20+09:00,98782
034020,두산에너빌리티,KOSPI,85200,54575800000000.0,2026-09-21T15:06:21+09:00,124457
055550,신한지주,KOSPI,112900,53000900000000.0,2026-09-21T15:06:21+09:00,91817
329180,HD현대중공업,KOSPI,449500,47180100000000.0,2026-09-21T15:06:18+09:00,85401
000270,기아,KOSPI,119700,46732400000000.0,2026-09-21T15:06:20+09:00,77793
006400,삼성SDI,KOSPI,531000,42790900000000.0,2026-09-21T15:06:20+09:00,129667
068270,셀트리온,KOSPI,180800,42057200000000.0,2026-09-21T15:06:20+09:00,34294
034730,SK,KOSPI,576000,41761600000000.0,2026-09-21T15:06:23+09:00,48209
086790,하나금융지주,KOSPI,135000,36580900000000.0,2026-09-21T15:06:20+09:00,45839
012330,현대모비스,KOSPI,371000,33323400000000.0,2026-09-21T15:06:22+09:00,66585
066570,LG전자,KOSPI,203000,33065600000000.0,2026-09-21T15:06:21+09:00,86455
010120,LS ELECTRIC,KOSPI,208500,31275000000000.0,2026-09-21T15:06:19+09:00,46605
035420,NAVER,KOSPI,197100,29977800000000.0,2026-09-21T15:06:20+09:00,101262
000810,삼성화재,KOSPI,650000,29020900000000.0,2026-09-21T15:06:19+09:00,21599
298040,효성중공업,KOSPI,2916000,27190400000000.0,2026-09-21T15:06:23+09:00,71201
316140,우리금융지주,KOSPI,36350,26782200000000.0,2026-09-21T15:06:18+09:00,33085
267260,HD현대일렉트릭,KOSPI,713000,25701600000000.0,2026-09-21T15:06:21+09:00,29450
005490,POSCO홀딩스,KOSPI,317000,25119600000000.0,2026-09-21T15:06:19+09:00,48254
042660,한화오션,KOSPI,81800,25064600000000.0,2026-09-21T15:06:23+09:00,33682
009540,HD한국조선해양,KOSPI,338500,23956700000000.0,2026-09-21T15:06:17+09:00,35718
096770,SK이노베이션,KOSPI,140700,23785700000000.0,2026-09-21T15:06:22+09:00,72203
010130,고려아연,KOSPI,1123000,23440300000000.0,2026-09-21T15:06:20+09:00,7656
000150,두산,KOSPI,1436000,23254300000000.0,2026-09-21T15:06:19+09:00,105364
042700,한미반도체,KOSPI,236500,22541300000000.0,2026-09-21T15:06:20+09:00,68478
011200,HMM,KOSPI,21050,19855200000000.0,2026-09-21T15:06:22+09:00,7934
015760,한국전력,KOSPI,30650,19676200000000.0,2026-09-21T15:06:18+09:00,20830
017670,SK텔레콤,KOSPI,87000,18686700000000.0,2026-09-21T15:06:22+09:00,56541
051910,LG화학,KOSPI,258500,18248100000000.0,2026-09-21T15:06:23+09:00,37799
010140,삼성중공업,KOSPI,20550,18084000000000.0,2026-09-21T15:06:21+09:00,37023
033780,KT&G,KOSPI,173200,17980000000000.0,2026-09-21T15:06:23+09:00,24771
010950,S-Oil,KOSPI,154800,17427800000000.0,2026-09-21T15:06:20+09:00,46092
006800,미래에셋증권,KOSPI,31850,17295200000000.0,2026-09-21T15:06:19+09:00,16780
018260,삼성에스디에스,KOSPI,223000,17255200000000.0,2026-09-21T15:06:20+09:00,22252
003550,LG,KOSPI,111700,16888100000000.0,2026-09-21T15:06:21+09:00,10970
267250,HD현대,KOSPI,211000,16667500000000.0,2026-09-21T15:06:23+09:00,20559
024110,기업은행,KOSPI,20025,15968500000000.0,2026-09-21T15:06:21+09:00,10605
079550,LIG디펜스앤에어로스페이스,KOSPI,726000,15972000000000.0,2026-09-21T15:06:21+09:00,89778
003670,포스코퓨처엠,KOSPI,177900,15823500000000.0,2026-09-21T15:06:19+09:00,35575
086280,현대글로비스,KOSPI,203500,15262500000000.0,2026-09-21T15:06:20+09:00,26732
035720,카카오,KOSPI,33200,14707600000000.0,2026-09-21T15:06:22+09:00,31517
272210,한화시스템,KOSPI,76800,14509000000000.0,2026-09-21T15:06:17+09:00,118506
000720,현대건설,KOSPI,125800,14008600000000.0,2026-09-21T15:06:18+09:00,42530
278470,에이피알,KOSPI,363500,13608800000000.0,2026-09-21T15:06:17+09:00,42425
030200,KT,KOSPI,53300,13432800000000.0,2026-09-21T15:06:21+09:00,10669
064350,현대로템,KOSPI,118900,12977000000000.0,2026-09-21T15:06:20+09:00,27605
047810,한국항공우주,KOSPI,129100,12584000000000.0,2026-09-21T15:06:21+09:00,15288
005830,DB손해보험,KOSPI,188500,12346800000000.0,2026-09-21T15:06:20+09:00,14231
011070,LG이노텍,KOSPI,516000,12212200000000.0,2026-09-21T15:06:18+09:00,69234
003490,대한항공,KOSPI,28800,10604800000000.0,2026-09-21T15:06:20+09:00,28006
078930,GS,KOSPI,113200,10515800000000.0,2026-09-21T15:06:19+09:00,18112
443060,HD현대마린솔루션,KOSPI,233000,10446200000000.0,2026-09-21T15:06:21+09:00,18141
071050,한국금융지주,KOSPI,183800,10242400000000.0,2026-09-21T15:06:22+09:00,15536
047050,포스코인터내셔널,KOSPI,57900,10185900000000.0,2026-09-21T15:06:22+09:00,30519
028050,삼성E&A,KOSPI,51800,10152800000000.0,2026-09-21T15:06:21+09:00,72415
006260,LS,KOSPI,321000,10015200000000.0,2026-09-21T15:06:21+09:00,25187
307950,현대오토에버,KOSPI,361000,9900100000000.0,2026-09-21T15:06:23+09:00,11516
005940,NH투자증권,KOSPI,26300,9710100000000.0,2026-09-21T15:06:18+09:00,12815
003230,삼양식품,KOSPI,1277000,9619700000000.0,2026-09-21T15:06:19+09:00,31402
323410,카카오뱅크,KOSPI,20100,9590100000000.0,2026-09-21T15:06:21+09:00,11401
000500,가온전선,KOSPI,318500,9484200000000.0,2026-09-21T15:06:22+09:00,96251
180640,한진칼,KOSPI,137600,9186500000000.0,2026-09-21T15:06:19+09:00,4526
259960,크래프톤,KOSPI,199400,9122100000000.0,2026-09-21T15:06:20+09:00,11966
090430,아모레퍼시픽,KOSPI,145000,8481500000000.0,2026-09-21T15:06:18+09:00,26138
0126Z0,삼성에피스홀딩스,KOSPI,327500,8149200000000.0,2026-09-21T15:06:19+09:00,6093
007660,이수페타시스,KOSPI,110000,8075000000000.0,2026-09-21T15:06:23+09:00,126312
016360,삼성증권,KOSPI,88100,7867300000000.0,2026-09-21T15:06:21+09:00,19564
047040,대우건설,KOSPI,18310,7523700000000.0,2026-09-21T15:06:23+09:00,84536
161390,한국타이어앤테크놀로지,KOSPI,58200,7209500000000.0,2026-09-21T15:06:19+09:00,14466
000880,한화,KOSPI,131700,7023400000000.0,2026-09-21T15:06:18+09:00,9771
021240,코웨이,KOSPI,98800,6991800000000.0,2026-09-21T15:06:22+09:00,12716
352820,하이브,KOSPI,162300,6996200000000.0,2026-09-21T15:06:21+09:00,28627
039490,키움증권,KOSPI,264000,6924300000000.0,2026-09-21T15:06:21+09:00,7113
064400,LG씨엔에스,KOSPI,69200,6704500000000.0,2026-09-21T15:06:22+09:00,24516
128940,한미약품,KOSPI,507000,6495200000000.0,2026-09-21T15:06:18+09:00,14976
267270,HD건설기계,KOSPI,135900,6454900000000.0,2026-09-21T15:06:20+09:00,22721
062040,산일전기,KOSPI,204500,6266500000000.0,2026-09-21T15:06:19+09:00,32680
009830,한화솔루션,KOSPI,27400,6162100000000.0,2026-09-21T15:06:22+09:00,40063
032640,LG유플러스,KOSPI,14450,6133000000000.0,2026-09-21T15:06:21+09:00,16625
326030,SK바이오팜,KOSPI,77500,6069300000000.0,2026-09-21T15:06:18+09:00,5413
001440,대한전선,KOSPI,29850,5850400000000.0,2026-09-21T15:06:22+09:00,98206
175330,JB금융지주,KOSPI,30950,5772900000000.0,2026-09-21T15:06:19+09:00,6821
000990,DB하이텍,KOSPI,132200,5751300000000.0,2026-09-21T15:06:21+09:00,74180
241560,두산밥캣,KOSPI,58200,5578800000000.0,2026-09-21T15:06:18+09:00,6008
000100,유한양행,KOSPI,75500,5558000000000.0,2026-09-21T15:06:20+09:00,11190
377300,카카오페이,KOSPI,39850,5391700000000.0,2026-09-21T15:06:21+09:00,7121
353200,대덕전자,KOSPI,101700,5025700000000.0,2026-09-21T15:06:19+09:00,40603
