code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,275000,1607726600000000.0,2026-09-21T20:20:22+09:00,6043124
000660,SK하이닉스,KOSPI,1879000,1372595200000000.0,2026-09-21T20:20:23+09:00,5081161
402340,SK스퀘어,KOSPI,1133000,149469900000000.0,2026-09-21T20:20:20+09:00,562427
009150,삼성전기,KOSPI,1432000,106961400000000.0,2026-09-21T20:20:24+09:00,812876
373220,LG에너지솔루션,KOSPI,355500,83187000000000.0,2026-09-21T20:20:19+09:00,111235
005380,현대차,KOSPI,361500,74019900000000.0,2026-09-21T20:20:24+09:00,165414
207940,삼성바이오로직스,KOSPI,1403000,64946200000000.0,2026-09-21T20:20:23+09:00,42124
105560,KB금융,KOSPI,177900,63098900000000.0,2026-09-21T20:20:21+09:00,119783
028260,삼성물산,KOSPI,368500,59758800000000.0,2026-09-21T20:20:21+09:00,114282
032830,삼성생명,KOSPI,293500,58700000000000.0,2026-09-21T20:20:22+09:00,93752
034020,두산에너빌리티,KOSPI,86500,55408500000000.0,2026-09-21T20:20:22+09:00,147508
012450,한화에어로스페이스,KOSPI,1074000,55379100000000.0,2026-09-21T20:20:21+09:00,123577
055550,신한지주,KOSPI,113200,53141800000000.0,2026-09-21T20:20:21+09:00,113973
329180,HD현대중공업,KOSPI,452000,47442500000000.0,2026-09-21T20:20:18+09:00,95396
000270,기아,KOSPI,120400,47005700000000.0,2026-09-21T20:20:21+09:00,95953
006400,삼성SDI,KOSPI,536000,43193800000000.0,2026-09-21T20:20:20+09:00,154596
068270,셀트리온,KOSPI,181700,42266500000000.0,2026-09-21T20:20:21+09:00,44237
034730,SK,KOSPI,578000,41906600000000.0,2026-09-21T20:20:24+09:00,56154
086790,하나금융지주,KOSPI,135700,36770600000000.0,2026-09-21T20:20:21+09:00,56774
012330,현대모비스,KOSPI,374500,33637800000000.0,2026-09-21T20:20:22+09:00,79045
066570,LG전자,KOSPI,203000,33065600000000.0,2026-09-21T20:20:22+09:00,100052
010120,LS ELECTRIC,KOSPI,211000,31650000000000.0,2026-09-21T20:20:19+09:00,57122
035420,NAVER,KOSPI,198400,30175500000000.0,2026-09-21T20:20:21+09:00,121785
000810,삼성화재,KOSPI,654000,29199400000000.0,2026-09-21T20:20:20+09:00,30531
298040,효성중공업,KOSPI,2918000,27209000000000.0,2026-09-21T20:20:24+09:00,82878
316140,우리금융지주,KOSPI,36450,26855900000000.0,2026-09-21T20:20:19+09:00,41840
267260,HD현대일렉트릭,KOSPI,722000,26026000000000.0,2026-09-21T20:20:22+09:00,39422
005490,POSCO홀딩스,KOSPI,319500,25317700000000.0,2026-09-21T20:20:20+09:00,60559
042660,한화오션,KOSPI,82500,25279100000000.0,2026-09-21T20:20:24+09:00,41795
009540,HD한국조선해양,KOSPI,338500,23956700000000.0,2026-09-21T20:20:18+09:00,45102
010130,고려아연,KOSPI,1136000,23711700000000.0,2026-09-21T20:20:20+09:00,10029
096770,SK이노베이션,KOSPI,140200,23701200000000.0,2026-09-21T20:20:22+09:00,80490
000150,두산,KOSPI,1445000,23400100000000.0,2026-09-21T20:20:19+09:00,117216
042700,한미반도체,KOSPI,239000,22779600000000.0,2026-09-21T20:20:20+09:00,82518
015760,한국전력,KOSPI,30950,19868800000000.0,2026-09-21T20:20:19+09:00,25066
011200,HMM,KOSPI,21050,19855200000000.0,2026-09-21T20:20:23+09:00,9900
