code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,274000,1601880300000000.0,2026-09-21T13:00:00+09:00,3904661
000660,SK하이닉스,KOSPI,1876000,1370403700000000.0,2026-09-21T13:00:00+09:00,3080031
402340,SK스퀘어,KOSPI,1129000,148942200000000.0,2026-09-21T12:59:20+09:00,345494
009150,삼성전기,KOSPI,1425000,106438500000000.0,2026-09-21T13:00:00+09:00,477050
373220,LG에너지솔루션,KOSPI,354000,82836000000000.0,2026-09-21T12:59:19+09:00,73107
005380,현대차,KOSPI,360500,73815200000000.0,2026-09-21T13:00:00+09:00,87956
207940,삼성바이오로직스,KOSPI,1403000,64946200000000.0,2026-09-21T12:59:21+09:00,15470
105560,KB금융,KOSPI,177900,63098900000000.0,2026-09-21T12:59:20+09:00,71735
028260,삼성물산,KOSPI,367000,59515500000000.0,2026-09-21T13:00:00+09:00,61336
032830,삼성생명,KOSPI,292500,58500000000000.0,2026-09-21T12:59:20+09:00,56085
012450,한화에어로스페이스,KOSPI,1071000,55224400000000.0,2026-09-21T12:59:58+09:00,70908
034020,두산에너빌리티,KOSPI,85400,54703900000000.0,2026-09-21T12:59:19+09:00,89626
055550,신한지주,KOSPI,113700,53376500000000.0,2026-09-21T12:59:19+09:00,56217
329180,HD현대중공업,KOSPI,450500,47285000000000.0,2026-09-21T13:00:04+09:00,33654
000270,기아,KOSPI,120000,46849600000000.0,2026-09-21T13:00:00+09:00,47249
006400,삼성SDI,KOSPI,532000,42871500000000.0,2026-09-21T13:00:00+09:00,89867
068270,셀트리온,KOSPI,181800,42289800000000.0,2026-09-21T12:59:18+09:00,23798
034730,SK,KOSPI,575000,41689100000000.0,2026-09-21T12:59:21+09:00,33378
086790,하나금융지주,KOSPI,135800,36797700000000.0,2026-09-21T12:59:18+09:00,35044
012330,현대모비스,KOSPI,373000,33503100000000.0,2026-09-21T13:00:00+09:00,43988
066570,LG전자,KOSPI,200000,32576900000000.0,2026-09-21T12:59:19+09:00,47346
010120,LS ELECTRIC,KOSPI,207500,31125000000000.0,2026-09-21T12:59:56+09:00,37346
035420,NAVER,KOSPI,197600,30053800000000.0,2026-09-21T12:59:59+09:00,63188
000810,삼성화재,KOSPI,653000,29154800000000.0,2026-09-21T13:00:04+09:00,13494
298040,효성중공업,KOSPI,2910000,27134400000000.0,2026-09-21T12:59:21+09:00,49157
316140,우리금융지주,KOSPI,36500,26892700000000.0,2026-09-21T13:00:06+09:00,22969
267260,HD현대일렉트릭,KOSPI,716000,25809700000000.0,2026-09-21T12:59:19+09:00,21247
005490,POSCO홀딩스,KOSPI,320500,25396900000000.0,2026-09-21T13:00:00+09:00,28689
042660,한화오션,KOSPI,82050,25141200000000.0,2026-09-21T12:59:21+09:00,22877
009540,HD한국조선해양,KOSPI,337500,23885900000000.0,2026-09-21T13:00:00+09:00,20986
096770,SK이노베이션,KOSPI,139900,23650500000000.0,2026-09-21T12:59:20+09:00,50673
010130,고려아연,KOSPI,1126000,23503000000000.0,2026-09-21T12:59:09+09:00,5769
000150,두산,KOSPI,1428000,23124800000000.0,2026-09-21T13:00:00+09:00,75013
042700,한미반도체,KOSPI,236500,22541300000000.0,2026-09-21T12:59:18+09:00,47334
011200,HMM,KOSPI,21000,19808000000000.0,2026-09-21T12:59:56+09:00,4739
015760,한국전력,KOSPI,30800,19772500000000.0,2026-09-21T12:59:58+09:00,12864
017670,SK텔레콤,KOSPI,87700,18837100000000.0,2026-09-21T12:59:59+09:00,31365
051910,LG화학,KOSPI,261500,18459900000000.0,2026-09-21T12:59:20+09:00,20668
010140,삼성중공업,KOSPI,20600,18128000000000.0,2026-09-21T12:59:56+09:00,24070
033780,KT&G,KOSPI,174300,18094200000000.0,2026-09-21T12:59:21+09:00,15067
010950,S-Oil,KOSPI,154300,17371500000000.0,2026-09-21T13:00:05+09:00,27291
018260,삼성에스디에스,KOSPI,223500,17293900000000.0,2026-09-21T12:59:56+09:00,16599
006800,미래에셋증권,KOSPI,31700,17213800000000.0,2026-09-21T12:59:52+09:00,11619
003550,LG,KOSPI,111400,16842800000000.0,2026-09-21T13:00:00+09:00,7235
