종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
두산에너빌리티,034020,KOSPI,제외,76.80887691346122,1.0,87000.0,86600.0,238.1,1.25,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,655.59231,3.0649612195225426,87100.0,86600.0,2026-09-22T13:00:00+09:00
한화에어로스페이스,012450,KOSPI,제외,42.934564994998915,-1.56,1078000.0,1059000.0,81.3,0.9,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,116.44969,0.9429434684249539,1076000.0,1057000.0,2026-09-22T13:00:00+09:00
신한지주,055550,KOSPI,제외,62.432599794860394,0.5,114300.0,112900.0,81.6,0.81,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,101.83786,0.8187093323630384,114300.0,113000.0,2026-09-22T13:00:00+09:00
HD현대중공업,329180,KOSPI,제외,49.95884906978499,-0.28,455500.0,455000.0,89.3,0.93,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,128.01425,0.9008710083475584,456500.0,455000.0,2026-09-22T13:00:00+09:00
기아,000270,KOSPI,제외,52.197044663264066,-1.65,122000.0,119400.0,87.2,1.26,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,125.196532,1.666461308222207,122000.0,118600.0,2026-09-22T13:00:00+09:00
SK,034730,KOSPI,제외,48.388147959052866,3.36,593000.0,586000.0,61.5,1.15,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,117.9528,1.5777734914128088,593000.0,590000.0,2026-09-22T13:00:00+09:00
삼성SDI,006400,KOSPI,제외,49.36726589513652,-1.39,542000.0,531000.0,97.3,0.79,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,203.5592,1.101429496723578,542000.0,529000.0,2026-09-22T13:00:00+09:00
셀트리온,068270,KOSPI,제외,61.9889903948138,-0.86,182200.0,178650.0,62.0,1.26,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,86.625169,1.1431298892048343,182200.0,178900.0,2026-09-22T13:00:00+09:00
하나금융지주,086790,KOSPI,제외,57.87238582795976,-0.53,136500.0,135400.0,53.1,0.75,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,74.576007,0.8290217733528431,136500.0,135300.0,2026-09-22T13:00:00+09:00
LG전자,066570,KOSPI,제외,54.53461942622713,3.79,218500.0,217000.0,608.8,7.48,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,333.09276,3.001679025792233,221000.0,214500.0,2026-09-22T13:00:00+09:00
현대모비스,012330,KOSPI,제외,54.28731303547947,-1.24,384500.0,376500.0,72.7,0.79,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,93.879225,0.7661394966451333,384500.0,373500.0,2026-09-22T13:00:00+09:00
LS ELECTRIC,010120,KOSPI,제외,58.49149126828884,1.39,218500.0,213500.0,49.5,0.75,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,87.03328,1.0655020848248484,218500.0,211000.0,2026-09-22T13:00:00+09:00
NAVER,035420,KOSPI,제외,75.2376785562906,1.09,203500.0,202500.0,113.8,1.23,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,110.91769,0.8413980720909665,203500.0,201500.0,2026-09-22T13:00:00+09:00
삼성화재,000810,KOSPI,제외,43.634445962025566,-1.29,657000.0,645000.0,40.3,0.92,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,45.01179,1.0026072096642056,657000.0,647000.0,2026-09-22T13:00:00+09:00
효성중공업,298040,KOSPI,제외,63.09106081393539,1.1,3009000.0,2959000.0,71.9,0.78,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,121.509,1.0574735191038893,3009000.0,2935000.0,2026-09-22T13:00:00+09:00
우리금융지주,316140,KOSPI,제외,54.96654041427608,-1.53,36650.0,35600.0,49.3,0.68,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,49.575848,0.5623899618347656,36650.0,35600.0,2026-09-22T13:00:00+09:00
HD현대일렉트릭,267260,KOSPI,제외,62.81225183902855,-0.01,738000.0,722000.0,51.5,0.89,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,69.98346,0.9454585983776149,738000.0,718000.0,2026-09-22T13:00:00+09:00
POSCO홀딩스,005490,KOSPI,제외,37.332161860602284,-2.02,321500.0,317000.0,20.7,0.46,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,54.99633,0.7964068936222992,321500.0,317000.0,2026-09-22T13:00:00+09:00
한화오션,042660,KOSPI,제외,39.32228384981282,-1.27,83000.0,81900.0,16.4,0.34,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,40.92863,0.69724335875191,83000.0,81800.0,2026-09-22T13:00:00+09:00
HD한국조선해양,009540,KOSPI,제외,58.557877764307804,-0.26,346000.0,341000.0,40.5,1.06,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,51.030245,0.8690652901110961,346000.0,339500.0,2026-09-22T13:00:00+09:00
SK이노베이션,096770,KOSPI,제외,63.930108455997285,1.18,141800.0,140100.0,87.3,0.89,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,125.047795,0.8838291137835868,141800.0,141500.0,2026-09-22T13:00:00+09:00
두산,000150,KOSPI,제외,65.2441121690589,0.69,1513000.0,1469000.0,83.3,1.17,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,120.76143,1.2586337752604473,1513000.0,1459000.0,2026-09-22T13:00:00+09:00
고려아연,010130,KOSPI,제외,50.88736934159441,-0.73,1147000.0,1122000.0,10.3,0.7,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,15.71642,0.6480164201554274,1147000.0,1121000.0,2026-09-22T13:00:00+09:00
한미반도체,042700,KOSPI,제외,51.34722578842553,1.92,246500.0,242500.0,83.9,0.93,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,146.916485,1.2117786431936262,246500.0,239500.0,2026-09-22T13:00:00+09:00
HMM,011200,KOSPI,제외,58.18419232096252,1.14,21250.0,21000.0,3.8,0.21,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,8.521657,0.46647045052543606,21250.0,21100.0,2026-09-22T13:00:00+09:00
한국전력,015760,KOSPI,제외,62.86640468923135,0.23,31050.0,30850.0,26.0,0.73,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,70.143842,1.5067033537644887,31050.0,30950.0,2026-09-22T13:00:00+09:00
SK텔레콤,017670,KOSPI,제외,49.08000865902286,-1.29,89300.0,87200.0,31.0,0.52,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,106.232784,1.1588939028854688,89300.0,86800.0,2026-09-22T13:00:00+09:00
삼성중공업,010140,KOSPI,제외,40.78964728000254,-1.05,20850.0,20600.0,42.1,1.0,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,39.314482,0.7022350973866802,20850.0,20600.0,2026-09-22T13:00:00+09:00
LG화학,051910,KOSPI,제외,38.250903124068266,-3.03,262000.0,255500.0,26.7,0.87,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,79.7946,1.5963364200593446,262000.0,255000.0,2026-09-22T13:00:00+09:00
미래에셋증권,006800,KOSPI,제외,64.07132714983543,1.48,34750.0,33075.0,30.9,1.26,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,40.428565,1.2253175874586126,34750.0,32750.0,2026-09-22T13:00:00+09:00
KT&G,033780,KOSPI,제외,59.716869624418756,-1.96,174400.0,169900.0,43.1,1.84,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,43.945,1.5429548338199548,174300.0,170000.0,2026-09-22T13:00:00+09:00
LG,003550,KOSPI,제외,68.85751457273417,3.31,116900.0,116800.0,18.0,0.75,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,68.81642,2.405851648840518,117700.0,118000.0,2026-09-22T13:00:00+09:00
S-Oil,010950,KOSPI,제외,61.655222014082504,1.14,156900.0,150500.0,66.8,1.55,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,72.709246,1.1881785677523162,156900.0,154300.0,2026-09-22T13:00:00+09:00
삼성에스디에스,018260,KOSPI,제외,54.071134233786516,1.18,229500.0,226500.0,22.6,0.65,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,31.800425,0.6828404279076159,229500.0,224500.0,2026-09-22T13:00:00+09:00
포스코퓨처엠,003670,KOSPI,제외,68.45259128660153,1.57,181300.0,177700.0,18.6,0.51,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,176.811349,3.610824704661207,181300.0,185900.0,2026-09-22T13:00:00+09:00
HD현대,267250,KOSPI,제외,47.39521965342679,-1.52,213000.0,207000.0,18.5,0.8,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,29.8634,0.795661182842425,213000.0,207500.0,2026-09-22T13:00:00+09:00
기업은행,024110,KOSPI,제외,55.174755371311086,-1.08,20200.0,20000.0,33.8,2.47,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,6.814,0.3864658020018974,20200.0,20000.0,2026-09-22T13:00:00+09:00
LIG디펜스앤에어로스페이스,079550,KOSPI,제외,56.19655625787452,-0.55,747000.0,710000.0,26.2,0.68,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,46.4056,0.7544608414198443,735000.0,710000.0,2026-09-22T13:00:00+09:00
현대글로비스,086280,KOSPI,제외,59.76068877434549,-0.51,208500.0,203000.0,38.9,1.36,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,24.730095,0.7543593022737074,208500.0,201500.0,2026-09-22T13:00:00+09:00
카카오,035720,KOSPI,제외,70.0969234637425,1.54,34600.0,34150.0,34.0,0.98,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,45.566807,1.1144624689272826,34600.0,34100.0,2026-09-22T13:00:00+09:00
한화시스템,272210,KOSPI,제외,62.44868014261127,0.46,78700.0,76600.0,14.4,0.74,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,46.503468,1.767771761571983,78400.0,77400.0,2026-09-22T13:00:00+09:00
현대건설,000720,KOSPI,제외,82.47325440262392,1.38,134100.0,132200.0,96.6,1.47,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,343.00385,4.431434275548826,134100.0,131000.0,2026-09-22T13:00:00+09:00
에이피알,278470,KOSPI,제외,55.75448878697964,0.35,370000.0,360500.0,84.5,1.01,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,91.249405,0.8566137111658095,370000.0,363500.0,2026-09-22T13:00:00+09:00
KT,030200,KOSPI,제외,60.905427828615075,-0.45,53800.0,52900.0,8.1,0.75,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,16.961327,1.3109223089270574,53800.0,52900.0,2026-09-22T13:00:00+09:00
현대로템,064350,KOSPI,제외,38.01394023623343,-2.05,120600.0,118600.0,22.8,0.61,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,25.760508,0.5580840762211694,120100.0,118200.0,2026-09-22T13:00:00+09:00
LG이노텍,011070,KOSPI,제외,60.88260417189912,1.48,558000.0,546000.0,72.3,1.0,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,127.359,1.4391298710213796,558000.0,540000.0,2026-09-22T13:00:00+09:00
한국항공우주,047810,KOSPI,제외,60.92330064438903,-0.17,131500.0,129500.0,20.3,0.85,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,15.007812,0.44080097665896106,131500.0,129400.0,2026-09-22T13:00:00+09:00
DB손해보험,005830,KOSPI,제외,37.8072490133512,-1.81,188900.0,183600.0,19.1,0.56,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,23.645414,0.5429710114127086,188900.0,184600.0,2026-09-22T13:00:00+09:00
대한항공,003490,KOSPI,제외,63.389366072109034,5.13,30650.0,30750.0,183.0,3.43,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,576.397951,9.504167336201828,30750.0,31300.0,2026-09-22T13:00:00+09:00
HD현대마린솔루션,443060,KOSPI,제외,59.6933189232408,0.66,236500.0,236500.0,15.6,1.13,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,31.14475,1.6273392045855333,237500.0,240500.0,2026-09-22T13:00:00+09:00
현대오토에버,307950,KOSPI,제외,76.47528492639945,2.33,402000.0,386000.0,31.0,2.15,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,32.03328,1.43970735989066,402000.0,384000.0,2026-09-22T13:00:00+09:00
한국금융지주,071050,KOSPI,제외,68.70538226473036,-0.08,193200.0,185800.0,20.3,0.92,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,26.624136,0.843002214959274,193200.0,184800.0,2026-09-22T13:00:00+09:00
LS,006260,KOSPI,제외,54.43611169509817,1.69,338000.0,332000.0,33.6,1.21,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,34.01032,0.8781264402390361,338000.0,328000.0,2026-09-22T13:00:00+09:00
GS,078930,KOSPI,제외,53.11992705141925,-1.65,114000.0,109200.0,64.2,1.41,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,85.213995,1.2688243740083633,114000.0,109500.0,2026-09-22T13:00:00+09:00
삼성E&A,028050,KOSPI,제외,62.39547824359456,-0.09,53200.0,51700.0,40.8,0.66,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,99.71018,1.1408144125640156,53200.0,51500.0,2026-09-22T13:00:00+09:00
포스코인터내셔널,047050,KOSPI,제외,61.74485066950592,-0.21,57900.0,56850.0,28.8,1.05,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,28.0668,0.8609986769263887,57900.0,57000.0,2026-09-22T13:00:00+09:00
NH투자증권,005940,KOSPI,제외,58.71268534388967,0.88,26850.0,26300.0,14.3,1.67,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,17.188832,1.3767036463660765,26850.0,26050.0,2026-09-22T13:00:00+09:00
카카오뱅크,323410,KOSPI,제외,43.14500880505763,-1.99,20425.0,20150.0,19.0,1.75,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,34.6949475,2.4618189101505163,20400.0,20175.0,2026-09-22T13:00:00+09:00
가온전선,000500,KOSPI,제외,47.09637037059203,2.58,349500.0,328750.0,45.6,1.3,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,96.19263,2.264195483772601,349500.0,323000.0,2026-09-22T13:00:00+09:00
한진칼,180640,KOSPI,제외,58.09325029340489,1.55,143500.0,141700.0,3.5,0.43,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,11.30604,1.2040215626229835,143500.0,142000.0,2026-09-22T13:00:00+09:00
삼양식품,003230,KOSPI,제외,53.44897907620393,-2.32,1292000.0,1246000.0,102.3,1.64,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,99.32048,0.9875607913215184,1290000.0,1249000.0,2026-09-22T13:00:00+09:00
크래프톤,259960,KOSPI,제외,50.11803172634011,-0.21,204000.0,202000.0,4.4,0.33,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,20.426175,1.1145556219521489,204000.0,202500.0,2026-09-22T13:00:00+09:00
삼성에피스홀딩스,0126Z0,KOSPI,제외,70.56074516655178,0.82,339500.0,336000.0,14.7,1.25,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,9.80754,0.8138687819838443,339500.0,334500.0,2026-09-22T13:00:00+09:00
이수페타시스,007660,KOSPI,제외,59.66603272574007,1.5,119800.0,113700.0,73.9,1.46,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,97.727304,1.613129190354017,119800.0,112400.0,2026-09-22T13:00:00+09:00
아모레퍼시픽,090430,KOSPI,제외,56.80498309639952,-1.22,147300.0,141100.0,20.6,0.89,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,33.604155,0.9372958025134328,146100.0,141700.0,2026-09-22T13:00:00+09:00
삼성증권,016360,KOSPI,제외,37.839570979117234,3.62,92200.0,90500.0,27.1,1.22,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,36.762033,1.4251947865256913,92200.0,90300.0,2026-09-22T13:00:00+09:00
대우건설,047040,KOSPI,제외,64.29122276592543,0.38,19540.0,19070.0,132.2,1.38,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,286.385056,2.005407040869829,19540.0,18880.0,2026-09-22T13:00:00+09:00
한국타이어앤테크놀로지,161390,KOSPI,제외,53.848400769513304,-1.5,59600.0,57500.0,19.5,1.82,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,19.184096,1.2028506112662598,59600.0,57700.0,2026-09-22T13:00:00+09:00
한화,000880,KOSPI,제외,39.634241174855404,-1.6,133300.0,132200.0,5.0,0.27,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,8.91644,0.5032882160196535,133300.0,131900.0,2026-09-22T13:00:00+09:00
코웨이,021240,KOSPI,제외,32.683647738294475,-2.41,102000.0,99000.0,15.2,1.14,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,17.004569,0.9988452046446628,102000.0,99100.0,2026-09-22T13:00:00+09:00
키움증권,039490,KOSPI,제외,65.48358539761607,-0.74,272500.0,261500.0,24.0,2.27,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,18.50374,0.8426384508149456,272500.0,261500.0,2026-09-22T13:00:00+09:00
LG씨엔에스,064400,KOSPI,제외,67.79750561296515,1.02,71800.0,71400.0,54.9,1.88,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,35.335851,1.1870870480701565,72000.0,70900.0,2026-09-22T13:00:00+09:00
하이브,352820,KOSPI,제외,43.40821729443004,-5.0,164500.0,159400.0,57.8,2.81,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,56.557113,2.019668670297399,164500.0,158100.0,2026-09-22T13:00:00+09:00
HD건설기계,267270,KOSPI,제외,55.70882862468145,-0.59,145500.0,138400.0,34.0,1.0,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,32.45484,0.855192608611973,145500.0,138000.0,2026-09-22T13:00:00+09:00
한미약품,128940,KOSPI,제외,49.47082004686261,-0.74,510000.0,499500.0,29.9,0.47,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,35.4816,0.40903627364468603,510000.0,504000.0,2026-09-22T13:00:00+09:00
산일전기,062040,KOSPI,제외,65.13560644698416,0.46,215000.0,209000.0,40.1,0.92,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,60.461135,0.9915111202665734,215000.0,206500.0,2026-09-22T13:00:00+09:00
LG유플러스,032640,KOSPI,제외,76.5718180944943,1.08,14610.0,14535.0,11.8,1.14,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,26.5138027,1.8190280753780272,14610.0,14630.0,2026-09-22T13:00:00+09:00
한화솔루션,009830,KOSPI,제외,33.843578118378986,-1.87,28150.0,27550.0,18.9,0.47,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,29.5443445,0.7289787755384333,28150.0,27550.0,2026-09-22T13:00:00+09:00
대한전선,001440,KOSPI,제외,55.81112581673964,2.19,33450.0,32250.0,139.4,5.49,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,178.614705,5.755398464086015,33450.0,31750.0,2026-09-22T13:00:00+09:00
SK바이오팜,326030,KOSPI,제외,53.82037884503575,-1.41,78400.0,77200.0,8.8,1.04,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,11.763147,0.9801989454847708,78400.0,77100.0,2026-09-22T13:00:00+09:00
DB하이텍,000990,KOSPI,제외,57.60884502373436,1.64,134500.0,131050.0,30.8,0.66,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,94.766946,1.9522275331169396,134500.0,131100.0,2026-09-22T13:00:00+09:00
JB금융지주,175330,KOSPI,제외,47.414386983555936,-2.64,31350.0,29850.0,17.1,1.56,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,22.565146,1.2741495946406673,31350.0,30050.0,2026-09-22T13:00:00+09:00
대덕전자,353200,KOSPI,제외,52.90650126871761,2.74,120700.0,114300.0,98.6,1.48,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,184.886526,1.9553041993984543,120700.0,112200.0,2026-09-22T13:00:00+09:00
두산밥캣,241560,KOSPI,제외,39.72739347600132,-2.12,59000.0,58000.0,7.2,1.56,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,6.95014,1.0990361883978905,59000.0,58000.0,2026-09-22T13:00:00+09:00
카카오페이,377300,KOSPI,제외,67.42490252959882,1.09,42150.0,41150.0,3.6,0.35,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,7.2276735,0.5879481135941363,42150.0,41050.0,2026-09-22T13:00:00+09:00
유한양행,000100,KOSPI,제외,41.63092923429626,-3.0,76000.0,74700.0,15.1,1.12,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,17.20205,0.9558085411374172,76000.0,74500.0,2026-09-22T13:00:00+09:00
한전기술,052690,KOSPI,제외,74.25464967712979,0.75,136800.0,138100.0,442.6,9.62,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,858.816999,13.53284896578218,139100.0,137700.0,2026-09-22T13:00:00+09:00
삼성카드,029780,KOSPI,제외,42.73204732512945,-3.62,43550.0,42750.0,9.5,2.52,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,8.75862,2.113937969797783,43550.0,42750.0,2026-09-22T13:00:00+09:00
한화생명,088350,KOSPI,제외,34.12596968694086,-2.8,5860.0,5600.0,18.9,1.21,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,22.290128,1.1936862723664543,5860.0,5600.0,2026-09-22T13:00:00+09:00
BNK금융지주,138930,KOSPI,제외,52.80765767715934,-1.49,15860.0,15560.0,6.3,0.52,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,9.2201928,0.526069872266216,15860.0,15540.0,2026-09-22T13:00:00+09:00
NC,036570,KOSPI,제외,68.99687514886062,3.8,218500.0,219500.0,29.8,2.24,09-22 13:00,09-22 12:00,2026-09-22 13:00,True,False,False,46.09618,2.1983678746530786,219500.0,221000.0,2026-09-22T13:00:00+09:00
현대제철,004020,KOSPI,제외,55.12797613582431,0.15,36050.0,35500.0,23.4,1.3,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,29.868256,0.9671021576031608,36050.0,35200.0,2026-09-22T13:00:00+09:00
맥쿼리인프라,088980,KOSPI,제외,59.75756422591896,0.98,9820.0,9810.0,9.1,1.11,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,5.611639,0.6218562800678668,9820.0,9820.0,2026-09-22T13:00:00+09:00
두산로보틱스,454910,KOSPI,제외,65.1565958304985,0.76,72100.0,71100.0,14.8,1.28,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,24.782859,1.6503554047898736,72100.0,70300.0,2026-09-22T13:00:00+09:00
엘앤에프,066970,KOSPI,제외,52.418182219672396,0.32,110000.0,108900.0,35.4,0.57,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,74.985869,0.8953652486678156,110000.0,109900.0,2026-09-22T13:00:00+09:00
LG생활건강,051900,KOSPI,제외,65.59419815701133,0.25,304500.0,297000.0,12.5,0.82,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,44.0586,1.6186181536035145,304500.0,298500.0,2026-09-22T13:00:00+09:00
오리온,271560,KOSPI,제외,54.101144358823966,-1.17,112000.0,110400.0,14.9,1.52,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,17.749615,1.5462622741585963,111900.0,110500.0,2026-09-22T13:00:00+09:00
SKC,011790,KOSPI,제외,62.39169807376586,0.29,90600.0,89100.0,8.4,1.24,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,19.437503,2.1355236908919064,90600.0,88100.0,2026-09-22T13:00:00+09:00
LG디스플레이,034220,KOSPI,제외,61.71703140848895,0.54,8650.0,8540.0,16.6,0.83,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,17.513315,0.7342486057839076,8650.0,8500.0,2026-09-22T13:00:00+09:00
한화엔진,082740,KOSPI,제외,45.245331283507696,-1.61,50700.0,49450.0,36.9,1.85,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,33.733778,1.090246002472348,50700.0,49400.0,2026-09-22T13:00:00+09:00
현대해상,001450,KOSPI,제외,47.53267045841284,-1.93,49350.0,47050.0,31.7,1.92,09-22 13:00,09-22 12:00,2026-09-22 13:00,False,False,False,23.476409,1.0930126833773737,49200.0,47300.0,2026-09-22T13:00:00+09:00
