code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,276000,1613572900000000.0,2026-09-22T14:20:21+09:00,3531521
000660,SK하이닉스,KOSPI,1849000,1350680400000000.0,2026-09-22T14:20:21+09:00,4342063
402340,SK스퀘어,KOSPI,1141000,150525300000000.0,2026-09-22T14:20:19+09:00,476403
009150,삼성전기,KOSPI,1469000,109725000000000.0,2026-09-22T14:20:23+09:00,1128288
373220,LG에너지솔루션,KOSPI,350000,81900000000000.0,2026-09-22T14:20:19+09:00,67861
005380,현대차,KOSPI,360500,73349700000000.0,2026-09-22T14:20:22+09:00,133756
207940,삼성바이오로직스,KOSPI,1391000,64390700000000.0,2026-09-22T14:20:23+09:00,26861
105560,KB금융,KOSPI,175300,62176800000000.0,2026-09-22T14:20:20+09:00,81434
028260,삼성물산,KOSPI,362500,58785700000000.0,2026-09-22T14:20:20+09:00,77797
032830,삼성생명,KOSPI,287500,57500000000000.0,2026-09-22T14:20:22+09:00,51258
034020,두산에너빌리티,KOSPI,86400,55344500000000.0,2026-09-22T14:20:20+09:00,212272
012450,한화에어로스페이스,KOSPI,1059000,54605600000000.0,2026-09-22T14:20:19+09:00,65497
055550,신한지주,KOSPI,112800,52954000000000.0,2026-09-22T14:20:20+09:00,60718
329180,HD현대중공업,KOSPI,454000,47652400000000.0,2026-09-22T14:20:18+09:00,53221
000270,기아,KOSPI,118300,46185900000000.0,2026-09-22T14:20:21+09:00,65558
006400,삼성SDI,KOSPI,529000,42629700000000.0,2026-09-22T14:20:20+09:00,77262
034730,SK,KOSPI,588000,42631600000000.0,2026-09-22T14:20:22+09:00,46558
068270,셀트리온,KOSPI,178400,41498900000000.0,2026-09-22T14:20:19+09:00,46663
086790,하나금융지주,KOSPI,135200,36635100000000.0,2026-09-22T14:20:20+09:00,48627
066570,LG전자,KOSPI,214250,34898000000000.0,2026-09-22T14:20:20+09:00,287815
012330,현대모비스,KOSPI,372000,33413300000000.0,2026-09-22T14:20:21+09:00,76281
