code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,280250,1638419600000000.0,2026-09-22T11:52:00+09:00,2023491
000660,SK하이닉스,KOSPI,1919000,1401814800000000.0,2026-09-22T11:52:00+09:00,2485897
402340,SK스퀘어,KOSPI,1163000,153427600000000.0,2026-09-22T11:51:59+09:00,273723
009150,삼성전기,KOSPI,1518000,113385000000000.0,2026-09-22T11:52:00+09:00,808202
373220,LG에너지솔루션,KOSPI,352500,82485000000000.0,2026-09-22T11:52:12+09:00,29289
005380,현대차,KOSPI,366500,74570500000000.0,2026-09-22T11:51:55+09:00,88681
207940,삼성바이오로직스,KOSPI,1397000,64668500000000.0,2026-09-22T11:51:58+09:00,12571
105560,KB금융,KOSPI,176000,62425000000000.0,2026-09-22T11:51:56+09:00,51092
028260,삼성물산,KOSPI,363000,58866800000000.0,2026-09-22T11:52:00+09:00,48985
032830,삼성생명,KOSPI,290500,58100000000000.0,2026-09-22T11:52:00+09:00,35531
034020,두산에너빌리티,KOSPI,86000,55088300000000.0,2026-09-22T11:52:10+09:00,110553
012450,한화에어로스페이스,KOSPI,1060000,54657200000000.0,2026-09-22T11:52:07+09:00,38303
055550,신한지주,KOSPI,113200,53141800000000.0,2026-09-22T11:52:11+09:00,34490
329180,HD현대중공업,KOSPI,452500,47495000000000.0,2026-09-22T11:51:57+09:00,27164
000270,기아,KOSPI,120200,46927600000000.0,2026-09-22T11:51:51+09:00,37066
006400,삼성SDI,KOSPI,534000,43032700000000.0,2026-09-22T11:52:08+09:00,38405
034730,SK,KOSPI,585000,42414100000000.0,2026-09-22T11:51:58+09:00,21082
068270,셀트리온,KOSPI,179200,41685000000000.0,2026-09-22T11:52:07+09:00,28050
086790,하나금융지주,KOSPI,135500,36716400000000.0,2026-09-22T11:52:08+09:00,29672
066570,LG전자,KOSPI,218500,35590300000000.0,2026-09-22T11:52:12+09:00,179718
012330,현대모비스,KOSPI,380500,34176700000000.0,2026-09-22T11:51:52+09:00,54653
010120,LS ELECTRIC,KOSPI,214000,32100000000000.0,2026-09-22T11:51:59+09:00,56922
035420,NAVER,KOSPI,201500,30647000000000.0,2026-09-22T11:52:00+09:00,48982
000810,삼성화재,KOSPI,644000,28753000000000.0,2026-09-22T11:52:05+09:00,21816
298040,효성중공업,KOSPI,2967000,27665900000000.0,2026-09-22T11:51:55+09:00,50531
316140,우리금융지주,KOSPI,35800,26377000000000.0,2026-09-22T11:52:12+09:00,25503
267260,HD현대일렉트릭,KOSPI,724000,26098100000000.0,2026-09-22T11:52:12+09:00,24665
005490,POSCO홀딩스,KOSPI,316500,25079900000000.0,2026-09-22T11:52:09+09:00,26804
042660,한화오션,KOSPI,81800,25064600000000.0,2026-09-22T11:52:00+09:00,14228
009540,HD한국조선해양,KOSPI,340500,24098200000000.0,2026-09-22T11:52:11+09:00,18307
000150,두산,KOSPI,1479000,23950700000000.0,2026-09-22T11:52:11+09:00,78090
096770,SK이노베이션,KOSPI,139300,23549100000000.0,2026-09-22T11:51:59+09:00,51546
010130,고려아연,KOSPI,1122000,23419500000000.0,2026-09-22T11:52:07+09:00,8332
042700,한미반도체,KOSPI,244500,23303800000000.0,2026-09-22T11:52:09+09:00,59169
011200,HMM,KOSPI,21000,19808000000000.0,2026-09-22T11:51:47+09:00,2900
015760,한국전력,KOSPI,30800,19772500000000.0,2026-09-22T11:52:07+09:00,16548
017670,SK텔레콤,KOSPI,87100,18708200000000.0,2026-09-22T11:51:54+09:00,38465
010140,삼성중공업,KOSPI,20650,18172000000000.0,2026-09-22T11:52:12+09:00,14320
051910,LG화학,KOSPI,256500,18106900000000.0,2026-09-22T11:51:56+09:00,18373
006800,미래에셋증권,KOSPI,33350,18109800000000.0,2026-09-22T11:52:10+09:00,41181
033780,KT&G,KOSPI,170100,17658200000000.0,2026-09-22T11:52:00+09:00,18847
003550,LG,KOSPI,116800,17659200000000.0,2026-09-22T11:52:12+09:00,11677
018260,삼성에스디에스,KOSPI,226000,17487400000000.0,2026-09-22T11:52:07+09:00,12126
010950,S-Oil,KOSPI,150300,16921200000000.0,2026-09-22T11:52:06+09:00,33504
267250,HD현대,KOSPI,206000,16272600000000.0,2026-09-22T11:51:52+09:00,14548
024110,기업은행,KOSPI,20000,15948500000000.0,2026-09-22T11:51:51+09:00,5375
003670,포스코퓨처엠,KOSPI,178400,15868000000000.0,2026-09-22T11:52:09+09:00,9756
079550,LIG디펜스앤에어로스페이스,KOSPI,715000,15730000000000.0,2026-09-22T11:51:59+09:00,24538
086280,현대글로비스,KOSPI,204500,15337500000000.0,2026-09-22T11:52:00+09:00,14923
035720,카카오,KOSPI,34100,15106300000000.0,2026-09-22T11:52:00+09:00,31366
272210,한화시스템,KOSPI,76700,14490100000000.0,2026-09-22T11:52:11+09:00,13103
000720,현대건설,KOSPI,129900,14465100000000.0,2026-09-22T11:52:12+09:00,66625
278470,에이피알,KOSPI,362000,13552600000000.0,2026-09-22T11:52:11+09:00,35046
030200,KT,KOSPI,53000,13357100000000.0,2026-09-22T11:52:10+09:00,4651
011070,LG이노텍,KOSPI,553000,13087900000000.0,2026-09-22T11:52:05+09:00,75075
064350,현대로템,KOSPI,118800,12966100000000.0,2026-09-22T11:51:58+09:00,14498
047810,한국항공우주,KOSPI,130400,12710800000000.0,2026-09-22T11:52:10+09:00,6883
005830,DB손해보험,KOSPI,183100,11993100000000.0,2026-09-22T11:51:56+09:00,14439
003490,대한항공,KOSPI,30600,11267600000000.0,2026-09-22T11:52:07+09:00,74029
307950,현대오토에버,KOSPI,391500,10736500000000.0,2026-09-22T11:51:59+09:00,34967
443060,HD현대마린솔루션,KOSPI,233000,10446200000000.0,2026-09-22T11:51:21+09:00,4089
071050,한국금융지주,KOSPI,187000,10420800000000.0,2026-09-22T11:51:56+09:00,23581
006260,LS,KOSPI,332500,10374000000000.0,2026-09-22T11:51:55+09:00,20256
028050,삼성E&A,KOSPI,51600,10113600000000.0,2026-09-22T11:51:58+09:00,45510
078930,GS,KOSPI,108500,10079200000000.0,2026-09-22T11:51:59+09:00,28098
047050,포스코인터내셔널,KOSPI,56900,10010000000000.0,2026-09-22T11:51:55+09:00,12642
000500,가온전선,KOSPI,328000,9767100000000.0,2026-09-22T11:51:58+09:00,104174
005940,NH투자증권,KOSPI,26450,9765500000000.0,2026-09-22T11:52:11+09:00,7132
323410,카카오뱅크,KOSPI,20250,9661700000000.0,2026-09-22T11:51:58+09:00,5011
180640,한진칼,KOSPI,142300,9500300000000.0,2026-09-22T11:51:57+09:00,3030
003230,삼양식품,KOSPI,1254000,9446400000000.0,2026-09-22T11:52:04+09:00,28620
