code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,278000,1625265500000000.0,2026-09-22T14:15:22+09:00,3445195
000660,SK하이닉스,KOSPI,1863000,1360907300000000.0,2026-09-22T14:15:21+09:00,4184872
402340,SK스퀘어,KOSPI,1149000,151580700000000.0,2026-09-22T14:15:19+09:00,463526
009150,삼성전기,KOSPI,1478000,110397300000000.0,2026-09-22T14:15:22+09:00,1103304
373220,LG에너지솔루션,KOSPI,349500,81783000000000.0,2026-09-22T14:15:19+09:00,66561
005380,현대차,KOSPI,360500,73349700000000.0,2026-09-22T14:15:21+09:00,132263
207940,삼성바이오로직스,KOSPI,1390000,64344400000000.0,2026-09-22T14:15:23+09:00,26028
105560,KB금융,KOSPI,175100,62105800000000.0,2026-09-22T14:15:21+09:00,79583
028260,삼성물산,KOSPI,363500,58947900000000.0,2026-09-22T14:15:21+09:00,76517
032830,삼성생명,KOSPI,288000,57600000000000.0,2026-09-22T14:15:22+09:00,50118
034020,두산에너빌리티,KOSPI,86600,55472600000000.0,2026-09-22T14:15:20+09:00,210398
012450,한화에어로스페이스,KOSPI,1059000,54605600000000.0,2026-09-22T14:15:19+09:00,63989
055550,신한지주,KOSPI,112700,52907000000000.0,2026-09-22T14:15:21+09:00,59287
329180,HD현대중공업,KOSPI,454500,47704900000000.0,2026-09-22T14:15:17+09:00,52615
000270,기아,KOSPI,118300,46185900000000.0,2026-09-22T14:15:21+09:00,63893
034730,SK,KOSPI,589000,42704100000000.0,2026-09-22T14:15:22+09:00,45226
006400,삼성SDI,KOSPI,529000,42629700000000.0,2026-09-22T14:15:20+09:00,76281
068270,셀트리온,KOSPI,178600,41545400000000.0,2026-09-22T14:15:19+09:00,45651
086790,하나금융지주,KOSPI,135100,36608000000000.0,2026-09-22T14:15:19+09:00,47438
066570,LG전자,KOSPI,215000,35020200000000.0,2026-09-22T14:15:20+09:00,286008
012330,현대모비스,KOSPI,372500,33458200000000.0,2026-09-22T14:15:22+09:00,75522
010120,LS ELECTRIC,KOSPI,211500,31725000000000.0,2026-09-22T14:15:19+09:00,73085
035420,NAVER,KOSPI,201000,30571000000000.0,2026-09-22T14:15:20+09:00,75752
000810,삼성화재,KOSPI,647000,28886900000000.0,2026-09-22T14:15:18+09:00,33281
298040,효성중공업,KOSPI,2917000,27199700000000.0,2026-09-22T14:15:24+09:00,75795
316140,우리금융지주,KOSPI,35600,26229600000000.0,2026-09-22T14:15:19+09:00,38495
267260,HD현대일렉트릭,KOSPI,717000,25845800000000.0,2026-09-22T14:15:20+09:00,39288
005490,POSCO홀딩스,KOSPI,316500,25079900000000.0,2026-09-22T14:15:20+09:00,36797
042660,한화오션,KOSPI,81800,25064600000000.0,2026-09-22T14:15:22+09:00,23839
009540,HD한국조선해양,KOSPI,339000,23992100000000.0,2026-09-22T14:15:18+09:00,31881
096770,SK이노베이션,KOSPI,141600,23937900000000.0,2026-09-22T14:15:22+09:00,78474
000150,두산,KOSPI,1464000,23707800000000.0,2026-09-22T14:15:18+09:00,103980
010130,고려아연,KOSPI,1120000,23377700000000.0,2026-09-22T14:15:20+09:00,11847
042700,한미반도체,KOSPI,238500,22732000000000.0,2026-09-22T14:15:20+09:00,90340
011200,HMM,KOSPI,21050,19855200000000.0,2026-09-22T14:15:21+09:00,4882
015760,한국전력,KOSPI,30850,19804600000000.0,2026-09-22T14:15:18+09:00,28253
017670,SK텔레콤,KOSPI,86800,18643800000000.0,2026-09-22T14:15:22+09:00,54544
010140,삼성중공업,KOSPI,20600,18128000000000.0,2026-09-22T14:15:21+09:00,26763
051910,LG화학,KOSPI,254500,17965800000000.0,2026-09-22T14:15:23+09:00,31737
006800,미래에셋증권,KOSPI,32850,17838200000000.0,2026-09-22T14:15:18+09:00,56453
033780,KT&G,KOSPI,169900,17637400000000.0,2026-09-22T14:15:22+09:00,30829
003550,LG,KOSPI,116500,17613900000000.0,2026-09-22T14:15:21+09:00,22328
010950,S-Oil,KOSPI,154000,17337700000000.0,2026-09-22T14:15:19+09:00,50641
018260,삼성에스디에스,KOSPI,224000,17332600000000.0,2026-09-22T14:15:19+09:00,18518
003670,포스코퓨처엠,KOSPI,187000,16632900000000.0,2026-09-22T14:15:18+09:00,36184
267250,HD현대,KOSPI,207000,16351600000000.0,2026-09-22T14:15:21+09:00,20651
024110,기업은행,KOSPI,20000,15948500000000.0,2026-09-22T14:15:20+09:00,9890
