,Open,High,Low,Close,Volume
2026-06-22 09:00:00+09:00,15650.0,16050.0,15650.0,16045.0,0
2026-06-22 10:00:00+09:00,16050.0,16180.0,16005.0,16035.0,3376170
2026-06-22 11:00:00+09:00,16035.0,16130.0,16035.0,16070.0,1546710
2026-06-22 12:00:00+09:00,16070.0,16130.0,16025.0,16070.0,1415775
2026-06-22 13:00:00+09:00,16070.0,16085.0,15885.0,15955.0,2435007
2026-06-22 14:00:00+09:00,15955.0,16045.0,15910.0,15990.0,1911455
2026-06-23 09:00:00+09:00,16025.0,16075.0,15765.0,15865.0,6217952
2026-06-23 10:00:00+09:00,15865.0,15915.0,15595.0,15625.0,3891212
2026-06-23 11:00:00+09:00,15625.0,15710.0,15575.0,15650.0,3567299
2026-06-23 12:00:00+09:00,15655.0,15665.0,15390.0,15600.0,2956640
2026-06-23 13:00:00+09:00,15605.0,15645.0,15345.0,15345.0,2741697
2026-06-23 14:00:00+09:00,15345.0,15435.0,15210.0,15240.0,2292706
2026-06-24 09:00:00+09:00,15230.0,15610.0,15200.0,15485.0,9424681
2026-06-24 10:00:00+09:00,15495.0,15520.0,15280.0,15457.0,2941475
2026-06-24 11:00:00+09:00,15455.0,15470.0,15000.0,15000.0,2903072
2026-06-24 12:00:00+09:00,15000.0,15230.0,14955.0,15190.0,3841983
2026-06-24 13:00:00+09:00,15190.0,15315.0,15025.0,15290.0,2532686
2026-06-24 14:00:00+09:00,15300.0,15550.0,15295.0,15415.0,3046385
2026-06-25 09:00:00+09:00,16005.0,16075.0,15825.0,15900.0,6660532
2026-06-25 10:00:00+09:00,15900.0,16050.0,15855.0,16030.0,1890092
2026-06-25 11:00:00+09:00,16020.0,16050.0,15955.0,16050.0,1184680
2026-06-25 12:00:00+09:00,16050.0,16080.0,16015.0,16070.0,1461490
2026-06-25 13:00:00+09:00,16075.0,16180.0,16070.0,16175.0,1917856
2026-06-25 14:00:00+09:00,16170.0,16270.0,16130.0,16180.0,2885613
2026-06-26 09:00:00+09:00,16020.0,16070.0,15760.0,15815.0,6444358
2026-06-26 10:00:00+09:00,15805.0,15925.0,15690.0,15725.0,2721051
2026-06-26 11:00:00+09:00,15730.0,15755.0,15420.0,15470.0,2980544
2026-06-26 12:00:00+09:00,15470.0,15515.0,15310.0,15510.0,2729866
2026-06-26 13:00:00+09:00,15510.0,15525.0,15325.0,15390.0,2758469
2026-06-26 14:00:00+09:00,15390.0,15680.0,15385.0,15455.0,3468149
2026-06-29 09:00:00+09:00,15495.0,15500.0,15150.0,15360.0,0
2026-06-29 10:00:00+09:00,15370.0,15430.0,15235.0,15310.0,2468498
2026-06-29 11:00:00+09:00,15300.0,15325.0,15210.0,15250.0,1255465
2026-06-29 12:00:00+09:00,15250.0,15315.0,15150.0,15315.0,1382287
