scan,hour,rank,code,name,pattern,score,signal_bar,lag_minutes,volume_ratio,hit,entry_price,target_price,hit_bar,sessions_to_hit,return_pct,status,hit_1d,hit_3d,hit_5d
2026-09-10 11:00:00+09:00,11,5,322000,HD현대에너지솔루션,rebound,77.96161459210917,2026-09-10 09:00:00+09:00,60,2.0305447949846642,False,137500.0,144375.0,,,-7.563636363636361,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 12:00:00+09:00,12,1,108490,로보티즈,rebound,85.6069450350408,2026-09-10 10:00:00+09:00,60,1.9518689904214082,False,321500.0,337575.0,,,0.4665629860031162,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 12:00:00+09:00,12,2,066970,엘앤에프,rebound,82.26488888940227,2026-09-10 10:00:00+09:00,60,1.999781887402127,False,120000.0,126000.0,,,-4.749999999999998,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 12:00:00+09:00,12,3,020150,롯데에너지머티리얼즈,rebound,78.91884963298969,2026-09-10 10:00:00+09:00,60,4.465630026809652,True,41000.0,43050.0,2026-09-11 11:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-10 12:00:00+09:00,12,4,0039P0,매드업,rebound,78.34852627423598,2026-09-10 10:00:00+09:00,60,3.1240282127486076,True,9510.0,9985.5,2026-09-10 13:00:00+09:00,1.0,5.0,TARGET,True,True,
2026-09-10 12:00:00+09:00,12,5,090360,로보스타,rebound,78.3272507980204,2026-09-10 10:00:00+09:00,60,1.9747319389021112,False,78500.0,82425.0,,,-3.694267515923566,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 13:00:00+09:00,13,1,0039P0,매드업,rebound,84.93439633761244,2026-09-10 11:00:00+09:00,60,3.5381353248070497,True,9800.0,10290.0,2026-09-11 09:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-10 13:00:00+09:00,13,2,252990,샘씨엔에스,rebound,81.8000908559037,2026-09-10 11:00:00+09:00,60,2.2047207035859655,True,13900.0,14595.0,2026-09-11 09:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-10 13:00:00+09:00,13,3,131970,두산테스나,base_breakout,80.82023921200748,2026-09-10 11:00:00+09:00,60,3.0928893443392154,False,90200.0,94710.0,,,-7.538802660753885,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 13:00:00+09:00,13,4,417840,저스템,rebound,80.32780283392522,2026-09-10 11:00:00+09:00,60,2.4794563620961667,True,14680.0,15414.0,2026-09-11 09:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-10 13:00:00+09:00,13,5,056190,SFA,rebound,73.98911796331052,2026-09-10 11:00:00+09:00,60,2.067228246292241,False,24950.0,26197.5,,,0.4008016032064132,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 14:00:00+09:00,14,1,252990,샘씨엔에스,rebound,84.34016295231241,2026-09-10 12:00:00+09:00,60,2.526113445932565,True,13910.0,14605.5,2026-09-11 09:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-10 14:00:00+09:00,14,2,080220,제주반도체,rebound,80.35949603423842,2026-09-10 12:00:00+09:00,60,3.6779525449155224,False,79400.0,83370.0,,,-10.957178841309823,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 14:00:00+09:00,14,3,0039P0,매드업,rebound,80.23637226572747,2026-09-10 12:00:00+09:00,60,2.312999459119684,True,9470.0,9943.5,2026-09-11 09:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-10 14:00:00+09:00,14,4,131970,두산테스나,rebound,77.79782808775539,2026-09-10 12:00:00+09:00,60,3.447459620413116,False,89900.0,94395.0,,,-7.23025583982202,OPEN_MARK_TO_MARKET,False,False,
2026-09-10 14:00:00+09:00,14,5,0011A0,액스비스,rebound,74.92478439543902,2026-09-10 12:00:00+09:00,60,13.149820625667505,True,11200.0,11760.0,2026-09-11 09:00:00+09:00,2.0,5.0,TARGET,False,True,
2026-09-11 09:00:00+09:00,9,1,080220,제주반도체,rebound,84.22533325955379,2026-09-10 14:00:00+09:00,60,4.313758963771554,False,75700.0,79485.0,,,-6.605019815059443,OPEN_MARK_TO_MARKET,False,,
2026-09-11 09:00:00+09:00,9,2,232140,와이씨,rebound,82.99010661603248,2026-09-10 14:00:00+09:00,60,3.6740599818688087,False,11820.0,12411.0,,,-3.8071065989847663,OPEN_MARK_TO_MARKET,False,,
2026-09-11 09:00:00+09:00,9,3,089030,테크윙,rebound,81.67943716365944,2026-09-10 14:00:00+09:00,60,4.095626137795625,False,47650.0,50032.5,,,-8.709338929695697,OPEN_MARK_TO_MARKET,False,,
2026-09-11 09:00:00+09:00,9,4,281820,케이씨텍,rebound,77.82100279988222,2026-09-10 14:00:00+09:00,60,5.369646625903294,False,69400.0,72870.0,,,-4.034582132564846,OPEN_MARK_TO_MARKET,False,,
2026-09-11 09:00:00+09:00,9,5,417840,저스템,rebound,73.41998718953684,2026-09-10 14:00:00+09:00,60,1.209623780745314,True,14250.0,14962.5,2026-09-11 09:00:00+09:00,1.0,5.0,TARGET,True,,
2026-09-11 10:00:00+09:00,10,1,080220,제주반도체,rebound,84.22533325955379,2026-09-10 14:00:00+09:00,60,4.313758963771554,False,75800.0,79590.0,,,-6.728232189973616,OPEN_MARK_TO_MARKET,False,,
2026-09-11 10:00:00+09:00,10,2,232140,와이씨,rebound,82.99010661603248,2026-09-10 14:00:00+09:00,60,3.6740599818688087,False,11910.0,12505.5,,,-4.534005037783373,OPEN_MARK_TO_MARKET,False,,
2026-09-11 10:00:00+09:00,10,3,089030,테크윙,rebound,81.67943716365944,2026-09-10 14:00:00+09:00,60,4.095626137795625,False,47900.0,50295.0,,,-9.185803757828815,OPEN_MARK_TO_MARKET,False,,
2026-09-11 10:00:00+09:00,10,4,281820,케이씨텍,rebound,77.82100279988222,2026-09-10 14:00:00+09:00,60,5.369646625903294,False,69400.0,72870.0,,,-4.034582132564846,OPEN_MARK_TO_MARKET,False,,
2026-09-11 10:00:00+09:00,10,5,417840,저스템,rebound,73.41998718953684,2026-09-10 14:00:00+09:00,60,1.209623780745314,False,15860.0,16653.0,,,-6.052963430012614,OPEN_MARK_TO_MARKET,False,,
2026-09-11 11:00:00+09:00,11,1,232140,와이씨,rebound,80.00825876632325,2026-09-11 09:00:00+09:00,60,2.6312688229302155,False,11910.0,12505.5,,,-4.534005037783373,OPEN_MARK_TO_MARKET,False,,
2026-09-11 11:00:00+09:00,11,2,126730,코칩,base_breakout,79.78274212833803,2026-09-11 09:00:00+09:00,60,19.790254513146902,True,21200.0,22260.0,2026-09-14 09:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 11:00:00+09:00,11,3,073240,금호타이어,rebound,79.56250752377504,2026-09-11 09:00:00+09:00,60,5.192220336615922,False,7400.0,7770.0,,,-3.6486486486486447,OPEN_MARK_TO_MARKET,False,,
2026-09-11 11:00:00+09:00,11,4,417840,저스템,rebound,78.15352063059797,2026-09-11 09:00:00+09:00,60,2.479038005612828,False,15790.0,16579.5,,,-5.636478784040532,OPEN_MARK_TO_MARKET,False,,
2026-09-11 11:00:00+09:00,11,5,456010,아이씨티케이,base_breakout,77.63336663336659,2026-09-11 09:00:00+09:00,60,5.484217363633782,True,17010.0,17860.5,2026-09-14 09:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 12:00:00+09:00,12,1,073240,금호타이어,rebound,85.52685268055748,2026-09-11 10:00:00+09:00,60,4.265922227749153,False,7410.0,7780.5,,,-3.7786774628879916,OPEN_MARK_TO_MARKET,False,,
2026-09-11 12:00:00+09:00,12,2,158430,아톤,rebound,81.43316474117627,2026-09-11 10:00:00+09:00,60,11.03378954085464,False,4925.0,5171.25,,,-1.2182741116751217,OPEN_MARK_TO_MARKET,False,,
2026-09-11 12:00:00+09:00,12,3,053800,안랩,rebound,79.37274564477738,2026-09-11 10:00:00+09:00,60,7.920695290901039,True,58900.0,61845.0,2026-09-14 11:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 12:00:00+09:00,12,4,126730,코칩,rebound,78.75326986225058,2026-09-11 10:00:00+09:00,60,22.195180970586414,True,21200.0,22260.0,2026-09-14 09:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 12:00:00+09:00,12,5,332570,PS일렉트로닉스,rebound,78.61883012820519,2026-09-11 10:00:00+09:00,60,5.469617461889316,True,7720.0,8106.0,2026-09-14 11:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 13:00:00+09:00,13,1,126730,코칩,rebound,84.72418687155067,2026-09-11 11:00:00+09:00,60,23.95522973159053,True,20950.0,21997.5,2026-09-11 14:00:00+09:00,1.0,5.0,TARGET,True,,
2026-09-11 13:00:00+09:00,13,2,0007C0,아크릴,rebound,84.70105947229152,2026-09-11 11:00:00+09:00,60,15.733162748954532,True,17420.0,18291.0,2026-09-14 09:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 13:00:00+09:00,13,3,053800,안랩,rebound,82.75034359635585,2026-09-11 11:00:00+09:00,60,7.59782639539173,True,58800.0,61740.0,2026-09-14 11:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 13:00:00+09:00,13,4,332570,PS일렉트로닉스,rebound,82.4699170755444,2026-09-11 11:00:00+09:00,60,5.7543020513110115,True,7680.0,8064.0,2026-09-14 11:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 13:00:00+09:00,13,5,158430,아톤,rebound,82.4493358661397,2026-09-11 11:00:00+09:00,60,12.390105055922088,False,4865.0,5108.25,,,0.0,OPEN_MARK_TO_MARKET,False,,
2026-09-11 14:00:00+09:00,14,1,0007C0,아크릴,rebound,87.6369152767405,2026-09-11 12:00:00+09:00,60,5.067473973423525,True,17620.0,18501.0,2026-09-14 09:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 14:00:00+09:00,14,2,158430,아톤,rebound,84.56700978842507,2026-09-11 12:00:00+09:00,60,6.241466120817261,False,4840.0,5082.0,,,0.5165289256198413,OPEN_MARK_TO_MARKET,False,,
2026-09-11 14:00:00+09:00,14,3,0015N0,아로마티카,rebound,79.59052506175274,2026-09-11 12:00:00+09:00,60,3.405757905231395,True,11150.0,11707.5,2026-09-14 10:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-11 14:00:00+09:00,14,4,054920,한컴위드,rebound,75.63557642878533,2026-09-11 12:00:00+09:00,60,8.912467826917728,False,3935.0,4131.75,,,2.1601016518424387,OPEN_MARK_TO_MARKET,False,,
2026-09-11 14:00:00+09:00,14,5,053800,안랩,rebound,74.0720237168579,2026-09-11 12:00:00+09:00,60,1.8568819766105917,True,58900.0,61845.0,2026-09-14 11:00:00+09:00,2.0,5.0,TARGET,False,,
2026-09-14 10:00:00+09:00,10,1,0015N0,아로마티카,rebound,81.865983846938,2026-09-11 14:00:00+09:00,60,3.5850180598194656,True,11520.0,12096.0,2026-09-14 10:00:00+09:00,1.0,5.0,TARGET,True,,
2026-09-14 10:00:00+09:00,10,2,226950,올릭스,rebound,79.06912995836069,2026-09-11 14:00:00+09:00,60,2.8076286134541424,True,98500.0,103425.0,2026-09-14 13:00:00+09:00,1.0,5.0,TARGET,True,,
2026-09-14 10:00:00+09:00,10,3,001450,현대해상,rebound,76.47262238349812,2026-09-11 14:00:00+09:00,60,1.515172850305448,False,49550.0,52027.5,,,2.5227043390514625,OPEN_MARK_TO_MARKET,False,,
2026-09-14 10:00:00+09:00,10,4,241710,코스메카코리아,rebound,75.08438816837811,2026-09-11 14:00:00+09:00,60,1.3791216884455948,False,130600.0,137130.0,,,1.3016845329249627,OPEN_MARK_TO_MARKET,False,,
2026-09-14 10:00:00+09:00,10,5,003350,한국화장품제조,rebound,69.59976634077356,2026-09-11 14:00:00+09:00,60,7.878270968657934,False,15840.0,16632.0,,,-5.113636363636365,OPEN_MARK_TO_MARKET,False,,
2026-09-14 11:00:00+09:00,11,1,441270,파인엠텍,rebound,79.67007503203793,2026-09-14 09:00:00+09:00,60,3.890560502091377,False,9130.0,9586.5,,,-1.0952902519167584,OPEN_MARK_TO_MARKET,False,,
2026-09-14 11:00:00+09:00,11,2,0015N0,아로마티카,rebound,77.51587236470866,2026-09-14 09:00:00+09:00,60,2.736771515426897,False,11970.0,12568.5,,,0.41771094402673903,OPEN_MARK_TO_MARKET,False,,
2026-09-14 11:00:00+09:00,11,3,071200,인피니트헬스케어,base_breakout,76.65573770491804,2026-09-14 09:00:00+09:00,60,5.978799116005546,False,11310.0,11875.5,,,0.0,OPEN_MARK_TO_MARKET,False,,
2026-09-14 11:00:00+09:00,11,4,101730,위메이드맥스,base_breakout,75.09401709401706,2026-09-14 09:00:00+09:00,60,17.883810010641046,True,4645.0,4877.25,2026-09-14 13:00:00+09:00,1.0,5.0,TARGET,True,,
2026-09-14 11:00:00+09:00,11,5,000670,영풍,base_breakout,74.37850368809275,2026-09-14 09:00:00+09:00,60,57.72974832310955,False,49950.0,52447.5,,,0.0,OPEN_MARK_TO_MARKET,False,,
2026-09-14 12:00:00+09:00,12,1,017900,광전자,rebound,83.90532986027172,2026-09-14 10:00:00+09:00,60,6.1829877702261875,True,9680.0,10164.0,2026-09-14 12:00:00+09:00,1.0,5.0,TARGET,True,,
2026-09-14 12:00:00+09:00,12,2,090460,비에이치,rebound,79.43957410334856,2026-09-14 10:00:00+09:00,60,2.4729905688402485,False,20200.0,21210.0,,,-0.990099009900991,OPEN_MARK_TO_MARKET,False,,
2026-09-14 12:00:00+09:00,12,3,441270,파인엠텍,rebound,77.40021540390305,2026-09-14 10:00:00+09:00,60,5.198674623227499,False,9130.0,9586.5,,,-1.0952902519167584,OPEN_MARK_TO_MARKET,False,,
2026-09-14 12:00:00+09:00,12,4,241710,코스메카코리아,rebound,74.83656239124336,2026-09-14 10:00:00+09:00,60,1.223764249800095,False,133500.0,140175.0,,,-0.8988764044943864,OPEN_MARK_TO_MARKET,False,,
2026-09-14 12:00:00+09:00,12,5,053800,안랩,base_breakout,72.73621872820587,2026-09-14 10:00:00+09:00,60,2.010951993230838,False,61800.0,64890.0,,,-1.132686084142398,OPEN_MARK_TO_MARKET,False,,
2026-09-14 13:00:00+09:00,13,1,090460,비에이치,rebound,92.79359485136376,2026-09-14 11:00:00+09:00,60,2.7698739750106838,False,20150.0,21157.5,,,-0.7444168734491274,OPEN_MARK_TO_MARKET,False,,
2026-09-14 13:00:00+09:00,13,2,017900,광전자,rebound,78.88056035686668,2026-09-14 11:00:00+09:00,60,9.212447674984586,False,10270.0,10783.5,,,0.0,OPEN_MARK_TO_MARKET,False,,
2026-09-14 13:00:00+09:00,13,3,124500,아이티센글로벌,rebound,77.71856168819895,2026-09-14 11:00:00+09:00,60,1.7048095097542815,False,33600.0,35280.0,,,-3.720238095238093,OPEN_MARK_TO_MARKET,False,,
2026-09-14 13:00:00+09:00,13,4,257720,실리콘투,rebound,76.02576294255687,2026-09-14 11:00:00+09:00,60,1.3201651429042085,False,45450.0,47722.5,,,-0.660066006600657,OPEN_MARK_TO_MARKET,False,,
2026-09-14 13:00:00+09:00,13,5,441270,파인엠텍,rebound,74.62630548773582,2026-09-14 11:00:00+09:00,60,5.499849743332053,False,9310.0,9775.5,,,-3.007518796992481,OPEN_MARK_TO_MARKET,False,,
2026-09-14 14:00:00+09:00,14,1,257720,실리콘투,rebound,83.80877278385765,2026-09-14 12:00:00+09:00,60,1.7395161628108753,False,45900.0,48195.0,,,-1.6339869281045805,OPEN_MARK_TO_MARKET,False,,
2026-09-14 14:00:00+09:00,14,2,090460,비에이치,rebound,82.60636370395427,2026-09-14 12:00:00+09:00,60,1.3620896024516957,False,20250.0,21262.5,,,-1.2345679012345734,OPEN_MARK_TO_MARKET,False,,
2026-09-14 14:00:00+09:00,14,3,124500,아이티센글로벌,rebound,81.58644922271807,2026-09-14 12:00:00+09:00,60,3.086058250261176,False,32800.0,34440.0,,,-1.3719512195121908,OPEN_MARK_TO_MARKET,False,,
2026-09-14 14:00:00+09:00,14,4,256840,한국비엔씨,rebound,81.12199869601741,2026-09-14 12:00:00+09:00,60,9.123360878970757,False,2915.0,3060.75,,,-0.17152658662092923,OPEN_MARK_TO_MARKET,False,,
2026-09-14 14:00:00+09:00,14,5,217590,티엠씨,base_breakout,77.36180485245622,2026-09-14 12:00:00+09:00,60,2.3936063927650193,False,12870.0,13513.5,,,-2.8749028749028738,OPEN_MARK_TO_MARKET,False,,
