code,name,market,price,market_cap,quote_time,amount
010170,대한광통신,KOSDAQ,18700,2907600000000.0,2026-09-18T11:59:19+09:00,609513.0
043260,성호전자,KOSDAQ,25800,1946700000000.0,2026-09-18T11:59:22+09:00,246828.0
001820,삼화콘덴서,KOSPI,144400,1501000000000.0,2026-09-18T11:59:21+09:00,194406.0
046970,우리로,KOSDAQ,8290,363300000000.0,2026-09-18T11:59:19+09:00,137941.0
006340,대원전선,KOSPI,14030,1100200000000.0,2026-09-18T11:59:19+09:00,129317.0
005690,파미셀,KOSPI,12800,768100000000.0,2026-09-18T11:59:21+09:00,113819.0
001210,금호전기,KOSPI,11450,142700000000.0,2026-09-18T11:59:19+09:00,97131.0
125490,한라캐스트,KOSDAQ,12300,449000000000.0,2026-09-18T11:59:22+09:00,88898.0
017900,광전자,KOSPI,10910,632200000000.0,2026-09-18T11:59:19+09:00,83091.0
024840,KBI메탈,KOSDAQ,6440,278800000000.0,2026-09-18T11:59:19+09:00,82811.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,17700,875200000000.0,2026-09-18T11:59:21+09:00,72408.0
356680,엑스게이트,KOSDAQ,17520,500100000000.0,2026-09-18T11:59:20+09:00,69404.0
218410,RFHIC,KOSDAQ,62000,1647700000000.0,2026-09-18T11:59:22+09:00,64745.0
006360,GS건설,KOSPI,38250,3273500000000.0,2026-09-18T11:59:21+09:00,56359.0
119850,지엔씨에너지,KOSDAQ,55500,912900000000.0,2026-09-18T11:59:20+09:00,56188.0
032820,우리기술,KOSDAQ,13830,2389600000000.0,2026-09-18T11:59:23+09:00,52768.0
042370,비츠로테크,KOSDAQ,11240,294500000000.0,2026-09-18T11:59:17+09:00,51011.0
327260,RF머트리얼즈,KOSDAQ,49050,882400000000.0,2026-09-18T11:59:21+09:00,50444.0
103590,일진전기,KOSPI,76400,3643200000000.0,2026-09-18T11:59:19+09:00,41454.0
229640,LS에코에너지,KOSPI,61000,1868100000000.0,2026-09-18T11:59:21+09:00,41112.0
456010,아이씨티케이,KOSDAQ,22750,329900000000.0,2026-09-18T11:59:19+09:00,40689.0
072950,빛샘전자,KOSDAQ,13650,109900000000.0,2026-09-18T11:59:20+09:00,40102.0
475150,SK이터닉스,KOSPI,51200,1744200000000.0,2026-09-18T11:59:21+09:00,39759.0
067310,하나마이크론,KOSDAQ,38600,2566500000000.0,2026-09-18T11:59:19+09:00,39564.0
093370,후성,KOSPI,14430,1547700000000.0,2026-09-18T11:59:23+09:00,39314.0
052710,아모텍,KOSDAQ,17050,318500000000.0,2026-09-18T11:59:22+09:00,34076.0
217590,티엠씨,KOSPI,14760,355600000000.0,2026-09-18T11:59:18+09:00,33791.0
002990,금호건설,KOSPI,13580,506000000000.0,2026-09-18T11:59:21+09:00,32874.0
201490,미투온,KOSDAQ,4150,135800000000.0,2026-09-18T11:59:19+09:00,32378.0
347700,스피어,KOSDAQ,23850,1229500000000.0,2026-09-18T11:59:21+09:00,31725.0
069540,빛과전자,KOSDAQ,4155,468200000000.0,2026-09-18T11:59:19+09:00,31682.0
222800,심텍,KOSDAQ,125300,4758200000000.0,2026-09-18T11:59:22+09:00,31232.0
108490,로보티즈,KOSDAQ,305500,4480800000000.0,2026-09-18T11:59:22+09:00,28927.0
332570,PS일렉트로닉스,KOSDAQ,9065,416500000000.0,2026-09-18T11:59:18+09:00,28437.0
115440,우리넷,KOSDAQ,10020,108200000000.0,2026-09-18T11:59:19+09:00,28405.0
098460,고영,KOSDAQ,27900,1902900000000.0,2026-09-18T11:59:19+09:00,28239.0
319400,현대무벡스,KOSDAQ,22700,2528200000000.0,2026-09-18T11:59:17+09:00,28203.0
050890,쏠리드,KOSDAQ,10000,607600000000.0,2026-09-18T11:59:20+09:00,28173.0
036540,SFA반도체,KOSDAQ,8930,1468600000000.0,2026-09-18T11:59:21+09:00,26842.0
126730,코칩,KOSDAQ,24050,210900000000.0,2026-09-18T11:59:19+09:00,26329.0
080220,제주반도체,KOSDAQ,73300,2524700000000.0,2026-09-18T11:59:20+09:00,25964.0
082740,한화엔진,KOSPI,52200,4355900000000.0,2026-09-18T11:59:23+09:00,25055.0
003350,한국화장품제조,KOSPI,15630,354200000000.0,2026-09-18T11:59:18+09:00,25038.0
403870,HPSP,KOSDAQ,53600,4411300000000.0,2026-09-18T11:59:20+09:00,24848.0
478340,나라스페이스테크놀로지,KOSDAQ,13920,161100000000.0,2026-09-18T11:59:20+09:00,23650.0
131970,두산테스나,KOSDAQ,84600,1635100000000.0,2026-09-18T11:59:22+09:00,23592.0
078350,한양디지텍,KOSDAQ,24200,368900000000.0,2026-09-18T11:59:18+09:00,23214.0
030530,원익홀딩스,KOSDAQ,25400,1961800000000.0,2026-09-18T11:59:20+09:00,22539.0
375500,DL이앤씨,KOSPI,87400,3381800000000.0,2026-09-18T11:59:19+09:00,22246.0
