종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
한화에어로스페이스,012450,KOSPI,제외,58.07296438863309,0.9,1130000.0,1100000.0,67.7,0.5,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,118.4676,0.6352873986982431,1130000.0,1101000.0,2026-09-18T14:00:00+09:00
두산에너빌리티,034020,KOSPI,제외,65.8593196265991,-0.09,87800.0,85400.0,108.4,0.51,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,181.6939335,0.5531658727725456,87800.0,85350.0,2026-09-18T14:00:00+09:00
신한지주,055550,KOSPI,제외,61.00673293018493,-0.92,114400.0,111400.0,83.0,0.7,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,150.716895,1.027941508541243,114400.0,111300.0,2026-09-18T14:00:00+09:00
HD현대중공업,329180,KOSPI,제외,58.81097822654177,0.24,477500.0,456750.0,111.6,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,139.38796,0.7850230901343909,473000.0,461000.0,2026-09-18T14:00:00+09:00
기아,000270,KOSPI,제외,63.787712787662294,0.12,122500.0,121700.0,51.4,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,85.696272,0.6183069986886884,122500.0,121700.0,2026-09-18T14:00:00+09:00
삼성SDI,006400,KOSPI,제외,56.070309381773754,0.28,552000.0,542000.0,144.3,0.7,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,256.7059,0.7761998936990405,552000.0,545000.0,2026-09-18T14:00:00+09:00
셀트리온,068270,KOSPI,제외,60.401729507841175,0.71,182800.0,179700.0,67.7,0.89,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,78.527862,0.8295010067018228,182800.0,180300.0,2026-09-18T14:00:00+09:00
SK,034730,KOSPI,제외,73.52224578403823,-0.01,557000.0,546000.0,175.2,2.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,164.07963,1.5635916184515282,557000.0,549000.0,2026-09-18T14:00:00+09:00
하나금융지주,086790,KOSPI,제외,54.44110269162893,-2.03,140200.0,133950.0,96.3,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,174.328427,1.606931244711294,140200.0,133900.0,2026-09-18T14:00:00+09:00
현대모비스,012330,KOSPI,제외,53.7442748125125,-1.72,389000.0,381500.0,112.8,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,155.171705,1.0407905145365404,389000.0,380500.0,2026-09-18T14:00:00+09:00
LG전자,066570,KOSPI,제외,66.45868779060217,-1.08,203000.0,199100.0,152.0,1.37,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,247.060339,1.6684624527748821,203000.0,197900.0,2026-09-18T14:00:00+09:00
LS ELECTRIC,010120,KOSPI,제외,52.85786119509156,3.12,210500.0,209000.0,88.4,1.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,259.4613,1.961223770742964,210500.0,210000.0,2026-09-18T14:00:00+09:00
NAVER,035420,KOSPI,제외,37.70500943081914,-2.93,202000.0,197200.0,176.8,1.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,227.97037,0.9796211248289979,202000.0,197000.0,2026-09-18T14:00:00+09:00
삼성화재,000810,KOSPI,제외,66.94616249041303,-1.02,670000.0,658000.0,59.8,1.28,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,93.60605,1.1566230150014565,667000.0,655000.0,2026-09-18T14:00:00+09:00
효성중공업,298040,KOSPI,제외,49.67359607165555,2.57,2949000.0,2906000.0,155.0,1.37,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,284.02436,1.7222635806269484,2949000.0,2908000.0,2026-09-18T14:00:00+09:00
우리금융지주,316140,KOSPI,제외,72.7955883124296,0.43,37050.0,36100.0,118.7,1.39,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,259.274652,2.2822277078356166,37050.0,36400.0,2026-09-18T14:00:00+09:00
HD현대일렉트릭,267260,KOSPI,제외,63.75276790264256,1.72,738000.0,732000.0,67.7,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,92.9144,0.7793082367033946,738000.0,730000.0,2026-09-18T14:00:00+09:00
POSCO홀딩스,005490,KOSPI,제외,53.70240734466735,-0.63,331000.0,323750.0,43.0,0.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,113.79682,1.0114118081362178,331000.0,326000.0,2026-09-18T14:00:00+09:00
한화오션,042660,KOSPI,제외,65.04340401131819,-0.16,84700.0,83300.0,43.0,0.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,57.045657,0.8161797629925394,84500.0,83100.0,2026-09-18T14:00:00+09:00
HD한국조선해양,009540,KOSPI,제외,63.402426249450784,-0.41,354500.0,338500.0,40.1,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,59.475135,0.7661779606752889,351000.0,340500.0,2026-09-18T14:00:00+09:00
고려아연,010130,KOSPI,제외,64.91242747797537,-0.44,1159000.0,1134000.0,10.5,0.36,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,28.6116,0.7022811201015194,1159000.0,1130000.0,2026-09-18T14:00:00+09:00
두산,000150,KOSPI,제외,50.15479133086166,1.64,1503000.0,1436000.0,189.2,2.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,226.11596,1.5803996192770822,1503000.0,1444000.0,2026-09-18T14:00:00+09:00
SK이노베이션,096770,KOSPI,제외,60.13186767759286,-0.82,142000.0,136000.0,89.7,0.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,112.624908,0.6081669832152525,141900.0,137100.0,2026-09-18T14:00:00+09:00
한미반도체,042700,KOSPI,제외,65.01218787267689,2.41,235500.0,234000.0,130.1,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,401.5116,2.551580796855679,235500.0,235000.0,2026-09-18T14:00:00+09:00
한국전력,015760,KOSPI,제외,59.68824477470393,-1.36,31500.0,30850.0,44.3,0.95,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,71.330952,0.8297937512513485,31500.0,30800.0,2026-09-18T14:00:00+09:00
HMM,011200,KOSPI,제외,71.04950447562325,0.86,21900.0,20950.0,14.0,0.66,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,24.87933,0.9185974470573814,21900.0,21000.0,2026-09-18T14:00:00+09:00
SK텔레콤,017670,KOSPI,제외,66.26073459508693,0.32,89500.0,88900.0,44.8,0.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,69.521286,0.5291963619854166,89500.0,88700.0,2026-09-18T14:00:00+09:00
LG화학,051910,KOSPI,제외,47.02052155235443,-0.61,273500.0,267250.0,37.1,0.74,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,60.9432,0.7304257685809902,273500.0,268000.0,2026-09-18T14:00:00+09:00
삼성중공업,010140,KOSPI,제외,65.50442760259024,-0.8,21800.0,20900.0,76.2,1.53,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,146.576976,2.010909015478804,21650.0,20800.0,2026-09-18T14:00:00+09:00
KT&G,033780,KOSPI,제외,59.3204497644919,0.63,173700.0,172800.0,25.4,0.87,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,63.323488,1.4660185116545987,173700.0,172600.0,2026-09-18T14:00:00+09:00
미래에셋증권,006800,KOSPI,제외,60.04930018034734,-1.67,32550.0,31600.0,16.6,0.49,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,73.6769715,1.6498951280930696,32550.0,31450.0,2026-09-18T14:00:00+09:00
삼성에스디에스,018260,KOSPI,제외,78.4003506532554,0.38,222500.0,220500.0,54.4,1.26,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,66.7832,1.0943804666216022,222500.0,220000.0,2026-09-18T14:00:00+09:00
LG,003550,KOSPI,제외,52.504867296446186,-0.85,114200.0,112000.0,15.5,0.49,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,29.936305,0.599194766178314,114200.0,112100.0,2026-09-18T14:00:00+09:00
S-Oil,010950,KOSPI,제외,58.23290014159356,0.57,157300.0,151400.0,32.6,0.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,54.85377,0.784372860282094,157300.0,151000.0,2026-09-18T14:00:00+09:00
HD현대,267250,KOSPI,제외,59.77930405555257,-2.13,227000.0,211000.0,60.6,1.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,114.00186,2.40968818350998,224500.0,213000.0,2026-09-18T14:00:00+09:00
LIG디펜스앤에어로스페이스,079550,KOSPI,제외,51.35229668224099,3.43,738000.0,753000.0,171.5,2.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,138.9784,1.5584739182215654,754000.0,748000.0,2026-09-18T14:00:00+09:00
포스코퓨처엠,003670,KOSPI,제외,43.17769215073174,-0.31,188100.0,182800.0,32.7,0.65,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,58.623987,0.7259868367179094,188100.0,184300.0,2026-09-18T14:00:00+09:00
기업은행,024110,KOSPI,제외,58.03905956020685,-1.11,20350.0,20100.0,27.4,1.62,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,22.0539735,0.8004554188120833,20350.0,20150.0,2026-09-18T14:00:00+09:00
현대글로비스,086280,KOSPI,제외,63.00925796527817,-0.34,209000.0,204000.0,17.7,0.54,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,39.39012,0.8552779270245398,209000.0,203000.0,2026-09-18T14:00:00+09:00
한화시스템,272210,KOSPI,제외,50.076078860296704,2.7,81500.0,79600.0,74.0,3.14,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,147.236586,4.707315037937542,81500.0,79800.0,2026-09-18T14:00:00+09:00
카카오,035720,KOSPI,제외,49.57465482216047,-1.43,34150.0,33500.0,41.0,0.96,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,61.8940465,0.9724196096812207,34150.0,33550.0,2026-09-18T14:00:00+09:00
현대건설,000720,KOSPI,제외,69.09228535057696,-0.66,129300.0,125800.0,64.2,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,148.214679,1.1114023533398725,129300.0,124700.0,2026-09-18T14:00:00+09:00
에이피알,278470,KOSPI,제외,74.60291927459153,1.12,373000.0,369500.0,152.2,1.41,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,158.70915,1.0769993880390336,373500.0,367000.0,2026-09-18T14:00:00+09:00
현대로템,064350,KOSPI,제외,77.1624177167738,0.98,124200.0,124100.0,98.4,2.31,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,70.613044,1.3566110531023667,124300.0,123800.0,2026-09-18T14:00:00+09:00
KT,030200,KOSPI,제외,63.9221462271351,-0.4,53600.0,52900.0,9.3,0.72,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,19.92408,1.1123449979653057,53600.0,52800.0,2026-09-18T14:00:00+09:00
한국항공우주,047810,KOSPI,제외,65.19946219411034,-0.24,131800.0,128900.0,30.3,0.89,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,40.368279,0.9097908122130188,131700.0,129100.0,2026-09-18T14:00:00+09:00
LG이노텍,011070,KOSPI,제외,64.4527838563533,2.0,541000.0,537000.0,80.1,0.91,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,133.6335,0.9286652223844083,541000.0,534000.0,2026-09-18T14:00:00+09:00
DB손해보험,005830,KOSPI,제외,64.53664677443368,-0.31,193100.0,189800.0,55.5,1.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,61.017,1.0685391409615672,192900.0,189200.0,2026-09-18T14:00:00+09:00
HD현대마린솔루션,443060,KOSPI,제외,57.045356054434706,1.71,245000.0,242000.0,20.1,1.06,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,49.68864,1.7559532738964518,245000.0,243000.0,2026-09-18T14:00:00+09:00
대한항공,003490,KOSPI,제외,63.514927128507416,-0.13,30100.0,29100.0,31.1,0.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.251832,0.4600556694850625,30100.0,29200.0,2026-09-18T14:00:00+09:00
GS,078930,KOSPI,제외,70.19418145956598,0.01,116100.0,114600.0,29.5,0.44,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,39.937282,0.4519993430737257,116100.0,114100.0,2026-09-18T14:00:00+09:00
한국금융지주,071050,KOSPI,제외,43.94301671405511,-2.33,188400.0,182600.0,29.1,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,42.978108,1.0448742431925684,188400.0,182800.0,2026-09-18T14:00:00+09:00
LS,006260,KOSPI,제외,66.09783143046067,2.49,328500.0,322000.0,66.0,1.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,80.420215,1.6113865737012776,328500.0,326500.0,2026-09-18T14:00:00+09:00
삼성E&A,028050,KOSPI,제외,64.14006297096921,1.06,55200.0,52200.0,187.4,2.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,270.345224,2.9391923043834574,55200.0,52400.0,2026-09-18T14:00:00+09:00
현대오토에버,307950,KOSPI,제외,68.80035623018036,-0.29,372000.0,368000.0,9.7,0.39,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,12.17339,0.46180885716686515,372000.0,367000.0,2026-09-18T14:00:00+09:00
포스코인터내셔널,047050,KOSPI,제외,52.412341322617394,0.55,59000.0,57000.0,30.9,0.95,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,31.75698,0.6404794371876931,58700.0,57000.0,2026-09-18T14:00:00+09:00
삼양식품,003230,KOSPI,제외,75.73230489341393,0.76,1320000.0,1313000.0,114.4,1.22,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,144.768,1.3209799275253151,1320000.0,1300000.0,2026-09-18T14:00:00+09:00
카카오뱅크,323410,KOSPI,제외,49.86355944109682,-1.74,21050.0,20600.0,17.6,1.24,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,25.19792,1.4271945657007037,21050.0,20600.0,2026-09-18T14:00:00+09:00
가온전선,000500,KOSPI,제외,42.6525218977354,5.29,326000.0,316000.0,184.2,4.78,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,632.93139,13.770171912472478,326000.0,327000.0,2026-09-18T14:00:00+09:00
NH투자증권,005940,KOSPI,제외,64.59453075777756,-0.62,26100.0,25600.0,11.2,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,14.453504,0.965414624292523,26100.0,25600.0,2026-09-18T14:00:00+09:00
크래프톤,259960,KOSPI,제외,66.01924373357565,-0.67,206500.0,205000.0,11.1,0.54,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,31.05545,1.1284989364719358,206500.0,205000.0,2026-09-18T14:00:00+09:00
한진칼,180640,KOSPI,제외,67.60726055414807,0.03,142200.0,138600.0,8.9,0.75,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,16.591392,1.2113207150441734,142200.0,138400.0,2026-09-18T14:00:00+09:00
아모레퍼시픽,090430,KOSPI,제외,56.73588899109567,-0.75,145700.0,143700.0,35.5,1.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.706237,1.0749751457624201,145700.0,143300.0,2026-09-18T14:00:00+09:00
삼성에피스홀딩스,0126Z0,KOSPI,제외,69.47179748443382,-0.43,339000.0,330500.0,12.1,0.85,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,17.16,0.6996223018062976,339000.0,330000.0,2026-09-18T14:00:00+09:00
대우건설,047040,KOSPI,제외,67.3558554752388,0.32,19700.0,19010.0,112.4,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,100.2027796,0.7481270818345106,19700.0,18920.0,2026-09-18T14:00:00+09:00
삼성증권,016360,KOSPI,제외,65.61160717947651,-0.73,87300.0,85600.0,23.8,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,40.857736,1.187822585581567,87300.0,85600.0,2026-09-18T14:00:00+09:00
이수페타시스,007660,KOSPI,제외,70.65099633719188,-1.72,112000.0,99000.0,231.6,4.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,360.463232,4.914136868622712,109000.0,100900.0,2026-09-18T14:00:00+09:00
한국타이어앤테크놀로지,161390,KOSPI,제외,79.61881338931875,1.78,61000.0,60500.0,32.9,2.22,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,45.291834,1.982751808421661,61000.0,60600.0,2026-09-18T14:00:00+09:00
코웨이,021240,KOSPI,제외,81.00692670127134,-1.76,108500.0,102500.0,62.6,3.73,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,94.090806,4.292550431275814,108500.0,101700.0,2026-09-18T14:00:00+09:00
하이브,352820,KOSPI,제외,37.338280106352336,-3.51,167800.0,166500.0,36.8,1.36,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,49.748611,1.1907828915983911,167800.0,166100.0,2026-09-18T14:00:00+09:00
한화,000880,KOSPI,제외,52.848870947969615,-1.53,140400.0,136200.0,16.0,0.67,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,14.33745,0.5286856914530502,140400.0,135900.0,2026-09-18T14:00:00+09:00
키움증권,039490,KOSPI,제외,39.32540844746923,-1.7,268000.0,261500.0,14.3,0.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,21.5495,0.7426037065399834,268000.0,262000.0,2026-09-18T14:00:00+09:00
LG씨엔에스,064400,KOSPI,제외,61.094900246279664,-0.51,70900.0,70200.0,24.5,0.82,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,32.536,0.690574065161572,70900.0,70000.0,2026-09-18T14:00:00+09:00
HD건설기계,267270,KOSPI,제외,51.5538847266037,0.64,144300.0,139800.0,30.3,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,47.275344,1.0863896134784867,143200.0,140100.0,2026-09-18T14:00:00+09:00
산일전기,062040,KOSPI,제외,41.58503496503498,3.06,213500.0,209750.0,58.7,0.96,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,89.60985,1.2509740750161311,213500.0,210500.0,2026-09-18T14:00:00+09:00
한미약품,128940,KOSPI,제외,58.28084659879532,-0.24,523000.0,504000.0,61.4,0.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,59.02705,0.5228099645579926,523000.0,503000.0,2026-09-18T14:00:00+09:00
한화솔루션,009830,KOSPI,제외,72.30295375454348,-0.17,29450.0,28850.0,38.2,0.82,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,56.393194,0.8985420737755666,29450.0,28600.0,2026-09-18T14:00:00+09:00
대한전선,001440,KOSPI,제외,55.23291356208381,3.27,32050.0,31050.0,115.4,3.91,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,320.292246,9.825132518264207,32050.0,31400.0,2026-09-18T14:00:00+09:00
SK바이오팜,326030,KOSPI,제외,60.0769459708849,-0.55,80400.0,77800.0,8.9,0.74,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,11.448963,0.747159378831782,80000.0,77900.0,2026-09-18T14:00:00+09:00
LG유플러스,032640,KOSPI,제외,52.87265167767678,-3.96,14740.0,14210.0,33.2,2.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,45.0814938,2.3927337673453586,14740.0,14230.0,2026-09-18T14:00:00+09:00
JB금융지주,175330,KOSPI,제외,36.29901526653165,-2.3,32350.0,31050.0,11.5,0.65,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,14.3516205,0.6731839620796779,32200.0,31050.0,2026-09-18T14:00:00+09:00
두산밥캣,241560,KOSPI,제외,77.94776435685532,-1.1,61500.0,59000.0,20.3,3.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,36.711104,4.195291278564849,61500.0,59200.0,2026-09-18T14:00:00+09:00
유한양행,000100,KOSPI,제외,44.55356706274375,-2.75,78300.0,76300.0,16.2,0.9,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.876254,1.8940316573214022,78300.0,76300.0,2026-09-18T14:00:00+09:00
DB하이텍,000990,KOSPI,제외,53.403813707399195,1.78,128400.0,125600.0,45.6,1.05,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,99.77346,1.5747546588283001,128400.0,126600.0,2026-09-18T14:00:00+09:00
카카오페이,377300,KOSPI,제외,34.36495468230789,-3.89,41250.0,40250.0,27.8,2.35,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,26.50865,2.1534023540299025,41250.0,40250.0,2026-09-18T14:00:00+09:00
한전기술,052690,KOSPI,제외,57.40163927488335,-1.13,139700.0,135300.0,72.2,1.35,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,137.614048,1.3014030347611374,139100.0,134200.0,2026-09-18T14:00:00+09:00
대덕전자,353200,KOSPI,제외,52.57629633953709,1.33,106100.0,102200.0,68.6,0.73,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,93.108847,0.6982195443601744,106100.0,102700.0,2026-09-18T14:00:00+09:00
한화생명,088350,KOSPI,제외,58.258551190057986,-0.69,6100.0,5920.0,10.2,0.51,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,16.0742812,0.673740848364254,6100.0,5890.0,2026-09-18T14:00:00+09:00
삼성카드,029780,KOSPI,제외,39.896280691242126,-2.34,44600.0,44000.0,5.3,1.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,6.26384,1.0300669149480768,44600.0,44000.0,2026-09-18T14:00:00+09:00
현대제철,004020,KOSPI,제외,67.04662793787092,1.41,36050.0,35550.0,29.6,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,55.851938,1.3718253683673094,36050.0,35800.0,2026-09-18T14:00:00+09:00
BNK금융지주,138930,KOSPI,제외,39.62336778001284,-1.06,15930.0,15670.0,7.6,0.42,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,17.6253132,0.8172638009610133,15860.0,15780.0,2026-09-18T14:00:00+09:00
맥쿼리인프라,088980,KOSPI,제외,63.1242877858989,-0.38,9800.0,9790.0,6.7,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,14.3936576,1.1336992392530953,9800.0,9760.0,2026-09-18T14:00:00+09:00
엘앤에프,066970,KOSPI,제외,52.286485224083876,-0.68,115200.0,110700.0,25.3,0.28,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,52.271088,0.4685654629092192,115200.0,110400.0,2026-09-18T14:00:00+09:00
NC,036570,KOSPI,제외,63.56776749917377,1.72,213000.0,210000.0,20.8,0.99,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,26.1597,1.0533066446956836,213000.0,210000.0,2026-09-18T14:00:00+09:00
두산로보틱스,454910,KOSPI,제외,70.04030570983574,0.23,71000.0,69700.0,13.5,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,13.823092,0.5897352491175415,71000.0,69400.0,2026-09-18T14:00:00+09:00
LG생활건강,051900,KOSPI,제외,54.98842336232561,-1.66,298500.0,293000.0,42.6,1.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,76.39096,1.9560056607971872,298500.0,293000.0,2026-09-18T14:00:00+09:00
오리온,271560,KOSPI,제외,66.20640124456335,-0.98,114300.0,111500.0,35.3,3.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,52.984065,3.2055659189663888,114300.0,112100.0,2026-09-18T14:00:00+09:00
SKC,011790,KOSPI,제외,64.72582821041819,0.31,88900.0,87500.0,7.1,0.78,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,13.50531,0.9516211627092149,88900.0,87300.0,2026-09-18T14:00:00+09:00
한화엔진,082740,KOSPI,제외,53.38155594405587,1.04,54200.0,51600.0,46.7,1.52,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,57.837408,1.2803252915771857,53700.0,51600.0,2026-09-18T14:00:00+09:00
LG디스플레이,034220,KOSPI,제외,43.51477573652535,-1.9,8590.0,8390.0,16.1,0.67,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,38.0158451,1.0761803002669357,8590.0,8390.0,2026-09-18T14:00:00+09:00
현대해상,001450,KOSPI,제외,77.3769035892381,-0.66,49650.0,48700.0,40.5,1.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,55.552462,1.727493253123981,49650.0,48650.0,2026-09-18T14:00:00+09:00
