종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
현대모비스,012330,KOSPI,제외,52.5601527579812,-1.5,389000.0,381500.0,112.8,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,112.767585,0.7563713553008459,389000.0,381500.0,2026-09-18T14:00:00+09:00
LG전자,066570,KOSPI,제외,65.34128740036881,-0.68,203000.0,199100.0,152.0,1.37,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,199.259352,1.3456500080988458,203000.0,198600.0,2026-09-18T14:00:00+09:00
LS ELECTRIC,010120,KOSPI,제외,51.9675122625235,3.12,210500.0,209000.0,88.4,1.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,230.3763,1.7413752100055473,210500.0,210000.0,2026-09-18T14:00:00+09:00
NAVER,035420,KOSPI,제외,36.30990931778392,-2.95,202000.0,197200.0,176.8,1.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,166.9181,0.7172708316274573,202000.0,197000.0,2026-09-18T14:00:00+09:00
삼성화재,000810,KOSPI,제외,66.11873554184456,-0.9,670000.0,658000.0,59.8,1.28,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,78.50352,0.9700118527662169,667000.0,656000.0,2026-09-18T14:00:00+09:00
효성중공업,298040,KOSPI,제외,49.00151077582537,2.6,2949000.0,2906000.0,155.0,1.37,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,259.45371,1.5732723615380944,2949000.0,2909000.0,2026-09-18T14:00:00+09:00
우리금융지주,316140,KOSPI,제외,72.37880170602558,0.43,37050.0,36100.0,118.7,1.39,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,248.556308,2.1878810315592423,37050.0,36400.0,2026-09-18T14:00:00+09:00
HD현대일렉트릭,267260,KOSPI,제외,63.62882715737588,1.61,738000.0,732000.0,67.7,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,77.62392,0.6510611941873957,738000.0,729000.0,2026-09-18T14:00:00+09:00
POSCO홀딩스,005490,KOSPI,제외,52.149265049455906,-0.82,331000.0,323750.0,43.0,0.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,92.12952,0.8188355738404802,331000.0,325500.0,2026-09-18T14:00:00+09:00
한화오션,042660,KOSPI,제외,65.11429390573753,-0.05,84700.0,83300.0,43.0,0.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.891648,0.699516418523406,84500.0,83200.0,2026-09-18T14:00:00+09:00
HD한국조선해양,009540,KOSPI,제외,63.28726041414858,-0.59,354500.0,338500.0,40.1,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,51.72622,0.6663539267803484,351000.0,339500.0,2026-09-18T14:00:00+09:00
고려아연,010130,KOSPI,제외,62.80601240543141,-0.45,1159000.0,1134000.0,10.5,0.36,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,19.2665,0.47290257100043076,1159000.0,1130000.0,2026-09-18T14:00:00+09:00
두산,000150,KOSPI,제외,50.00301180876712,1.66,1503000.0,1436000.0,189.2,2.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,192.28615,1.3439518300798223,1503000.0,1445000.0,2026-09-18T14:00:00+09:00
SK이노베이션,096770,KOSPI,제외,59.222595672490954,-0.91,142000.0,136000.0,89.7,0.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,90.844102,0.49055208512346743,141900.0,136900.0,2026-09-18T14:00:00+09:00
한미반도체,042700,KOSPI,제외,61.8846492989979,2.94,235500.0,234000.0,130.1,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,298.15074,1.8947290757036916,235500.0,237000.0,2026-09-18T14:00:00+09:00
HMM,011200,KOSPI,제외,70.34299195740684,0.86,21900.0,20950.0,14.0,0.66,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,20.79903,0.7679441471804058,21900.0,21000.0,2026-09-18T14:00:00+09:00
한국전력,015760,KOSPI,제외,58.099292867764845,-1.18,31500.0,30850.0,44.3,0.95,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,52.014334,0.6050833210343324,31500.0,30850.0,2026-09-18T14:00:00+09:00
SK텔레콤,017670,KOSPI,제외,65.84242026347303,0.32,89500.0,88900.0,44.8,0.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,59.147821,0.4502334967245087,89500.0,88700.0,2026-09-18T14:00:00+09:00
LG화학,051910,KOSPI,제외,45.53449463378082,-0.77,273500.0,267250.0,37.1,0.74,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,43.856625,0.5256371346268865,273500.0,267500.0,2026-09-18T14:00:00+09:00
삼성중공업,010140,KOSPI,제외,64.77570798347658,-0.8,21800.0,20900.0,76.2,1.53,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,128.401936,1.7615632260508114,21650.0,20800.0,2026-09-18T14:00:00+09:00
KT&G,033780,KOSPI,제외,57.54689665259364,1.06,173700.0,172800.0,25.4,0.87,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,47.131668,1.09115748287837,173700.0,173100.0,2026-09-18T14:00:00+09:00
미래에셋증권,006800,KOSPI,제외,58.66370774279087,-1.41,32550.0,31600.0,16.6,0.49,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,58.063989,1.3002637135912893,32550.0,31550.0,2026-09-18T14:00:00+09:00
삼성에스디에스,018260,KOSPI,제외,77.03328649782614,0.38,222500.0,220500.0,54.4,1.26,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,55.6512,0.911959687826461,222500.0,220000.0,2026-09-18T14:00:00+09:00
LG,003550,KOSPI,제외,52.65706402759016,-0.77,114200.0,112000.0,15.5,0.49,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,26.779896,0.5360171711906184,114200.0,112200.0,2026-09-18T14:00:00+09:00
S-Oil,010950,KOSPI,제외,58.14916914967391,0.43,157300.0,151400.0,32.6,0.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.369708,0.6916550351046006,157300.0,150600.0,2026-09-18T14:00:00+09:00
HD현대,267250,KOSPI,제외,58.13097978994547,-2.13,227000.0,211000.0,60.6,1.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,93.21945,1.9704047560127478,224500.0,213000.0,2026-09-18T14:00:00+09:00
LIG디펜스앤에어로스페이스,079550,KOSPI,제외,50.310244777349,3.58,738000.0,753000.0,171.5,2.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,99.1875,1.1122673146589794,754000.0,750000.0,2026-09-18T14:00:00+09:00
포스코퓨처엠,003670,KOSPI,제외,42.72110195729948,-0.54,188100.0,182800.0,32.7,0.65,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.193695,0.5968203456171912,188100.0,183700.0,2026-09-18T14:00:00+09:00
기업은행,024110,KOSPI,제외,56.67674234708761,-1.43,20350.0,20100.0,27.4,1.62,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,18.511497,0.6718801980955325,20350.0,20100.0,2026-09-18T14:00:00+09:00
현대글로비스,086280,KOSPI,제외,62.4828113211433,-0.16,209000.0,204000.0,17.7,0.54,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,25.093585,0.5448571713011813,209000.0,203500.0,2026-09-18T14:00:00+09:00
한화시스템,272210,KOSPI,제외,49.9449868488114,2.79,81500.0,79600.0,74.0,3.14,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,132.9144,4.249419053213076,81500.0,80000.0,2026-09-18T14:00:00+09:00
카카오,035720,KOSPI,제외,48.947068888330065,-1.43,34150.0,33500.0,41.0,0.96,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,53.2978655,0.8373646981758124,34150.0,33550.0,2026-09-18T14:00:00+09:00
현대건설,000720,KOSPI,제외,67.59551446255547,-0.45,129300.0,125800.0,64.2,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,113.622756,0.8520114152213096,129300.0,125200.0,2026-09-18T14:00:00+09:00
에이피알,278470,KOSPI,제외,74.29437306561043,0.89,373000.0,369500.0,152.2,1.41,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,132.504715,0.8991762413653311,373500.0,365500.0,2026-09-18T14:00:00+09:00
현대로템,064350,KOSPI,제외,74.35321528171879,1.2,124200.0,124100.0,98.4,2.31,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,49.70484,0.9549246359735553,124300.0,124200.0,2026-09-18T14:00:00+09:00
KT,030200,KOSPI,제외,63.48344913033287,-0.1,53600.0,52900.0,9.3,0.72,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,18.271131,1.0200622149187732,53600.0,52900.0,2026-09-18T14:00:00+09:00
LG이노텍,011070,KOSPI,제외,60.480069459342815,2.41,541000.0,537000.0,80.1,0.91,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,100.91841,0.7013167930596063,541000.0,537000.0,2026-09-18T14:00:00+09:00
한국항공우주,047810,KOSPI,제외,64.86929479846711,-0.07,131800.0,128900.0,30.3,0.89,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,36.118128,0.8140040106424596,131700.0,129400.0,2026-09-18T14:00:00+09:00
DB손해보험,005830,KOSPI,제외,63.856689854099315,-0.21,193100.0,189800.0,55.5,1.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,52.425175,0.9180777727397255,192900.0,189500.0,2026-09-18T14:00:00+09:00
HD현대마린솔루션,443060,KOSPI,제외,54.30396989676963,1.73,245000.0,242000.0,20.1,1.06,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,32.3676,1.1438428016578999,245000.0,243000.0,2026-09-18T14:00:00+09:00
대한항공,003490,KOSPI,제외,62.90961946220777,-0.42,30100.0,29100.0,31.1,0.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,38.078514,0.3630584689772261,30100.0,29100.0,2026-09-18T14:00:00+09:00
GS,078930,KOSPI,제외,70.19418145956598,0.01,116100.0,114600.0,29.5,0.44,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,34.678413,0.3924808877789768,116100.0,114100.0,2026-09-18T14:00:00+09:00
삼성E&A,028050,KOSPI,제외,63.48727992383691,1.1,55200.0,52200.0,187.4,2.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,249.960965,2.7175747137454986,55200.0,52450.0,2026-09-18T14:00:00+09:00
LS,006260,KOSPI,제외,64.97822255534021,2.55,328500.0,322000.0,66.0,1.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,71.3514,1.4296739690983087,328500.0,327000.0,2026-09-18T14:00:00+09:00
한국금융지주,071050,KOSPI,제외,42.90710414556955,-2.49,188400.0,182600.0,29.1,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,34.800925,0.8460723811242769,188400.0,182500.0,2026-09-18T14:00:00+09:00
현대오토에버,307950,KOSPI,제외,69.17719139126659,0.05,372000.0,368000.0,9.7,0.39,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,8.648695,0.32809627835260197,372000.0,368500.0,2026-09-18T14:00:00+09:00
포스코인터내셔널,047050,KOSPI,제외,52.28452469480069,0.35,59000.0,57000.0,30.9,0.95,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,25.945672,0.5232761238636825,58700.0,56800.0,2026-09-18T14:00:00+09:00
카카오뱅크,323410,KOSPI,제외,49.561706326104236,-1.74,21050.0,20600.0,17.6,1.24,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,23.954916,1.356791589822368,21050.0,20600.0,2026-09-18T14:00:00+09:00
삼양식품,003230,KOSPI,제외,74.91377721253221,0.5,1320000.0,1313000.0,114.4,1.22,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,133.13895,1.2148671013055135,1320000.0,1295000.0,2026-09-18T14:00:00+09:00
가온전선,000500,KOSPI,제외,41.715592828478506,5.29,326000.0,316000.0,184.2,4.78,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,577.74033,12.569425044424769,326000.0,327000.0,2026-09-18T14:00:00+09:00
NH투자증권,005940,KOSPI,제외,63.75613231097409,-0.79,26100.0,25600.0,11.2,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,12.809237,0.8555866263176656,26100.0,25550.0,2026-09-18T14:00:00+09:00
크래프톤,259960,KOSPI,제외,63.36531288755712,-1.33,206500.0,205000.0,11.1,0.54,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,26.43465,0.9605874141578324,206500.0,203500.0,2026-09-18T14:00:00+09:00
한진칼,180640,KOSPI,제외,66.27239379392094,-0.01,142200.0,138600.0,8.9,0.75,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,13.488399,0.9847743409040732,142200.0,138300.0,2026-09-18T14:00:00+09:00
아모레퍼시픽,090430,KOSPI,제외,55.57590129846724,-0.9,145700.0,143700.0,35.5,1.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,41.7131,0.9206325208967058,145700.0,143000.0,2026-09-18T14:00:00+09:00
삼성에피스홀딩스,0126Z0,KOSPI,제외,67.40978100440348,-0.56,339000.0,330500.0,12.1,0.85,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,11.55227,0.47099217531980403,339000.0,329500.0,2026-09-18T14:00:00+09:00
대우건설,047040,KOSPI,제외,66.99025013555112,0.41,19700.0,19010.0,112.4,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,84.625773,0.6318271095393817,19700.0,18950.0,2026-09-18T14:00:00+09:00
삼성증권,016360,KOSPI,제외,64.02638316493048,-0.88,87300.0,85600.0,23.8,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,32.87133,0.9556405228156776,87300.0,85500.0,2026-09-18T14:00:00+09:00
한국타이어앤테크놀로지,161390,KOSPI,제외,79.01786428280828,1.56,61000.0,60500.0,32.9,2.22,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,37.602624,1.6461393622832705,61000.0,60400.0,2026-09-18T14:00:00+09:00
이수페타시스,007660,KOSPI,제외,69.0715726024672,-1.62,112000.0,99000.0,231.6,4.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,291.897232,3.979387694166037,109000.0,101200.0,2026-09-18T14:00:00+09:00
코웨이,021240,KOSPI,제외,78.76445024811024,-1.82,108500.0,102500.0,62.6,3.73,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,78.209648,3.56803042214698,108500.0,101600.0,2026-09-18T14:00:00+09:00
한화,000880,KOSPI,제외,52.508714742167385,-1.47,140400.0,136200.0,16.0,0.67,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,12.4984,0.46087172028894974,140400.0,136000.0,2026-09-18T14:00:00+09:00
하이브,352820,KOSPI,제외,35.69776449447043,-3.7,167800.0,166500.0,36.8,1.36,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,36.094863,0.863966741402846,167800.0,165900.0,2026-09-18T14:00:00+09:00
키움증권,039490,KOSPI,제외,39.32540844746923,-1.7,268000.0,261500.0,14.3,0.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,18.23258,0.6283014217400298,268000.0,262000.0,2026-09-18T14:00:00+09:00
LG씨엔에스,064400,KOSPI,제외,60.66411806786199,-0.37,70900.0,70200.0,24.5,0.82,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,26.645711,0.5655531400415054,70900.0,70100.0,2026-09-18T14:00:00+09:00
HD건설기계,267270,KOSPI,제외,51.175568734957295,0.78,144300.0,139800.0,30.3,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,39.984895,0.9188547549020031,143200.0,140500.0,2026-09-18T14:00:00+09:00
산일전기,062040,KOSPI,제외,42.24587412587412,3.19,213500.0,209750.0,58.7,0.96,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,73.07141,1.0200936563879357,213500.0,211000.0,2026-09-18T14:00:00+09:00
한미약품,128940,KOSPI,제외,58.28084659879532,-0.24,523000.0,504000.0,61.4,0.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,53.82603,0.47674387990925254,523000.0,503000.0,2026-09-18T14:00:00+09:00
한화솔루션,009830,KOSPI,제외,71.30689759134604,-0.17,29450.0,28850.0,38.2,0.82,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,46.554222,0.741772618498752,29450.0,28600.0,2026-09-18T14:00:00+09:00
대한전선,001440,KOSPI,제외,53.96744654930014,3.33,32050.0,31050.0,115.4,3.91,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,290.936402,8.924626617520387,32050.0,31450.0,2026-09-18T14:00:00+09:00
SK바이오팜,326030,KOSPI,제외,59.11678670142811,-0.77,80400.0,77800.0,8.9,0.74,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,8.920737,0.5821673382682514,80000.0,77700.0,2026-09-18T14:00:00+09:00
LG유플러스,032640,KOSPI,제외,51.076408799814374,-3.96,14740.0,14210.0,33.2,2.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,38.0978367,2.022070979708735,14740.0,14230.0,2026-09-18T14:00:00+09:00
JB금융지주,175330,KOSPI,제외,35.97525157533438,-2.64,32350.0,31050.0,11.5,0.65,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,12.275952,0.5758216645750873,32200.0,30900.0,2026-09-18T14:00:00+09:00
두산밥캣,241560,KOSPI,제외,78.16285229921587,-0.99,61500.0,59000.0,20.3,3.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,30.067472,3.4360667292951144,61500.0,59300.0,2026-09-18T14:00:00+09:00
유한양행,000100,KOSPI,제외,41.838373945879205,-3.05,78300.0,76300.0,16.2,0.9,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,38.425934,1.4890653334059278,78300.0,76100.0,2026-09-18T14:00:00+09:00
DB하이텍,000990,KOSPI,제외,53.21498449202444,1.81,128400.0,125600.0,45.6,1.05,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,79.09881,1.2484404124631392,128400.0,126700.0,2026-09-18T14:00:00+09:00
카카오페이,377300,KOSPI,제외,33.81950210346063,-3.89,41250.0,40250.0,27.8,2.35,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,22.6724225,1.8417704403302517,41250.0,40250.0,2026-09-18T14:00:00+09:00
한전기술,052690,KOSPI,제외,57.45927650353235,-0.97,139700.0,135300.0,72.2,1.35,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,117.408888,1.110324747885699,139100.0,134600.0,2026-09-18T14:00:00+09:00
한화생명,088350,KOSPI,제외,58.258551190057986,-0.69,6100.0,5920.0,10.2,0.51,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,14.6163884,0.6126344188029659,6100.0,5890.0,2026-09-18T14:00:00+09:00
대덕전자,353200,KOSPI,제외,49.933621362745576,1.67,106100.0,102200.0,68.6,0.73,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,66.669218,0.49994981695787877,106100.0,103400.0,2026-09-18T14:00:00+09:00
삼성카드,029780,KOSPI,제외,39.38433534455179,-2.17,44600.0,44000.0,5.3,1.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,5.41815,0.8909961070566813,44600.0,44050.0,2026-09-18T14:00:00+09:00
BNK금융지주,138930,KOSPI,제외,35.21696334754957,-1.4,15930.0,15670.0,7.6,0.42,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,15.5072632,0.7190524628711191,15860.0,15730.0,2026-09-18T14:00:00+09:00
현대제철,004020,KOSPI,제외,66.45236925654655,1.41,36050.0,35550.0,29.6,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,47.634764,1.169996601933309,36050.0,35800.0,2026-09-18T14:00:00+09:00
맥쿼리인프라,088980,KOSPI,제외,62.82973662404929,-0.38,9800.0,9790.0,6.7,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,13.623496,1.0730383812358846,9800.0,9760.0,2026-09-18T14:00:00+09:00
두산로보틱스,454910,KOSPI,제외,70.05096253694393,0.48,71000.0,69700.0,13.5,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,10.887528,0.4644951388122287,71000.0,69600.0,2026-09-18T14:00:00+09:00
엘앤에프,066970,KOSPI,제외,52.5328210073583,-0.47,115200.0,110700.0,25.3,0.28,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,36.125675,0.32383568578643335,115200.0,110900.0,2026-09-18T14:00:00+09:00
NC,036570,KOSPI,제외,63.884634182279186,1.54,213000.0,210000.0,20.8,0.99,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,22.443735,0.9036852566080299,213000.0,209500.0,2026-09-18T14:00:00+09:00
오리온,271560,KOSPI,제외,63.35776099067594,-1.42,114300.0,111500.0,35.3,3.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,41.256288,2.496028773101158,114300.0,111600.0,2026-09-18T14:00:00+09:00
LG생활건강,051900,KOSPI,제외,54.02977664579125,-1.55,298500.0,293000.0,42.6,1.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,69.421555,1.7775526654115,298500.0,293500.0,2026-09-18T14:00:00+09:00
SKC,011790,KOSPI,제외,63.6162774751618,0.41,88900.0,87500.0,7.1,0.78,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,10.441678,0.7357492541078456,88900.0,87400.0,2026-09-18T14:00:00+09:00
한화엔진,082740,KOSPI,제외,53.38155594405587,1.04,54200.0,51600.0,46.7,1.52,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,50.276976,1.1129628069919586,53700.0,51600.0,2026-09-18T14:00:00+09:00
LG디스플레이,034220,KOSPI,제외,42.34532492408053,-1.92,8590.0,8390.0,16.1,0.67,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,31.5473229,0.8930646508537035,8590.0,8390.0,2026-09-18T14:00:00+09:00
현대해상,001450,KOSPI,제외,75.36781121189497,-0.77,49650.0,48700.0,40.5,1.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,44.8839895,1.3957399230035494,49650.0,48550.0,2026-09-18T14:00:00+09:00
