code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,260250,1521494000000000.0,2026-09-18T13:49:21+09:00,2138462
000660,SK하이닉스,KOSPI,1849000,1350680400000000.0,2026-09-18T13:49:21+09:00,3929342
402340,SK스퀘어,KOSPI,1070000,141158700000000.0,2026-09-18T13:49:19+09:00,262642
009150,삼성전기,KOSPI,1401000,104645900000000.0,2026-09-18T13:49:23+09:00,710731
373220,LG에너지솔루션,KOSPI,362500,84825000000000.0,2026-09-18T13:49:18+09:00,31415
005380,현대차,KOSPI,366000,74941300000000.0,2026-09-18T13:49:22+09:00,84709
207940,삼성바이오로직스,KOSPI,1393000,64483300000000.0,2026-09-18T13:49:23+09:00,22308
105560,KB금융,KOSPI,176200,62496000000000.0,2026-09-18T13:49:20+09:00,85057
028260,삼성물산,KOSPI,352500,57164100000000.0,2026-09-18T13:49:20+09:00,33863
032830,삼성생명,KOSPI,285500,57100000000000.0,2026-09-18T13:49:22+09:00,38301
012450,한화에어로스페이스,KOSPI,1102000,56822900000000.0,2026-09-18T13:49:20+09:00,63496
034020,두산에너빌리티,KOSPI,85500,54768000000000.0,2026-09-18T13:49:20+09:00,110867
055550,신한지주,KOSPI,111400,52296800000000.0,2026-09-18T13:49:20+09:00,50216
329180,HD현대중공업,KOSPI,456750,47941000000000.0,2026-09-18T13:49:18+09:00,37831
000270,기아,KOSPI,121600,47474200000000.0,2026-09-18T13:49:20+09:00,32722
006400,삼성SDI,KOSPI,539000,43435600000000.0,2026-09-18T13:49:20+09:00,64677
068270,셀트리온,KOSPI,179800,41824600000000.0,2026-09-18T13:49:20+09:00,31891
034730,SK,KOSPI,547000,39659000000000.0,2026-09-18T13:49:22+09:00,45919
086790,하나금융지주,KOSPI,134000,36310000000000.0,2026-09-18T13:49:20+09:00,44440
012330,현대모비스,KOSPI,381500,34266600000000.0,2026-09-18T13:49:21+09:00,50982
066570,LG전자,KOSPI,199100,32430300000000.0,2026-09-18T13:49:21+09:00,54401
010120,LS ELECTRIC,KOSPI,208500,31275000000000.0,2026-09-18T13:49:19+09:00,74689
035420,NAVER,KOSPI,196800,29932200000000.0,2026-09-18T13:49:20+09:00,165949
000810,삼성화재,KOSPI,658000,29378000000000.0,2026-09-18T13:49:19+09:00,29586
298040,효성중공업,KOSPI,2902000,27059800000000.0,2026-09-18T13:49:23+09:00,83534
316140,우리금융지주,KOSPI,36150,26634800000000.0,2026-09-18T13:49:18+09:00,43155
267260,HD현대일렉트릭,KOSPI,732000,26386500000000.0,2026-09-18T13:49:21+09:00,42454
005490,POSCO홀딩스,KOSPI,324000,25674300000000.0,2026-09-18T13:49:19+09:00,30065
042660,한화오션,KOSPI,83400,25554900000000.0,2026-09-18T13:49:23+09:00,23898
009540,HD한국조선해양,KOSPI,338000,23921300000000.0,2026-09-18T13:49:17+09:00,19010
010130,고려아연,KOSPI,1134000,23669900000000.0,2026-09-18T13:49:20+09:00,6578
000150,두산,KOSPI,1426000,23092400000000.0,2026-09-18T13:49:19+09:00,143969
096770,SK이노베이션,KOSPI,136000,22991200000000.0,2026-09-18T13:49:22+09:00,49890
042700,한미반도체,KOSPI,233500,22255400000000.0,2026-09-18T13:49:20+09:00,54241
015760,한국전력,KOSPI,30850,19804600000000.0,2026-09-18T13:49:18+09:00,20464
011200,HMM,KOSPI,21000,19808000000000.0,2026-09-18T13:49:22+09:00,16503
