code,name,market,price,market_cap,quote_time,amount
010170,대한광통신,KOSDAQ,18040,2805000000000.0,2026-09-18T09:56:19+09:00,365666.0
043260,성호전자,KOSDAQ,24550,1852300000000.0,2026-09-18T09:56:23+09:00,147854.0
046970,우리로,KOSDAQ,8520,373400000000.0,2026-09-18T09:56:19+09:00,110050.0
005690,파미셀,KOSPI,13410,804700000000.0,2026-09-18T09:56:21+09:00,88401.0
001820,삼화콘덴서,KOSPI,147800,1536400000000.0,2026-09-18T09:56:21+09:00,87789.0
006340,대원전선,KOSPI,14030,1100200000000.0,2026-09-18T09:56:19+09:00,79654.0
356680,엑스게이트,KOSDAQ,17620,502900000000.0,2026-09-18T09:56:20+09:00,60184.0
024840,KBI메탈,KOSDAQ,6740,291800000000.0,2026-09-18T09:56:17+09:00,59919.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,19350,956800000000.0,2026-09-18T09:56:19+09:00,54985.0
017900,광전자,KOSPI,10450,605500000000.0,2026-09-18T09:56:17+09:00,42825.0
006360,GS건설,KOSPI,39200,3354800000000.0,2026-09-18T09:56:21+09:00,40005.0
125490,한라캐스트,KOSDAQ,11970,436900000000.0,2026-09-18T09:56:23+09:00,36145.0
327260,RF머트리얼즈,KOSDAQ,48700,876100000000.0,2026-09-18T09:56:21+09:00,35390.0
456010,아이씨티케이,KOSDAQ,23050,334300000000.0,2026-09-18T09:56:19+09:00,34759.0
218410,RFHIC,KOSDAQ,58900,1565300000000.0,2026-09-18T09:56:22+09:00,34555.0
042370,비츠로테크,KOSDAQ,11430,299500000000.0,2026-09-18T09:56:16+09:00,33369.0
072950,빛샘전자,KOSDAQ,13600,109500000000.0,2026-09-18T09:56:21+09:00,30832.0
032820,우리기술,KOSDAQ,13830,2389600000000.0,2026-09-18T09:56:24+09:00,28374.0
067310,하나마이크론,KOSDAQ,38200,2540000000000.0,2026-09-18T09:56:19+09:00,27464.0
229640,LS에코에너지,KOSPI,60500,1852800000000.0,2026-09-18T09:56:19+09:00,26765.0
347700,스피어,KOSDAQ,23900,1232100000000.0,2026-09-18T09:56:21+09:00,25215.0
115440,우리넷,KOSDAQ,10040,108400000000.0,2026-09-18T09:56:17+09:00,25034.0
050890,쏠리드,KOSDAQ,9930,603300000000.0,2026-09-18T09:56:20+09:00,21095.0
103590,일진전기,KOSPI,76600,3652700000000.0,2026-09-18T09:56:19+09:00,21031.0
201490,미투온,KOSDAQ,4240,138700000000.0,2026-09-18T09:56:19+09:00,20739.0
069540,빛과전자,KOSDAQ,4165,469400000000.0,2026-09-18T09:56:17+09:00,20310.0
478340,나라스페이스테크놀로지,KOSDAQ,13970,161600000000.0,2026-09-18T09:56:20+09:00,20202.0
098460,고영,KOSDAQ,28400,1937000000000.0,2026-09-18T09:56:20+09:00,19792.0
001210,금호전기,KOSPI,11300,140800000000.0,2026-09-18T09:56:19+09:00,19450.0
052710,아모텍,KOSDAQ,18390,343500000000.0,2026-09-18T09:56:22+09:00,18951.0
217590,티엠씨,KOSPI,14660,353200000000.0,2026-09-18T09:56:16+09:00,18854.0
222800,심텍,KOSDAQ,126200,4792300000000.0,2026-09-18T09:56:22+09:00,18743.0
475150,SK이터닉스,KOSPI,50800,1730600000000.0,2026-09-18T09:56:21+09:00,17649.0
080220,제주반도체,KOSDAQ,73600,2535000000000.0,2026-09-18T09:56:19+09:00,17330.0
004310,현대약품,KOSPI,10120,323800000000.0,2026-09-18T09:56:18+09:00,16510.0
093370,후성,KOSPI,14920,1600200000000.0,2026-09-18T09:56:23+09:00,16462.0
078350,한양디지텍,KOSDAQ,23850,363600000000.0,2026-09-18T09:56:16+09:00,16449.0
403870,HPSP,KOSDAQ,53900,4436000000000.0,2026-09-18T09:56:18+09:00,16080.0
108490,로보티즈,KOSDAQ,309000,4532100000000.0,2026-09-18T09:56:22+09:00,16025.0
375500,DL이앤씨,KOSPI,88800,3436000000000.0,2026-09-18T09:56:20+09:00,16023.0
119850,지엔씨에너지,KOSDAQ,52500,863600000000.0,2026-09-18T09:56:21+09:00,15806.0
027360,아주IB투자,KOSDAQ,3900,472500000000.0,2026-09-18T09:56:19+09:00,15155.0
002990,금호건설,KOSPI,14090,525000000000.0,2026-09-18T09:56:22+09:00,14448.0
082740,한화엔진,KOSPI,52200,4355900000000.0,2026-09-18T09:56:23+09:00,14399.0
