code,name,market,price,market_cap,quote_time,amount
005930,삼성전자,KOSPI,260250,1521494000000000.0,2026-09-18T13:33:21+09:00,2065329
000660,SK하이닉스,KOSPI,1848000,1349949900000000.0,2026-09-18T13:33:21+09:00,3790954
402340,SK스퀘어,KOSPI,1070000,141158700000000.0,2026-09-18T13:33:20+09:00,251098
009150,삼성전기,KOSPI,1402000,104720600000000.0,2026-09-18T13:33:23+09:00,683622
373220,LG에너지솔루션,KOSPI,363000,84942000000000.0,2026-09-18T13:33:19+09:00,30334
005380,현대차,KOSPI,366000,74941300000000.0,2026-09-18T13:33:22+09:00,82651
207940,삼성바이오로직스,KOSPI,1397000,64668500000000.0,2026-09-18T13:33:23+09:00,21269
105560,KB금융,KOSPI,176400,62566900000000.0,2026-09-18T13:33:20+09:00,81319
028260,삼성물산,KOSPI,353500,57326200000000.0,2026-09-18T13:33:20+09:00,30844
032830,삼성생명,KOSPI,284500,56900000000000.0,2026-09-18T13:33:22+09:00,36607
012450,한화에어로스페이스,KOSPI,1103000,56874400000000.0,2026-09-18T13:33:20+09:00,62479
034020,두산에너빌리티,KOSPI,85600,54832000000000.0,2026-09-18T13:33:20+09:00,107568
055550,신한지주,KOSPI,111250,52226300000000.0,2026-09-18T13:33:20+09:00,47597
329180,HD현대중공업,KOSPI,458000,48072200000000.0,2026-09-18T13:33:18+09:00,35239
000270,기아,KOSPI,121900,47591300000000.0,2026-09-18T13:33:21+09:00,31870
006400,삼성SDI,KOSPI,539000,43435600000000.0,2026-09-18T13:33:20+09:00,59896
068270,셀트리온,KOSPI,180000,41871100000000.0,2026-09-18T13:33:20+09:00,30593
034730,SK,KOSPI,551000,39949000000000.0,2026-09-18T13:33:23+09:00,43408
086790,하나금융지주,KOSPI,134300,36391300000000.0,2026-09-18T13:33:20+09:00,41650
012330,현대모비스,KOSPI,380500,34176700000000.0,2026-09-18T13:33:22+09:00,47447
066570,LG전자,KOSPI,199200,32446600000000.0,2026-09-18T13:33:21+09:00,52119
010120,LS ELECTRIC,KOSPI,208000,31200000000000.0,2026-09-18T13:33:19+09:00,73485
035420,NAVER,KOSPI,197300,30008200000000.0,2026-09-18T13:33:20+09:00,161011
000810,삼성화재,KOSPI,658000,29378000000000.0,2026-09-18T13:33:19+09:00,28382
298040,효성중공업,KOSPI,2901000,27050500000000.0,2026-09-18T13:33:23+09:00,79444
316140,우리금융지주,KOSPI,36100,26598000000000.0,2026-09-18T13:33:18+09:00,39648
267260,HD현대일렉트릭,KOSPI,730000,26314400000000.0,2026-09-18T13:33:21+09:00,40806
005490,POSCO홀딩스,KOSPI,323500,25634600000000.0,2026-09-18T13:33:19+09:00,28939
042660,한화오션,KOSPI,83400,25554900000000.0,2026-09-18T13:33:23+09:00,22984
009540,HD한국조선해양,KOSPI,338500,23956700000000.0,2026-09-18T13:33:18+09:00,17951
010130,고려아연,KOSPI,1137000,23732600000000.0,2026-09-18T13:33:20+09:00,6294
000150,두산,KOSPI,1439000,23302900000000.0,2026-09-18T13:33:19+09:00,137507
