종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
GS건설,006360,KOSPI,제외,76.066115199132,1.82,37250.0,38950.0,409.9,2.7,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,88.055478,0.9874663828143766,39350.0,38600.0,2026-09-18T10:00:00+09:00
RFHIC,218410,KOSDAQ,제외,64.72615384615385,4.34,54700.0,58100.0,347.7,8.88,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,100.963846,4.051913444336456,59500.0,59900.0,2026-09-18T10:00:00+09:00
비츠로테크,042370,KOSDAQ,제외,55.45626466887434,3.71,11440.0,11390.0,277.4,112.06,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,121.1953314,82.8325386536836,11970.0,11370.0,2026-09-18T10:00:00+09:00
RF머트리얼즈,327260,KOSDAQ,제외,72.09836578573821,1.53,49500.0,48350.0,351.8,4.78,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,67.8249,1.931498166732863,50800.0,48750.0,2026-09-18T10:00:00+09:00
우리기술,032820,KOSDAQ,제외,76.99947260417102,1.33,13770.0,13820.0,287.3,2.44,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,79.0260772,1.3627219328175397,13930.0,13790.0,2026-09-18T10:00:00+09:00
아이씨티케이,456010,KOSDAQ,제외,63.909214610178154,4.17,20550.0,22800.0,310.0,49.33,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,29.27406,9.481041946690931,24800.0,22800.0,2026-09-18T10:00:00+09:00
지엔씨에너지,119850,KOSDAQ,제외,80.33841427678391,1.65,54400.0,52600.0,143.6,1.95,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,161.391078,4.159607820598104,54100.0,53100.0,2026-09-18T10:00:00+09:00
LS에코에너지,229640,KOSPI,일치,69.83117603550295,2.74,55200.0,60800.0,281.2,43.32,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,True,False,98.644117,20.361694385972896,62000.0,61100.0,2026-09-18T10:00:00+09:00
빛샘전자,072950,KOSDAQ,제외,47.846942589210634,1.98,14800.0,13490.0,298.0,56.67,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,49.4841529,21.350275132462098,14420.0,13490.0,2026-09-18T10:00:00+09:00
일진전기,103590,KOSPI,일치,71.00337441720913,3.76,71400.0,76200.0,227.5,5.22,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,True,False,126.583989,6.440844402793584,77200.0,76300.0,2026-09-18T10:00:00+09:00
SK이터닉스,475150,KOSPI,제외,80.96362178654489,2.3,49950.0,51100.0,197.0,0.97,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,128.232544,1.5725339649652932,51200.0,51700.0,2026-09-18T10:00:00+09:00
하나마이크론,067310,KOSDAQ,제외,53.24012593756195,3.21,38900.0,38250.0,251.9,2.25,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,46.823569,0.8350501621446791,39000.0,38050.0,2026-09-18T10:00:00+09:00
아모텍,052710,KOSDAQ,제외,82.63947603275261,2.09,16490.0,18030.0,225.9,19.82,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,90.2716639,16.856572816232685,18800.0,17390.0,2026-09-18T10:00:00+09:00
후성,093370,KOSPI,제외,62.981339917795346,0.11,15390.0,14910.0,157.0,1.99,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,110.4849108,2.3517811343798694,15130.0,14610.0,2026-09-18T10:00:00+09:00
금호건설,002990,KOSPI,제외,89.7326243600186,0.71,13690.0,14190.0,152.8,0.87,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,126.7637432,1.8634045658719847,14250.0,13840.0,2026-09-18T10:00:00+09:00
미투온,201490,KOSDAQ,제외,61.59925568142744,2.17,4800.0,4210.0,201.4,19.41,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,63.007125,24.264665679431097,4800.0,4190.0,2026-09-18T10:00:00+09:00
스피어,347700,KOSDAQ,제외,57.12758469476496,2.95,24950.0,23800.0,231.8,7.71,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,37.7948565,2.1231644241341936,24950.0,23850.0,2026-09-18T10:00:00+09:00
빛과전자,069540,KOSDAQ,제외,59.603927050885865,-0.46,4420.0,4145.0,202.2,2.42,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,52.88511,1.8496858241189102,4265.0,4150.0,2026-09-18T10:00:00+09:00
우리넷,115440,KOSDAQ,제외,61.9860784673005,1.54,9860.0,10060.0,248.4,153.93,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,18.0266688,21.212170434277954,10570.0,10080.0,2026-09-18T10:00:00+09:00
심텍,222800,KOSDAQ,제외,65.96235141437383,-0.36,132200.0,126600.0,185.5,0.96,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,51.7132,0.5168398304438501,132200.0,126500.0,2026-09-18T10:00:00+09:00
티엠씨,217590,KOSPI,제외,54.135453668681535,2.7,14340.0,14630.0,191.9,19.45,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,61.3929666,14.008939252003287,14700.0,14460.0,2026-09-18T10:00:00+09:00
PS일렉트로닉스,332570,KOSDAQ,제외,63.704721973660675,2.36,8680.0,9060.0,151.2,2.94,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,94.2047604,3.8591707682144145,9140.0,9090.0,2026-09-18T10:00:00+09:00
쏠리드,050890,KOSDAQ,제외,64.56884235563864,2.82,9740.0,9950.0,207.3,15.54,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,31.5069621,4.67918135450248,10270.0,9910.0,2026-09-18T10:00:00+09:00
현대무벡스,319400,KOSDAQ,제외,70.919941471572,3.97,21750.0,22850.0,154.8,4.06,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,86.3273775,4.926450954643716,22950.0,22750.0,2026-09-18T10:00:00+09:00
고영,098460,KOSDAQ,제외,81.95184417897728,1.56,28450.0,28350.0,163.6,3.3,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,39.93381,1.6342765581588874,30250.0,28350.0,2026-09-18T10:00:00+09:00
로보티즈,108490,KOSDAQ,제외,42.68885601577902,-1.65,316500.0,309500.0,148.1,0.7,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,61.8075,0.6409662773390019,316500.0,307500.0,2026-09-18T10:00:00+09:00
코칩,126730,KOSDAQ,제외,78.22980495288189,1.7,25100.0,24300.0,91.5,6.47,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,134.814361,20.65898577008782,25100.0,24550.0,2026-09-18T10:00:00+09:00
제주반도체,080220,KOSDAQ,제외,73.74422479218849,1.81,73400.0,73600.0,164.1,0.75,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,46.499775,0.47762390264671223,74900.0,73500.0,2026-09-18T10:00:00+09:00
SFA반도체,036540,KOSDAQ,제외,52.08001768346594,2.4,9110.0,8900.0,129.4,6.01,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,61.802812,4.285042745273961,9090.0,9050.0,2026-09-18T10:00:00+09:00
HPSP,403870,KOSDAQ,제외,63.78464908814509,0.73,54400.0,54000.0,149.6,0.57,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,48.309144,0.3696641122699367,54600.0,53600.0,2026-09-18T10:00:00+09:00
나라스페이스테크놀로지,478340,KOSDAQ,제외,50.4037558685446,5.47,13850.0,13880.0,151.1,141.43,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,19.83366,52.33482938115127,15110.0,14000.0,2026-09-18T10:00:00+09:00
두산테스나,131970,KOSDAQ,제외,84.09467132318191,2.58,80900.0,85000.0,121.7,2.67,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,90.84204,4.0147136126439245,86000.0,85500.0,2026-09-18T10:00:00+09:00
한화엔진,082740,KOSPI,제외,67.22721963686563,1.49,54200.0,52400.0,136.1,1.91,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,49.547621,1.2484292484734432,54200.0,52100.0,2026-09-18T10:00:00+09:00
엔에프씨,265740,KOSDAQ,제외,67.76317948717951,5.1,6800.0,7440.0,109.4,15.6,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,98.15553,36.91181386392797,7500.0,8250.0,2026-09-18T10:00:00+09:00
한양디지텍,078350,KOSDAQ,제외,48.81509433962264,5.6,22600.0,23500.0,163.7,32.59,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,28.046348,9.999930116166897,24900.0,24200.0,2026-09-18T10:00:00+09:00
DL이앤씨,375500,KOSPI,제외,65.00633132646824,0.48,88700.0,88800.0,163.2,2.75,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,35.832435,0.8491549077486578,89000.0,87900.0,2026-09-18T10:00:00+09:00
원익홀딩스,030530,KOSDAQ,제외,55.712531231899526,1.34,25900.0,25400.0,111.9,2.54,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,65.050245,1.3853152203273162,25950.0,25500.0,2026-09-18T10:00:00+09:00
현대약품,004310,KOSPI,제외,57.86833253608499,0.01,11750.0,10120.0,153.9,1.65,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,28.1073375,0.25599070915068256,10870.0,10170.0,2026-09-18T10:00:00+09:00
LS머트리얼즈,417200,KOSDAQ,제외,61.26164455208466,2.76,13180.0,13660.0,120.4,11.27,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,66.9497462,11.032224425791759,13950.0,13820.0,2026-09-18T10:00:00+09:00
HD현대에너지솔루션,322000,KOSPI,제외,80.4430885359056,1.35,123600.0,130000.0,126.5,1.76,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,46.144395,1.0965033760960603,130500.0,127700.0,2026-09-18T10:00:00+09:00
아주IB투자,027360,KOSDAQ,제외,54.90392162355753,2.44,4130.0,3890.0,144.6,10.66,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,19.97313155,3.464688185407838,4040.0,3895.0,2026-09-18T10:00:00+09:00
에스피소프트,443670,KOSDAQ,제외,63.592963956921984,1.93,5730.0,6050.0,130.7,15.78,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,19.6448862,2.188667647758824,6390.0,5820.0,2026-09-18T10:00:00+09:00
엘앤에프,066970,KOSPI,제외,54.01549734841507,-0.45,113800.0,111600.0,122.1,0.82,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,31.09731,0.3311628998846399,115200.0,111400.0,2026-09-18T10:00:00+09:00
달바글로벌,483650,KOSPI,제외,63.58978008542149,3.41,175700.0,177800.0,61.4,1.24,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,61.05519,1.6796532301979115,177800.0,179100.0,2026-09-18T10:00:00+09:00
계양전기,012200,KOSPI,제외,64.79310344827586,5.75,3675.0,4210.0,27.5,16.65,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,114.7147234,165.47459838342547,4300.0,4460.0,2026-09-18T10:00:00+09:00
하이젠알앤엠,160190,KOSDAQ,제외,70.7862252816011,2.76,25100.0,23900.0,18.4,2.44,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,116.3796375,38.91813972852858,25100.0,26250.0,2026-09-18T10:00:00+09:00
한국화장품제조,003350,KOSPI,제외,63.19651190602443,0.94,15250.0,14570.0,28.5,0.68,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,39.9181355,2.1140900368231366,15050.0,15350.0,2026-09-18T10:00:00+09:00
삼현,437730,KOSDAQ,제외,64.45147357411952,1.42,49250.0,49850.0,105.1,6.98,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,20.054942,2.7239725318732364,50400.0,49450.0,2026-09-18T10:00:00+09:00
서진시스템,178320,KOSDAQ,제외,72.78905477092404,-1.24,36500.0,34850.0,78.8,1.18,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,32.4618075,0.8828824179513781,36100.0,34250.0,2026-09-18T10:00:00+09:00
비에이치아이,083650,KOSDAQ,제외,68.98142629962562,-0.66,66900.0,63500.0,83.5,1.44,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,34.410144,1.0349484476921016,66100.0,63600.0,2026-09-18T10:00:00+09:00
LS마린솔루션,060370,KOSDAQ,제외,78.69139216010487,2.15,32300.0,34400.0,99.8,17.31,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,23.258112,6.468985566260194,36200.0,33900.0,2026-09-18T10:00:00+09:00
코미코,183300,KOSDAQ,제외,72.96326061997704,4.44,29400.0,30000.0,34.0,1.56,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,70.225666,6.654529368737053,30350.0,31100.0,2026-09-18T10:00:00+09:00
디케이티,290550,KOSDAQ,제외,61.84195565662308,6.25,19230.0,20900.0,66.3,4.94,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,48.508188,6.0971237582491,20975.0,21550.0,2026-09-18T10:00:00+09:00
비에이치,090460,KOSPI,제외,75.3575990440764,1.05,20100.0,20500.0,92.9,1.61,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,25.598963,0.9775607347191979,20750.0,20150.0,2026-09-18T10:00:00+09:00
지어소프트,051160,KOSDAQ,제외,67.73118395903211,3.18,12890.0,12490.0,110.8,131.1,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,9.8045933,11.158968461091087,12900.0,12290.0,2026-09-18T10:00:00+09:00
파마리서치,214450,KOSDAQ,제외,59.82716036024733,-0.97,356000.0,328500.0,74.2,0.86,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,35.46664,0.6831354438061126,335000.0,328000.0,2026-09-18T10:00:00+09:00
흥구석유,024060,KOSDAQ,제외,33.17581812793698,-3.05,13970.0,13000.0,86.2,1.38,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,20.5731396,1.2669590670276012,13920.0,13080.0,2026-09-18T10:00:00+09:00
미래에셋벤처투자,100790,KOSDAQ,제외,63.98186710532413,2.67,17840.0,17730.0,96.5,4.33,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,13.3731752,1.4551666504155418,18300.0,17710.0,2026-09-18T10:00:00+09:00
한국콜마,161890,KOSPI,제외,62.16557563042115,0.45,155800.0,145700.0,55.7,0.49,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,42.611576,0.639680618874489,152000.0,148400.0,2026-09-18T10:00:00+09:00
오이솔루션,138080,KOSDAQ,제외,55.01296861350598,2.06,28800.0,27450.0,72.6,5.14,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,26.7901455,3.180112227438397,28500.0,27350.0,2026-09-18T10:00:00+09:00
OCI홀딩스,010060,KOSPI,제외,68.97728297143081,1.11,204500.0,210500.0,65.9,0.51,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,23.97455,0.37062409941291113,210500.0,207500.0,2026-09-18T10:00:00+09:00
뉴파워프라즈마,144960,KOSDAQ,제외,57.78090319684933,4.45,9620.0,10230.0,74.0,4.09,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,23.0177046,2.1807790913865985,10370.0,10230.0,2026-09-18T10:00:00+09:00
실리콘투,257720,KOSDAQ,제외,37.46036502516487,-2.31,43650.0,41700.0,59.4,0.53,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,26.927915,0.3957108790643971,42700.0,41750.0,2026-09-18T10:00:00+09:00
제이앤티씨,204270,KOSDAQ,제외,81.38585685999018,1.01,23100.0,22750.0,72.7,2.3,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,20.043205,1.2329175531650274,23250.0,22750.0,2026-09-18T10:00:00+09:00
두산퓨얼셀,336260,KOSPI,제외,55.89351076445801,-0.23,53000.0,50000.0,49.8,0.51,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,38.792065,0.75697573868723,51200.0,49750.0,2026-09-18T10:00:00+09:00
현대제철,004020,KOSPI,제외,61.742235133572784,1.71,35400.0,35150.0,61.3,1.47,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,25.2106105,0.933243758662419,35850.0,35650.0,2026-09-18T10:00:00+09:00
디앤디파마텍,347850,KOSDAQ,제외,67.4500145107296,0.01,47650.0,45550.0,58.6,0.95,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,22.103788,0.5325325352335785,46700.0,45950.0,2026-09-18T10:00:00+09:00
기가비스,420770,KOSDAQ,일치,60.732807824480815,3.2,107000.0,108900.0,53.9,2.78,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,True,True,32.668874,2.0444499515701486,109700.0,109900.0,2026-09-18T10:00:00+09:00
JW신약,067290,KOSDAQ,제외,56.21671835947403,-0.98,3790.0,3430.0,70.3,0.28,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,15.89659605,0.19926246052836744,3625.0,3435.0,2026-09-18T10:00:00+09:00
덕산하이메탈,077360,KOSDAQ,제외,60.90334384912874,3.48,11450.0,11830.0,72.4,3.59,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,13.547079,1.636703777311965,12240.0,11700.0,2026-09-18T10:00:00+09:00
브이엠,089970,KOSDAQ,제외,49.54643341672461,3.09,54500.0,54300.0,49.8,0.95,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,20.078133,0.6437465286796349,55200.0,54100.0,2026-09-18T10:00:00+09:00
신세계,004170,KOSPI,제외,51.033404916359224,-0.32,365000.0,362500.0,49.2,1.01,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,27.486945,0.7212304420100321,364500.0,364500.0,2026-09-18T10:00:00+09:00
에스피지,058610,KOSDAQ,제외,62.588188444278515,0.6,99700.0,98900.0,60.2,0.85,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,21.82356,0.6523288915846621,100500.0,99000.0,2026-09-18T10:00:00+09:00
LG디스플레이,034220,KOSPI,제외,41.29876281589919,-2.3,8510.0,8420.0,44.9,0.89,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,27.806184,0.8107854642296466,8590.0,8400.0,2026-09-18T10:00:00+09:00
롯데에너지머티리얼즈,020150,KOSPI,제외,74.76594603653425,3.07,40350.0,42600.0,56.5,3.44,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,25.277277,2.8009869445320463,43100.0,42450.0,2026-09-18T10:00:00+09:00
아톤,158430,KOSDAQ,제외,51.48867313915855,0.7,6000.0,5710.0,67.3,35.03,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,11.4330125,8.689973652679319,5970.0,5750.0,2026-09-18T10:00:00+09:00
테크윙,089030,KOSDAQ,제외,63.519445292096144,0.88,47000.0,46300.0,42.6,0.78,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,23.9201435,0.9654198628476347,47500.0,45650.0,2026-09-18T10:00:00+09:00
티엘비,356860,KOSDAQ,제외,66.83579654773715,-0.08,38600.0,37650.0,53.5,0.89,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,20.6717325,0.6901592787167959,39150.0,37650.0,2026-09-18T10:00:00+09:00
HLB,028300,KOSDAQ,제외,63.46268031203981,-0.87,32500.0,31125.0,39.3,0.93,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,27.478443,1.1582315141987978,32200.0,30900.0,2026-09-18T10:00:00+09:00
씨에스윈드,112610,KOSPI,제외,62.9208009950796,0.75,53000.0,52800.0,40.9,1.26,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,31.945536,2.036644611462368,53000.0,53200.0,2026-09-18T10:00:00+09:00
씨피시스템,413630,KOSDAQ,제외,60.62279888785913,0.79,4735.0,4515.0,29.6,1.71,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,36.365283,3.8859293540602624,4590.0,4635.0,2026-09-18T10:00:00+09:00
코스맥스,192820,KOSPI,제외,65.10547953433357,0.14,291500.0,270500.0,31.6,0.46,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,38.22134,0.717340935529367,291500.0,278500.0,2026-09-18T10:00:00+09:00
켄코아에어로스페이스,274090,KOSDAQ,제외,65.8264994060271,2.99,12950.0,11580.0,22.8,13.47,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,45.9934956,49.989077580869036,11980.0,11960.0,2026-09-18T10:00:00+09:00
테스,095610,KOSDAQ,제외,68.84239206535388,1.69,137400.0,139300.0,48.4,0.58,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,20.48223,0.36763164792275466,140000.0,138300.0,2026-09-18T10:00:00+09:00
보성파워텍,006910,KOSDAQ,제외,82.48014601617085,2.5,7470.0,7620.0,25.9,1.96,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,11.6374403,1.4660311686565048,7640.0,7610.0,2026-09-18T10:00:00+09:00
루닛,328130,KOSDAQ,제외,75.38115742525203,3.68,8370.0,9060.0,49.1,9.74,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,16.2761423,4.641962351036978,9350.0,9130.0,2026-09-18T10:00:00+09:00
에이팩트,200470,KOSDAQ,제외,54.88973152269422,3.5,7210.0,7330.0,52.4,7.66,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,11.744712,2.370122765077842,7420.0,7200.0,2026-09-18T10:00:00+09:00
인텍플러스,064290,KOSDAQ,제외,57.99499617221777,-0.35,50100.0,46200.0,42.4,2.07,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,21.104395,0.9508193567591363,50400.0,46150.0,2026-09-18T10:00:00+09:00
피에스케이홀딩스,031980,KOSDAQ,제외,64.52805691110306,0.75,167800.0,171500.0,51.9,1.45,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,13.988988,0.44667067933036125,173900.0,168400.0,2026-09-18T10:00:00+09:00
휴림로봇,090710,KOSDAQ,일치,73.96775641025644,2.86,6220.0,6400.0,37.0,2.84,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,True,False,32.943093,4.680440532168124,6430.0,6460.0,2026-09-18T10:00:00+09:00
샘씨엔에스,252990,KOSDAQ,제외,74.0370572198932,1.3,17240.0,17300.0,59.2,4.33,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,11.8862502,1.0989885011248237,17800.0,17270.0,2026-09-18T10:00:00+09:00
비나텍,126340,KOSDAQ,제외,59.37461282229466,3.32,79900.0,79700.0,33.7,3.67,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,30.824556,4.301616831153839,79900.0,80400.0,2026-09-18T10:00:00+09:00
올릭스,226950,KOSDAQ,제외,52.85297629200066,1.69,117900.0,112900.0,43.8,0.97,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,18.646304,0.5856189365335382,115700.0,113200.0,2026-09-18T10:00:00+09:00
한선엔지니어링,452280,KOSDAQ,제외,58.67239918671637,2.21,14080.0,13490.0,46.4,5.91,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,16.7494062,3.2320181981232174,13690.0,13470.0,2026-09-18T10:00:00+09:00
서산,079650,KOSDAQ,제외,78.44867460452733,0.25,6680.0,6650.0,19.2,0.32,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,46.5136039,1.3985500646114044,6680.0,6590.0,2026-09-18T10:00:00+09:00
오리온,271560,KOSPI,제외,52.65017499376984,-1.33,114000.0,111200.0,47.4,3.06,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,17.464284,1.6903919082417849,114300.0,111600.0,2026-09-18T10:00:00+09:00
가온칩스,399720,KOSDAQ,제외,75.70844061795951,3.16,41050.0,43300.0,51.5,10.83,09-18 10:00,09-18 09:00,2026-09-18 10:00,True,False,False,12.2188455,4.140227893304175,44950.0,42950.0,2026-09-18T10:00:00+09:00
보로노이,310210,KOSDAQ,제외,59.18503402490957,-2.11,149700.0,133100.0,53.1,2.3,09-18 10:00,09-18 09:00,2026-09-18 10:00,False,False,False,10.322343,0.7181565432535272,143300.0,132900.0,2026-09-18T10:00:00+09:00
