종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
대한광통신,010170,KOSDAQ,제외,74.70192752358419,4.03,16750.0,16010.0,111.5,1.09,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,3797.602204,14.883792483534307,16750.0,18040.0,2026-09-18T09:00:00+09:00
성호전자,043260,KOSDAQ,제외,71.65986757321245,4.71,22950.0,21400.0,104.9,5.84,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,1502.462466,31.488776233263213,22950.0,24600.0,2026-09-18T09:00:00+09:00
삼화콘덴서,001820,KOSPI,제외,76.80614307889147,1.49,147400.0,136400.0,124.6,1.53,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,1062.868972,4.401143415573122,147400.0,147400.0,2026-09-18T09:00:00+09:00
우리로,046970,KOSDAQ,제외,78.10427350427354,3.37,7380.0,7060.0,8.4,2.15,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,1114.4375396,113.84665089712792,7380.0,8470.0,2026-09-18T09:00:00+09:00
대원전선,006340,KOSPI,제외,75.97518231004472,4.46,13070.0,12880.0,11.1,0.39,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,863.46553425,11.086581216592919,13070.0,14025.0,2026-09-18T09:00:00+09:00
파미셀,005690,KOSPI,제외,80.0972850678733,3.59,12760.0,11620.0,124.0,12.63,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,860.9745376,70.21383400066584,12760.0,13280.0,2026-09-18T09:00:00+09:00
금호전기,001210,KOSPI,제외,69.81328550874566,1.36,11360.0,10650.0,10.4,0.26,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,248.78286905,1.457471684634557,11360.0,11705.0,2026-09-18T09:00:00+09:00
KBI메탈,024840,KOSDAQ,제외,72.97704918032787,5.26,6050.0,5830.0,14.1,1.87,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,631.393794,19.51195913914553,6050.0,6730.0,2026-09-18T09:00:00+09:00
한라캐스트,125490,KOSDAQ,제외,80.71483996120273,2.7,11400.0,11130.0,7.5,0.76,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,324.08775,11.175320445331732,11400.0,11970.0,2026-09-18T09:00:00+09:00
엑스게이트,356680,KOSDAQ,제외,64.87417887241145,0.54,17700.0,17230.0,20.9,2.85,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,548.4066936,32.89254760233978,17700.0,17580.0,2026-09-18T09:00:00+09:00
인제니아테라퓨틱스(Reg.S),950260,KOSDAQ,제외,72.03068477725387,4.43,18490.0,17640.0,99.3,1.81,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,524.8035405,4.546244982950825,18490.0,19350.0,2026-09-18T09:00:00+09:00
광전자,017900,KOSPI,제외,66.5350150222467,0.75,11150.0,10180.0,18.2,2.18,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,421.6974678,12.76412113612947,11150.0,10470.0,2026-09-18T09:00:00+09:00
GS건설,006360,KOSPI,제외,76.4536626972515,2.24,37250.0,36300.0,37.1,0.41,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,409.89422,2.7046313760455836,37250.0,38950.0,2026-09-18T09:00:00+09:00
RFHIC,218410,KOSDAQ,제외,80.3738492744578,3.83,54700.0,53200.0,31.8,1.39,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,True,347.731986,8.882289001309768,54700.0,58100.0,2026-09-18T09:00:00+09:00
비츠로테크,042370,KOSDAQ,제외,59.54215976331361,4.15,11440.0,11440.0,4.4,3.98,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,277.376114,112.05732318581842,11440.0,11390.0,2026-09-18T09:00:00+09:00
RF머트리얼즈,327260,KOSDAQ,제외,72.8741712642453,1.39,49500.0,44900.0,41.8,1.47,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,351.806204,4.7847704937002815,49500.0,48350.0,2026-09-18T09:00:00+09:00
우리기술,032820,KOSDAQ,제외,71.2092381819613,1.36,13770.0,13330.0,35.0,0.79,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,False,287.334384,2.442786075725482,13770.0,13820.0,2026-09-18T09:00:00+09:00
아이씨티케이,456010,KOSDAQ,제외,77.34072222189657,4.28,20550.0,20100.0,10.1,3.41,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,309.995184,49.332390539571456,20550.0,22800.0,2026-09-18T09:00:00+09:00
LS에코에너지,229640,KOSPI,제외,83.04800604800607,2.86,58700.0,53100.0,17.7,4.14,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,True,281.204256,43.31902112201653,55200.0,60800.0,2026-09-18T09:00:00+09:00
빛샘전자,072950,KOSDAQ,제외,46.477026826737806,2.22,14800.0,13280.0,14.7,8.95,09-18 09:00,09-17 14:00,2026-09-18 09:00,False,False,False,298.0155491,56.66660929313377,14800.0,13490.0,2026-09-18T09:00:00+09:00
일진전기,103590,KOSPI,제외,78.6279284264896,3.99,71400.0,70300.0,11.4,0.61,09-18 09:00,09-17 14:00,2026-09-18 09:00,True,False,True,227.479098,5.222304618502569,71400.0,76200.0,2026-09-18T09:00:00+09:00
