종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
대한광통신,010170,KOSDAQ,제외,50.175307295797,1.68,16750.0,16130.0,99.3,1.72,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,111.4571372,1.0924591424684704,16750.0,16010.0,2026-09-17T14:00:00+09:00
성호전자,043260,KOSDAQ,제외,39.22628832089613,2.94,22950.0,21500.0,134.8,8.43,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,104.875194,5.8361919699984615,22950.0,21400.0,2026-09-17T14:00:00+09:00
우리로,046970,KOSDAQ,제외,59.365856729195514,-0.24,7430.0,7200.0,24.6,12.73,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,8.3573456,2.151529867042909,7380.0,7060.0,2026-09-17T14:00:00+09:00
파미셀,005690,KOSPI,제외,79.33474396851791,0.86,12760.0,12470.0,40.5,5.42,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,124.0333906,12.62999750034102,12760.0,11620.0,2026-09-17T14:00:00+09:00
삼화콘덴서,001820,KOSPI,제외,61.05419873711433,-1.31,147400.0,139200.0,66.0,0.95,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,124.620496,1.5305547599044196,147400.0,136400.0,2026-09-17T14:00:00+09:00
대원전선,006340,KOSPI,제외,59.899682773366884,-0.47,13070.0,12960.0,10.1,0.57,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,11.0644352,0.39411918512509364,13070.0,12880.0,2026-09-17T14:00:00+09:00
엑스게이트,356680,KOSDAQ,제외,64.14130063436508,0.05,17700.0,17300.0,18.6,4.52,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,20.9289364,2.8519045410320136,17700.0,17230.0,2026-09-17T14:00:00+09:00
KBI메탈,024840,KOSDAQ,제외,50.35787405139222,2.02,6050.0,5870.0,12.0,1.89,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,14.1176948,1.8660752004777192,6050.0,5830.0,2026-09-17T14:00:00+09:00
인제니아테라퓨틱스(Reg.S),950260,KOSDAQ,제외,59.068156556398186,3.08,18490.0,17970.0,47.6,0.84,09-17 14:00,09-17 13:00,2026-09-17 14:00,True,False,False,99.2846232,1.810928720795288,18490.0,17640.0,2026-09-17T14:00:00+09:00
광전자,017900,KOSPI,제외,64.5480691356502,0.24,11150.0,10240.0,25.2,3.5,09-17 14:00,09-17 13:00,2026-09-17 14:00,False,False,False,18.2169064,2.1766142323414828,11150.0,10180.0,2026-09-17T14:00:00+09:00
