code,name,market,price,market_cap,quote_time,amount
010170,대한광통신,KOSDAQ,18260,2839200000000.0,2026-09-18T11:23:19+09:00,541948.0
043260,성호전자,KOSDAQ,25200,1901400000000.0,2026-09-18T11:23:22+09:00,233125.0
001820,삼화콘덴서,KOSPI,144700,1504200000000.0,2026-09-18T11:23:20+09:00,185843.0
046970,우리로,KOSDAQ,8325,364800000000.0,2026-09-18T11:23:19+09:00,132406.0
006340,대원전선,KOSPI,13970,1095400000000.0,2026-09-18T11:23:19+09:00,124139.0
005690,파미셀,KOSPI,12870,772300000000.0,2026-09-18T11:23:21+09:00,111014.0
001210,금호전기,KOSPI,11820,147300000000.0,2026-09-18T11:23:19+09:00,90449.0
024840,KBI메탈,KOSDAQ,6540,283100000000.0,2026-09-18T11:23:20+09:00,80878.0
125490,한라캐스트,KOSDAQ,12920,471600000000.0,2026-09-18T11:23:22+09:00,75693.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,18290,904300000000.0,2026-09-18T11:23:21+09:00,68984.0
356680,엑스게이트,KOSDAQ,17580,501800000000.0,2026-09-18T11:23:20+09:00,68194.0
017900,광전자,KOSPI,10590,613600000000.0,2026-09-18T11:23:19+09:00,60774.0
218410,RFHIC,KOSDAQ,61100,1623800000000.0,2026-09-18T11:23:22+09:00,55698.0
006360,GS건설,KOSPI,38400,3286300000000.0,2026-09-18T11:23:21+09:00,53197.0
042370,비츠로테크,KOSDAQ,11310,296300000000.0,2026-09-18T11:23:17+09:00,49366.0
327260,RF머트리얼즈,KOSDAQ,48700,876100000000.0,2026-09-18T11:23:21+09:00,46708.0
032820,우리기술,KOSDAQ,13900,2401700000000.0,2026-09-18T11:23:23+09:00,44365.0
119850,지엔씨에너지,KOSDAQ,55300,909600000000.0,2026-09-18T11:23:20+09:00,43228.0
229640,LS에코에너지,KOSPI,61400,1880400000000.0,2026-09-18T11:23:21+09:00,39777.0
456010,아이씨티케이,KOSDAQ,22550,327000000000.0,2026-09-18T11:23:19+09:00,39740.0
103590,일진전기,KOSPI,76300,3638400000000.0,2026-09-18T11:23:19+09:00,39715.0
072950,빛샘전자,KOSDAQ,13470,108500000000.0,2026-09-18T11:23:20+09:00,38221.0
475150,SK이터닉스,KOSPI,51400,1751000000000.0,2026-09-18T11:23:21+09:00,37747.0
093370,후성,KOSPI,14370,1541300000000.0,2026-09-18T11:23:23+09:00,36505.0
067310,하나마이크론,KOSDAQ,38350,2549900000000.0,2026-09-18T11:23:19+09:00,36377.0
052710,아모텍,KOSDAQ,17240,322100000000.0,2026-09-18T11:23:22+09:00,33153.0
002990,금호건설,KOSPI,13750,512300000000.0,2026-09-18T11:23:21+09:00,31299.0
347700,스피어,KOSDAQ,23600,1216600000000.0,2026-09-18T11:23:21+09:00,30623.0
201490,미투온,KOSDAQ,4197,137300000000.0,2026-09-18T11:23:19+09:00,30489.0
069540,빛과전자,KOSDAQ,4185,471600000000.0,2026-09-18T11:23:19+09:00,29856.0
217590,티엠씨,KOSPI,14590,351500000000.0,2026-09-18T11:23:17+09:00,29759.0
222800,심텍,KOSDAQ,125700,4773400000000.0,2026-09-18T11:23:22+09:00,27933.0
115440,우리넷,KOSDAQ,9980,107700000000.0,2026-09-18T11:23:19+09:00,27775.0
319400,현대무벡스,KOSDAQ,22800,2539400000000.0,2026-09-18T11:23:17+09:00,26972.0
