code,name,market,price,market_cap,quote_time,amount
010170,대한광통신,KOSDAQ,18070,2809600000000.0,2026-09-18T10:41:18+09:00,462879.0
043260,성호전자,KOSDAQ,25100,1893800000000.0,2026-09-18T10:41:21+09:00,186541.0
001820,삼화콘덴서,KOSPI,147500,1533300000000.0,2026-09-18T10:41:13+09:00,168557.0
046970,우리로,KOSDAQ,8440,369900000000.0,2026-09-18T10:41:18+09:00,125639.0
006340,대원전선,KOSPI,13960,1094700000000.0,2026-09-18T10:41:12+09:00,117200.0
005690,파미셀,KOSPI,12940,776500000000.0,2026-09-18T10:41:14+09:00,103842.0
024840,KBI메탈,KOSDAQ,6610,286200000000.0,2026-09-18T10:41:19+09:00,76574.0
001210,금호전기,KOSPI,12000,149500000000.0,2026-09-18T10:41:18+09:00,76435.0
356680,엑스게이트,KOSDAQ,17580,501800000000.0,2026-09-18T10:41:18+09:00,65761.0
125490,한라캐스트,KOSDAQ,12650,461800000000.0,2026-09-18T10:41:21+09:00,63905.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,18810,930100000000.0,2026-09-18T10:41:20+09:00,62364.0
017900,광전자,KOSPI,10460,606100000000.0,2026-09-18T10:41:14+09:00,50494.0
006360,GS건설,KOSPI,38600,3303400000000.0,2026-09-18T10:40:59+09:00,49389.0
042370,비츠로테크,KOSDAQ,11360,297600000000.0,2026-09-18T10:41:16+09:00,45991.0
327260,RF머트리얼즈,KOSDAQ,48000,863500000000.0,2026-09-18T10:41:21+09:00,42039.0
218410,RFHIC,KOSDAQ,58900,1565300000000.0,2026-09-18T10:41:21+09:00,41603.0
456010,아이씨티케이,KOSDAQ,22800,330700000000.0,2026-09-18T10:41:19+09:00,37793.0
229640,LS에코에너지,KOSPI,61300,1877300000000.0,2026-09-18T10:40:56+09:00,36759.0
032820,우리기술,KOSDAQ,13710,2368900000000.0,2026-09-18T10:41:22+09:00,36195.0
072950,빛샘전자,KOSDAQ,13410,108000000000.0,2026-09-18T10:41:19+09:00,35476.0
103590,일진전기,KOSPI,76800,3662200000000.0,2026-09-18T10:41:07+09:00,34834.0
067310,하나마이크론,KOSDAQ,37950,2523300000000.0,2026-09-18T10:41:19+09:00,32267.0
052710,아모텍,KOSDAQ,17430,325600000000.0,2026-09-18T10:41:20+09:00,30977.0
475150,SK이터닉스,KOSPI,51600,1757900000000.0,2026-09-18T10:41:14+09:00,30747.0
119850,지엔씨에너지,KOSDAQ,53700,883300000000.0,2026-09-18T10:41:19+09:00,30686.0
347700,스피어,KOSDAQ,23800,1226900000000.0,2026-09-18T10:41:21+09:00,29032.0
201490,미투온,KOSDAQ,4255,139200000000.0,2026-09-18T10:41:17+09:00,27920.0
002990,금호건설,KOSPI,14010,522000000000.0,2026-09-18T10:41:16+09:00,27386.0
093370,후성,KOSPI,14720,1578800000000.0,2026-09-18T10:41:00+09:00,27215.0
115440,우리넷,KOSDAQ,10020,108200000000.0,2026-09-18T10:41:18+09:00,26878.0
069540,빛과전자,KOSDAQ,4155,468200000000.0,2026-09-18T10:41:18+09:00,25973.0
217590,티엠씨,KOSPI,14370,346200000000.0,2026-09-18T10:41:17+09:00,24997.0
222800,심텍,KOSDAQ,126200,4792300000000.0,2026-09-18T10:41:20+09:00,24212.0
050890,쏠리드,KOSDAQ,9890,600900000000.0,2026-09-18T10:41:18+09:00,24085.0
098460,고영,KOSDAQ,28400,1937000000000.0,2026-09-18T10:41:19+09:00,23889.0
319400,현대무벡스,KOSDAQ,22900,2550500000000.0,2026-09-18T10:41:16+09:00,23691.0
126730,코칩,KOSDAQ,24650,216200000000.0,2026-09-18T10:41:19+09:00,23326.0
108490,로보티즈,KOSDAQ,309000,4532100000000.0,2026-09-18T10:41:21+09:00,22635.0
080220,제주반도체,KOSDAQ,73500,2531500000000.0,2026-09-18T10:41:18+09:00,22291.0
478340,나라스페이스테크놀로지,KOSDAQ,13960,161500000000.0,2026-09-18T10:41:19+09:00,21856.0
332570,PS일렉트로닉스,KOSDAQ,9050,415800000000.0,2026-09-18T10:41:17+09:00,21677.0
131970,두산테스나,KOSDAQ,85300,1648600000000.0,2026-09-18T10:41:20+09:00,21160.0
403870,HPSP,KOSDAQ,53600,4411300000000.0,2026-09-18T10:41:19+09:00,20829.0
375500,DL이앤씨,KOSPI,87800,3397300000000.0,2026-09-18T10:40:53+09:00,19827.0
078350,한양디지텍,KOSDAQ,24050,366600000000.0,2026-09-18T10:41:17+09:00,19551.0
004310,현대약품,KOSPI,10200,326400000000.0,2026-09-18T10:41:15+09:00,19358.0
082740,한화엔진,KOSPI,52000,4339300000000.0,2026-09-18T10:40:59+09:00,19115.0
036540,SFA반도체,KOSDAQ,9030,1485100000000.0,2026-09-18T10:41:21+09:00,19027.0
265740,엔에프씨,KOSDAQ,8090,144500000000.0,2026-09-18T10:41:17+09:00,18865.0
030530,원익홀딩스,KOSDAQ,25650,1981200000000.0,2026-09-18T10:41:18+09:00,18862.0
417200,LS머트리얼즈,KOSDAQ,13950,943800000000.0,2026-09-18T10:41:17+09:00,18086.0
027360,아주IB투자,KOSDAQ,3910,473700000000.0,2026-09-18T10:41:18+09:00,17107.0
322000,HD현대에너지솔루션,KOSPI,128200,1435800000000.0,2026-09-18T10:40:54+09:00,16951.0
066970,엘앤에프,KOSPI,111800,4548700000000.0,2026-09-18T10:41:09+09:00,16092.0
443670,에스피소프트,KOSDAQ,5950,142900000000.0,2026-09-18T10:41:19+09:00,15614.0
386380,스카이랩스,KOSDAQ,20400,382700000000.0,2026-09-18T10:41:20+09:00,15450.0
437730,삼현,KOSDAQ,49550,1571100000000.0,2026-09-18T10:41:18+09:00,13683.0
012200,계양전기,KOSPI,4505,122600000000.0,2026-09-18T10:41:20+09:00,12672.0
160190,하이젠알앤엠,KOSDAQ,26050,804600000000.0,2026-09-18T10:41:18+09:00,12475.0
051160,지어소프트,KOSDAQ,12320,190600000000.0,2026-09-18T10:41:19+09:00,12333.0
090460,비에이치,KOSPI,20200,681000000000.0,2026-09-18T10:41:15+09:00,12138.0
060370,LS마린솔루션,KOSDAQ,34250,1789200000000.0,2026-09-18T10:41:19+09:00,12134.0
483650,달바글로벌,KOSPI,178600,2237100000000.0,2026-09-18T10:41:13+09:00,11998.0
083650,비에이치아이,KOSDAQ,63700,1971200000000.0,2026-09-18T10:41:20+09:00,11723.0
024060,흥구석유,KOSDAQ,13095,196400000000.0,2026-09-18T10:41:18+09:00,11496.0
100790,미래에셋벤처투자,KOSDAQ,17670,938600000000.0,2026-09-18T10:41:19+09:00,11450.0
178320,서진시스템,KOSDAQ,34350,2188900000000.0,2026-09-18T10:41:17+09:00,11253.0
290550,디케이티,KOSDAQ,21300,426000000000.0,2026-09-18T10:41:17+09:00,10943.0
214450,파마리서치,KOSDAQ,329500,3423400000000.0,2026-09-18T10:41:21+09:00,10902.0
144960,뉴파워프라즈마,KOSDAQ,10290,449600000000.0,2026-09-18T10:41:18+09:00,10266.0
010060,OCI홀딩스,KOSPI,207500,3874100000000.0,2026-09-18T10:40:58+09:00,10154.0
138080,오이솔루션,KOSDAQ,27400,339200000000.0,2026-09-18T10:41:20+09:00,9950.0
161890,한국콜마,KOSPI,148600,3507700000000.0,2026-09-18T10:41:12+09:00,9645.0
183300,코미코,KOSDAQ,31350,1610200000000.0,2026-09-18T10:41:19+09:00,9461.0
204270,제이앤티씨,KOSDAQ,22750,1316100000000.0,2026-09-18T10:41:22+09:00,9415.0
336260,두산퓨얼셀,KOSPI,49700,3255000000000.0,2026-09-18T10:41:00+09:00,9044.0
067290,JW신약,KOSDAQ,3455,193600000000.0,2026-09-18T10:41:16+09:00,8929.0
077360,덕산하이메탈,KOSDAQ,11720,532500000000.0,2026-09-18T10:41:20+09:00,8874.0
257720,실리콘투,KOSDAQ,41850,2744400000000.0,2026-09-18T10:41:17+09:00,8824.0
158430,아톤,KOSDAQ,5735,140400000000.0,2026-09-18T10:41:18+09:00,8785.0
058610,에스피지,KOSDAQ,99600,2208900000000.0,2026-09-18T10:41:21+09:00,8541.0
020150,롯데에너지머티리얼즈,KOSPI,42900,2246500000000.0,2026-09-18T10:41:00+09:00,8307.0
420770,기가비스,KOSDAQ,108800,1379100000000.0,2026-09-18T10:41:20+09:00,8276.0
004020,현대제철,KOSPI,35450,4730700000000.0,2026-09-18T10:41:10+09:00,8276.0
347850,디앤디파마텍,KOSDAQ,46050,2110800000000.0,2026-09-18T10:41:19+09:00,8175.0
034220,LG디스플레이,KOSPI,8400,4200000000000.0,2026-09-18T10:40:56+09:00,7863.0
089970,브이엠,KOSDAQ,54200,1426900000000.0,2026-09-18T10:41:20+09:00,7535.0
089030,테크윙,KOSDAQ,45650,1691500000000.0,2026-09-18T10:41:20+09:00,7534.0
356860,티엘비,KOSDAQ,37700,893500000000.0,2026-09-18T10:41:17+09:00,7401.0
004170,신세계,KOSPI,362500,3423900000000.0,2026-09-18T10:40:51+09:00,7265.0
328130,루닛,KOSDAQ,9180,683500000000.0,2026-09-18T10:41:17+09:00,7175.0
095610,테스,KOSDAQ,137800,2667800000000.0,2026-09-18T10:41:21+09:00,7153.0
200470,에이팩트,KOSDAQ,7200,315500000000.0,2026-09-18T10:41:19+09:00,7097.0
452280,한선엔지니어링,KOSDAQ,13470,259300000000.0,2026-09-18T10:41:20+09:00,7065.0
252990,샘씨엔에스,KOSDAQ,17200,1035700000000.0,2026-09-18T10:41:19+09:00,7041.0
192820,코스맥스,KOSPI,278500,3160800000000.0,2026-09-18T10:41:11+09:00,6884.0
112610,씨에스윈드,KOSPI,53400,2252000000000.0,2026-09-18T10:41:13+09:00,6870.0
399720,가온칩스,KOSDAQ,43200,512300000000.0,2026-09-18T10:41:21+09:00,6818.0
031980,피에스케이홀딩스,KOSDAQ,169800,3661300000000.0,2026-09-18T10:41:20+09:00,6642.0
090710,휴림로봇,KOSDAQ,6520,779500000000.0,2026-09-18T10:41:18+09:00,6596.0
028300,HLB,KOSDAQ,31050,4135800000000.0,2026-09-18T10:41:19+09:00,6528.0
310210,보로노이,KOSDAQ,133100,2465500000000.0,2026-09-18T10:41:18+09:00,6502.0
064290,인텍플러스,KOSDAQ,45950,595400000000.0,2026-09-18T10:41:19+09:00,6419.0
440110,파두,KOSDAQ,63200,3167000000000.0,2026-09-18T10:41:19+09:00,6360.0
079650,서산,KOSDAQ,6720,134400000000.0,2026-09-18T10:41:19+09:00,6343.0
271560,오리온,KOSPI,111600,4411400000000.0,2026-09-18T10:40:55+09:00,6311.0
126340,비나텍,KOSDAQ,80600,578700000000.0,2026-09-18T10:41:17+09:00,6170.0
226950,올릭스,KOSDAQ,113200,2575400000000.0,2026-09-18T10:41:17+09:00,6164.0
232140,와이씨,KOSDAQ,11970,982100000000.0,2026-09-18T10:41:21+09:00,6084.0
014950,삼익제약,KOSDAQ,10080,101500000000.0,2026-09-18T10:41:20+09:00,6078.0
092870,엑시콘,KOSDAQ,35200,459400000000.0,2026-09-18T10:41:18+09:00,6044.0
001450,현대해상,KOSPI,48400,4126000000000.0,2026-09-18T10:41:09+09:00,5870.0
413630,씨피시스템,KOSDAQ,4585,167100000000.0,2026-09-18T10:41:18+09:00,5754.0
036570,NC,KOSPI,212500,4578100000000.0,2026-09-18T10:40:54+09:00,5682.0
0220W0,한화머시너리앤서비스홀딩스,KOSPI,6540,552700000000.0,2026-09-18T10:41:16+09:00,5620.0
018880,한온시스템,KOSPI,3425,3514900000000.0,2026-09-18T10:40:59+09:00,5612.0
028670,팬오션,KOSPI,5870,3137900000000.0,2026-09-18T10:41:11+09:00,5545.0
298380,에이비엘바이오,KOSDAQ,57000,3191300000000.0,2026-09-18T10:41:18+09:00,5495.0
032500,케이엠더블유,KOSDAQ,19040,803300000000.0,2026-09-18T10:41:20+09:00,5248.0
319660,피에스케이,KOSDAQ,126500,3664300000000.0,2026-09-18T10:41:21+09:00,5166.0
295310,에이치브이엠,KOSDAQ,59800,741800000000.0,2026-09-18T10:41:19+09:00,5136.0
289080,SV인베스트먼트,KOSDAQ,2735,164500000000.0,2026-09-18T10:41:21+09:00,5028.0
131290,티에스이,KOSDAQ,246500,2726600000000.0,2026-09-18T10:41:19+09:00,4948.0
003350,한국화장품제조,KOSPI,15040,340800000000.0,2026-09-18T10:41:17+09:00,4935.0
089980,상아프론테크,KOSDAQ,17040,272500000000.0,2026-09-18T10:41:21+09:00,4899.0
417840,저스템,KOSDAQ,14700,336200000000.0,2026-09-18T10:41:21+09:00,4860.0
033790,피노,KOSDAQ,7740,644900000000.0,2026-09-18T10:41:20+09:00,4815.0
077500,유니퀘스트,KOSPI,8360,180600000000.0,2026-09-18T10:41:21+09:00,4764.0
084370,유진테크,KOSDAQ,136200,3121200000000.0,2026-09-18T10:41:17+09:00,4649.0
454910,두산로보틱스,KOSPI,70100,4543900000000.0,2026-09-18T10:40:22+09:00,4577.0
489790,한화비전,KOSPI,46050,2325000000000.0,2026-09-18T10:41:11+09:00,4544.0
054920,한컴위드,KOSDAQ,5030,141900000000.0,2026-09-18T10:41:21+09:00,4432.0
009420,한올바이오파마,KOSPI,48650,2541500000000.0,2026-09-18T10:41:06+09:00,4348.0
448900,한국피아이엠,KOSDAQ,58100,352900000000.0,2026-09-18T10:41:19+09:00,4315.0
056080,유진로봇,KOSDAQ,12870,492100000000.0,2026-09-18T10:41:19+09:00,4314.0
047770,코데즈컴바인,KOSDAQ,3810,144200000000.0,2026-09-18T10:41:21+09:00,4290.0
274090,켄코아에어로스페이스,KOSDAQ,11880,163600000000.0,2026-09-18T10:41:19+09:00,4283.0
477850,마키나락스,KOSDAQ,21050,373700000000.0,2026-09-18T10:41:17+09:00,4241.0
192650,드림텍,KOSPI,7630,502700000000.0,2026-09-18T10:41:13+09:00,4217.0
012210,삼미금속,KOSDAQ,11310,260700000000.0,2026-09-18T10:41:21+09:00,4128.0
004710,한솔테크닉스,KOSPI,9800,520600000000.0,2026-09-18T10:41:14+09:00,4086.0
073240,금호타이어,KOSPI,7170,2059700000000.0,2026-09-18T10:41:13+09:00,4082.0
