종목,코드,시장,구분,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
삼성SDI,006400,KOSPI,제외,54.548259770699225,0.11,552000.0,542000.0,144.3,0.7,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,168.4496,0.5093399162763532,552000.0,544000.0,2026-09-18T14:00:00+09:00
셀트리온,068270,KOSPI,제외,59.16004698087953,0.54,182800.0,179700.0,67.7,0.89,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,58.8709485,0.6218622257440444,182800.0,180050.0,2026-09-18T14:00:00+09:00
SK,034730,KOSPI,제외,72.16665922961874,0.19,557000.0,546000.0,175.2,2.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,128.82931,1.2276748145208132,557000.0,551000.0,2026-09-18T14:00:00+09:00
하나금융지주,086790,KOSPI,제외,52.53797215769625,-2.16,140200.0,133950.0,96.3,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,132.191864,1.2185232220229125,140200.0,133700.0,2026-09-18T14:00:00+09:00
현대모비스,012330,KOSPI,제외,51.67411897831963,-1.5,389000.0,381500.0,112.8,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,82.44978,0.5530193081891093,389000.0,381500.0,2026-09-18T14:00:00+09:00
LG전자,066570,KOSPI,제외,64.97506391531691,-0.44,203000.0,199100.0,152.0,1.37,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,177.4881,1.1986231050397511,203000.0,199000.0,2026-09-18T14:00:00+09:00
LS ELECTRIC,010120,KOSPI,제외,52.96202715388996,3.44,210500.0,209000.0,88.4,1.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,207.44254,1.5680228246420493,210500.0,211000.0,2026-09-18T14:00:00+09:00
NAVER,035420,KOSPI,제외,35.55746401761134,-2.84,202000.0,197200.0,176.8,1.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,132.831948,0.5707977853130078,202000.0,197200.0,2026-09-18T14:00:00+09:00
삼성화재,000810,KOSPI,제외,65.12966341950332,-1.03,670000.0,658000.0,59.8,1.28,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,67.62875,0.8356400972563178,667000.0,655000.0,2026-09-18T14:00:00+09:00
효성중공업,298040,KOSPI,제외,48.57969181301876,2.62,2949000.0,2906000.0,155.0,1.37,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,245.5749,1.4891141963531043,2949000.0,2910000.0,2026-09-18T14:00:00+09:00
우리금융지주,316140,KOSPI,제외,71.7065743867159,0.31,37050.0,36100.0,118.7,1.39,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,232.818842,2.0493542581964492,37050.0,36350.0,2026-09-18T14:00:00+09:00
HD현대일렉트릭,267260,KOSPI,제외,62.926920644188115,1.72,738000.0,732000.0,67.7,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,63.2399,0.5304169747455615,738000.0,730000.0,2026-09-18T14:00:00+09:00
POSCO홀딩스,005490,KOSPI,제외,50.506968206459746,-1.0,331000.0,323750.0,43.0,0.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,68.92275,0.6125767240176,331000.0,325000.0,2026-09-18T14:00:00+09:00
한화오션,042660,KOSPI,제외,65.11429390573753,-0.05,84700.0,83300.0,43.0,0.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,42.585088,0.609285419061024,84500.0,83200.0,2026-09-18T14:00:00+09:00
HD한국조선해양,009540,KOSPI,제외,63.28726041414858,-0.59,354500.0,338500.0,40.1,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,44.280985,0.5704419970462119,351000.0,339500.0,2026-09-18T14:00:00+09:00
고려아연,010130,KOSPI,제외,62.657907780506285,-0.28,1159000.0,1134000.0,10.5,0.36,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,17.21772,0.4226145929341363,1159000.0,1132000.0,2026-09-18T14:00:00+09:00
두산,000150,KOSPI,제외,49.62134701219139,1.75,1503000.0,1436000.0,189.2,2.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,161.49105,1.1287146379966113,1503000.0,1449000.0,2026-09-18T14:00:00+09:00
SK이노베이션,096770,KOSPI,제외,58.683796995587535,-0.91,142000.0,136000.0,89.7,0.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,75.156731,0.4058413291719648,141900.0,136900.0,2026-09-18T14:00:00+09:00
한미반도체,042700,KOSPI,제외,60.722031801753836,2.94,235500.0,234000.0,130.1,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,259.38702,1.6483880893743044,235500.0,237000.0,2026-09-18T14:00:00+09:00
HMM,011200,KOSPI,제외,69.70719129690127,0.69,21900.0,20950.0,14.0,0.66,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,17.709454,0.6538704713181638,21900.0,20950.0,2026-09-18T14:00:00+09:00
한국전력,015760,KOSPI,제외,57.60449482435026,-0.98,31500.0,30850.0,44.3,0.95,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,42.115464,0.48992965715992576,31500.0,30900.0,2026-09-18T14:00:00+09:00
SK텔레콤,017670,KOSPI,제외,66.32308562743336,0.58,89500.0,88900.0,44.8,0.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,50.150268,0.38174408019715944,89500.0,88900.0,2026-09-18T14:00:00+09:00
LG화학,051910,KOSPI,제외,46.136243559228944,-0.46,273500.0,267250.0,37.1,0.74,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,37.00467,0.4435140348034877,273500.0,268500.0,2026-09-18T14:00:00+09:00
삼성중공업,010140,KOSPI,제외,64.27241215234356,-0.65,21800.0,20900.0,76.2,1.53,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,113.784288,1.561021770288375,21650.0,20850.0,2026-09-18T14:00:00+09:00
KT&G,033780,KOSPI,제외,56.42533519458418,1.06,173700.0,172800.0,25.4,0.87,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,37.408641,0.8660571603674327,173700.0,173100.0,2026-09-18T14:00:00+09:00
미래에셋증권,006800,KOSPI,제외,56.914803958323866,-1.41,32550.0,31600.0,16.6,0.49,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,42.4773425,0.9512220578324218,32550.0,31550.0,2026-09-18T14:00:00+09:00
삼성에스디에스,018260,KOSPI,제외,76.520098631963,0.55,222500.0,220500.0,54.4,1.26,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,48.569535,0.7959120014748357,222500.0,220500.0,2026-09-18T14:00:00+09:00
LG,003550,KOSPI,제외,52.77269230769231,-0.62,114200.0,112000.0,15.5,0.49,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,22.258572,0.44551990785112483,114200.0,112400.0,2026-09-18T14:00:00+09:00
S-Oil,010950,KOSPI,제외,58.191034645633735,0.5,157300.0,151400.0,32.6,0.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,42.505996,0.6078078072238107,157300.0,150800.0,2026-09-18T14:00:00+09:00
HD현대,267250,KOSPI,제외,57.08296484650409,-2.02,227000.0,211000.0,60.6,1.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,77.562415,1.639457767706573,224500.0,213500.0,2026-09-18T14:00:00+09:00
LIG디펜스앤에어로스페이스,079550,KOSPI,제외,50.239795029652214,3.64,738000.0,753000.0,171.5,2.63,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,88.88836,0.9967749714595151,754000.0,751000.0,2026-09-18T14:00:00+09:00
포스코퓨처엠,003670,KOSPI,제외,42.87329868844346,-0.47,188100.0,182800.0,32.7,0.65,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,40.505814,0.5016152820609764,188100.0,183900.0,2026-09-18T14:00:00+09:00
기업은행,024110,KOSPI,제외,56.7185068835844,-1.11,20350.0,20100.0,27.4,1.62,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,15.955173,0.5790976708090378,20350.0,20150.0,2026-09-18T14:00:00+09:00
현대글로비스,086280,KOSPI,제외,62.59756138028676,0.04,209000.0,204000.0,17.7,0.54,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,21.14868,0.45920142385210666,209000.0,204000.0,2026-09-18T14:00:00+09:00
한화시스템,272210,KOSPI,제외,49.95506795148026,2.92,81500.0,79600.0,74.0,3.14,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,116.283233,3.7177024150838096,81500.0,80300.0,2026-09-18T14:00:00+09:00
카카오,035720,KOSPI,제외,48.48442794671457,-1.34,34150.0,33500.0,41.0,0.96,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,44.7091415,0.7024269438678963,34150.0,33575.0,2026-09-18T14:00:00+09:00
현대건설,000720,KOSPI,제외,66.2168568406641,-0.32,129300.0,125800.0,64.2,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,82.427145,0.6180880567982535,129300.0,125500.0,2026-09-18T14:00:00+09:00
에이피알,278470,KOSPI,제외,73.79401686247164,0.89,373000.0,369500.0,152.2,1.41,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,115.54917,0.7841160095584802,373500.0,365500.0,2026-09-18T14:00:00+09:00
현대로템,064350,KOSPI,제외,73.57068116205508,1.14,124200.0,124100.0,98.4,2.31,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,38.716718,0.7438218862034521,124300.0,124100.0,2026-09-18T14:00:00+09:00
KT,030200,KOSPI,제외,62.450193615732225,-0.25,53600.0,52900.0,9.3,0.72,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,15.7308025,0.878237764296024,53600.0,52850.0,2026-09-18T14:00:00+09:00
LG이노텍,011070,KOSPI,제외,57.033376392144,2.86,541000.0,537000.0,80.1,0.91,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,79.94898,0.5555930009399336,541000.0,541000.0,2026-09-18T14:00:00+09:00
한국항공우주,047810,KOSPI,제외,64.381254225569,-0.07,131800.0,128900.0,30.3,0.89,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,31.251394,0.7043211113867169,131700.0,129400.0,2026-09-18T14:00:00+09:00
DB손해보험,005830,KOSPI,제외,63.40463983241415,-0.31,193100.0,189800.0,55.5,1.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,47.878952,0.8384636124394859,192900.0,189200.0,2026-09-18T14:00:00+09:00
HD현대마린솔루션,443060,KOSPI,제외,54.925896637633265,1.88,245000.0,242000.0,20.1,1.06,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,30.128255,1.0647062991467897,245000.0,243500.0,2026-09-18T14:00:00+09:00
대한항공,003490,KOSPI,제외,62.64611700721598,-0.56,30100.0,29100.0,31.1,0.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,35.668171,0.34007712471337237,30100.0,29050.0,2026-09-18T14:00:00+09:00
GS,078930,KOSPI,제외,70.32155276769,0.07,116100.0,114600.0,29.5,0.44,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,30.575908,0.3460498471048349,116100.0,114200.0,2026-09-18T14:00:00+09:00
삼성E&A,028050,KOSPI,제외,62.89149957033396,1.06,55200.0,52200.0,187.4,2.34,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,214.86358,2.335996070077714,55200.0,52400.0,2026-09-18T14:00:00+09:00
LS,006260,KOSPI,제외,63.690285389580424,2.62,328500.0,322000.0,66.0,1.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,60.13555,1.2049410446383644,328500.0,327500.0,2026-09-18T14:00:00+09:00
한국금융지주,071050,KOSPI,제외,42.39490790493622,-2.45,188400.0,182600.0,29.1,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,30.6768,0.7458075675078526,188400.0,182600.0,2026-09-18T14:00:00+09:00
현대오토에버,307950,KOSPI,제외,69.17719139126659,0.05,372000.0,368000.0,9.7,0.39,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,7.513715,0.2850397578018557,372000.0,368500.0,2026-09-18T14:00:00+09:00
포스코인터내셔널,047050,KOSPI,제외,52.34843300870905,0.45,59000.0,57000.0,30.9,0.95,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,22.379339,0.4513497960874299,58700.0,56900.0,2026-09-18T14:00:00+09:00
카카오뱅크,323410,KOSPI,제외,49.48655886620916,-1.51,21050.0,20600.0,17.6,1.24,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,21.9123345,1.2411010400944225,21050.0,20650.0,2026-09-18T14:00:00+09:00
삼양식품,003230,KOSPI,제외,72.7486460032737,0.44,1320000.0,1313000.0,114.4,1.22,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,96.81708,0.8834370808577354,1320000.0,1294000.0,2026-09-18T14:00:00+09:00
가온전선,000500,KOSPI,제외,44.3677688263772,5.66,326000.0,316000.0,184.2,4.78,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,515.71455,11.219980749040403,326000.0,331500.0,2026-09-18T14:00:00+09:00
NH투자증권,005940,KOSPI,제외,63.850490870598506,-0.45,26100.0,25600.0,11.2,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,11.017701,0.735921868598947,26100.0,25650.0,2026-09-18T14:00:00+09:00
크래프톤,259960,KOSPI,제외,62.87019596232231,-1.33,206500.0,205000.0,11.1,0.54,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,24.85142,0.903055696820281,206500.0,203500.0,2026-09-18T14:00:00+09:00
한진칼,180640,KOSPI,제외,65.20442204769637,0.03,142200.0,138600.0,8.9,0.75,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,10.903152,0.7960280775040038,142200.0,138400.0,2026-09-18T14:00:00+09:00
아모레퍼시픽,090430,KOSPI,제외,54.9670529680438,-0.85,145700.0,143700.0,35.5,1.03,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,36.055476,0.7957654492715879,145700.0,143100.0,2026-09-18T14:00:00+09:00
삼성에피스홀딩스,0126Z0,KOSPI,제외,66.4022338855481,-0.32,339000.0,330500.0,12.1,0.85,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,8.305465,0.33861821333750824,339000.0,330500.0,2026-09-18T14:00:00+09:00
대우건설,047040,KOSPI,제외,66.73922090822133,0.7,19700.0,19010.0,112.4,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,68.748021,0.5132817326818712,19700.0,19050.0,2026-09-18T14:00:00+09:00
삼성증권,016360,KOSPI,제외,63.79609900115624,-0.59,87300.0,85600.0,23.8,0.92,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,28.132739,0.81787945319514,87300.0,85700.0,2026-09-18T14:00:00+09:00
한국타이어앤테크놀로지,161390,KOSPI,제외,76.06989078109284,2.03,61000.0,60500.0,32.9,2.22,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,33.423584,1.4631924955817266,61000.0,60800.0,2026-09-18T14:00:00+09:00
이수페타시스,007660,KOSPI,제외,66.93343058036267,-1.8,112000.0,99000.0,231.6,4.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,239.637804,3.2669433751073482,109000.0,100700.0,2026-09-18T14:00:00+09:00
한화,000880,KOSPI,제외,52.40322633736825,-1.37,140400.0,136200.0,16.0,0.67,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,11.224242,0.41388783520126426,140400.0,136200.0,2026-09-18T14:00:00+09:00
코웨이,021240,KOSPI,제외,77.42140969243378,-1.73,108500.0,102500.0,62.6,3.73,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,68.74045,3.136032741536867,108500.0,101800.0,2026-09-18T14:00:00+09:00
하이브,352820,KOSPI,제외,34.83457860281578,-3.72,167800.0,166500.0,36.8,1.36,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,29.11545,0.6969074923757848,167800.0,165900.0,2026-09-18T14:00:00+09:00
키움증권,039490,KOSPI,제외,40.0102937376176,-1.35,268000.0,261500.0,14.3,0.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,15.50122,0.5341777501979964,268000.0,263000.0,2026-09-18T14:00:00+09:00
LG씨엔에스,064400,KOSPI,제외,60.173838258482775,-0.23,70900.0,70200.0,24.5,0.82,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,21.616686,0.4588124762214545,70900.0,70200.0,2026-09-18T14:00:00+09:00
HD건설기계,267270,KOSPI,제외,50.88348113012998,0.74,144300.0,139800.0,30.3,0.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,35.347104,0.81227810107831,143200.0,140400.0,2026-09-18T14:00:00+09:00
산일전기,062040,KOSPI,제외,42.90671328671329,3.31,213500.0,209750.0,58.7,0.96,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,59.11848,0.8253075508368739,213500.0,211500.0,2026-09-18T14:00:00+09:00
한미약품,128940,KOSPI,제외,58.405822857104894,-0.04,523000.0,504000.0,61.4,0.69,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,48.3083,0.42787265517854733,523000.0,505000.0,2026-09-18T14:00:00+09:00
한화솔루션,009830,KOSPI,제외,70.54680283501747,0.22,29450.0,28850.0,38.2,0.82,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,35.8777,0.5716580437046649,29450.0,28750.0,2026-09-18T14:00:00+09:00
대한전선,001440,KOSPI,제외,51.96353067943835,3.45,32050.0,31050.0,115.4,3.91,09-18 14:00,09-18 13:00,2026-09-18 14:00,True,False,False,249.111228,7.641617483576324,32050.0,31550.0,2026-09-18T14:00:00+09:00
SK바이오팜,326030,KOSPI,제외,58.811768068033075,-0.61,80400.0,77800.0,8.9,0.74,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,7.688466,0.5017493270551469,80000.0,77850.0,2026-09-18T14:00:00+09:00
LG유플러스,032640,KOSPI,제외,49.78687769045106,-4.05,14740.0,14210.0,33.2,2.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,33.291864,1.7669904090593669,14740.0,14220.0,2026-09-18T14:00:00+09:00
JB금융지주,175330,KOSPI,제외,36.079128013856554,-2.48,32350.0,31050.0,11.5,0.65,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,10.900722,0.5113144697136544,32200.0,30975.0,2026-09-18T14:00:00+09:00
두산밥캣,241560,KOSPI,제외,75.95852326436089,-0.99,61500.0,59000.0,20.3,3.27,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,24.106043,2.754803341207315,61500.0,59300.0,2026-09-18T14:00:00+09:00
유한양행,000100,KOSPI,제외,41.28027569584181,-2.9,78300.0,76300.0,16.2,0.9,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,34.392108,1.3327482362706573,78300.0,76200.0,2026-09-18T14:00:00+09:00
DB하이텍,000990,KOSPI,제외,53.813500856548806,1.66,128400.0,125600.0,45.6,1.05,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,63.208532,0.9976393546409805,128400.0,126200.0,2026-09-18T14:00:00+09:00
카카오페이,377300,KOSPI,제외,32.66186303186221,-3.81,41250.0,40250.0,27.8,2.35,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,16.481361,1.3388460587399444,41250.0,40350.0,2026-09-18T14:00:00+09:00
한전기술,052690,KOSPI,제외,57.43335976793816,-1.01,139700.0,135300.0,72.2,1.35,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,99.72368,0.9430774087072021,139100.0,134500.0,2026-09-18T14:00:00+09:00
한화생명,088350,KOSPI,제외,58.258551190057986,-0.69,6100.0,5920.0,10.2,0.51,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,13.6663314,0.5728135272053746,6100.0,5890.0,2026-09-18T14:00:00+09:00
삼성카드,029780,KOSPI,제외,39.015376089338396,-2.34,44600.0,44000.0,5.3,1.47,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,5.06264,0.8325337119550837,44600.0,44000.0,2026-09-18T14:00:00+09:00
대덕전자,353200,KOSPI,제외,49.70761861937259,1.62,106100.0,102200.0,68.6,0.73,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,58.2612,0.43689842403350776,106100.0,103300.0,2026-09-18T14:00:00+09:00
BNK금융지주,138930,KOSPI,제외,33.74126983865134,-1.86,15930.0,15670.0,7.6,0.42,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,11.8315998,0.5486165331801063,15860.0,15660.0,2026-09-18T14:00:00+09:00
현대제철,004020,KOSPI,제외,66.78792047807102,1.34,36050.0,35550.0,29.6,1.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,40.98809,1.006742177199338,36050.0,35750.0,2026-09-18T14:00:00+09:00
맥쿼리인프라,088980,KOSPI,제외,62.236627110433474,-0.58,9800.0,9790.0,6.7,0.68,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,13.03146,1.0264073732278542,9800.0,9750.0,2026-09-18T14:00:00+09:00
NC,036570,KOSPI,제외,63.476063860497675,1.54,213000.0,210000.0,20.8,0.99,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,20.26284,0.8158726595643484,213000.0,209500.0,2026-09-18T14:00:00+09:00
두산로보틱스,454910,KOSPI,제외,70.05096253694393,0.48,71000.0,69700.0,13.5,0.83,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,9.292296,0.3964376780848984,71000.0,69600.0,2026-09-18T14:00:00+09:00
엘앤에프,066970,KOSPI,제외,53.12915320761844,-0.16,115200.0,110700.0,25.3,0.28,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,28.04508,0.2514000835897291,115200.0,111600.0,2026-09-18T14:00:00+09:00
오리온,271560,KOSPI,제외,62.841809980265,-1.33,114300.0,111500.0,35.3,3.07,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,37.161473,2.2482901481301907,114300.0,111700.0,2026-09-18T14:00:00+09:00
LG생활건강,051900,KOSPI,제외,50.14768904253673,-2.11,298500.0,293000.0,42.6,1.57,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,51.8287,1.327084128694798,298500.0,291500.0,2026-09-18T14:00:00+09:00
SKC,011790,KOSPI,제외,62.70146239421896,0.41,88900.0,87500.0,7.1,0.78,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,8.038178,0.5663920557487115,88900.0,87400.0,2026-09-18T14:00:00+09:00
한화엔진,082740,KOSPI,제외,53.4694055944056,0.96,54200.0,51600.0,46.7,1.52,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,44.573765,0.9867129362076176,53700.0,51500.0,2026-09-18T14:00:00+09:00
LG디스플레이,034220,KOSPI,제외,42.022426346642476,-1.67,8590.0,8390.0,16.1,0.67,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,25.4236823,0.7197121615877263,8590.0,8410.0,2026-09-18T14:00:00+09:00
현대해상,001450,KOSPI,제외,74.47983473179707,-0.71,49650.0,48700.0,40.5,1.79,09-18 14:00,09-18 13:00,2026-09-18 14:00,False,False,False,39.015594,1.2132527159934778,49650.0,48600.0,2026-09-18T14:00:00+09:00
