종목,코드,단계,점수,돌파선,돌파봉종가,돌파봉대금_억,동시간배수,돌파봉(KST),기준봉(KST),시장,_bar_time_full,현재가,당일등락률,당일고가,당일누적대금,시세시각
유진로봇,056080,돌파·대금 충족 (다음 봉 확인 대기),73.7,12530.0,12750.0,27.8,7.65,09-18 10:00,09-18 10:00,KOSDAQ,2026-09-18 10:00,12580.0,7.16,12950,51.5억,2026-09-18T11:08:59+09:00
