code,name,market,price,market_cap,quote_time,amount
010170,대한광통신,KOSDAQ,18540,2882700000000.0,2026-09-18T13:10:19+09:00,741907.0
043260,성호전자,KOSDAQ,26300,1984400000000.0,2026-09-18T13:10:22+09:00,304757.0
001820,삼화콘덴서,KOSPI,145100,1508300000000.0,2026-09-18T13:10:20+09:00,204409.0
017900,광전자,KOSPI,11010,638000000000.0,2026-09-18T13:10:19+09:00,172971.0
046970,우리로,KOSDAQ,8120,355900000000.0,2026-09-18T13:10:18+09:00,147726.0
072950,빛샘전자,KOSDAQ,15900,128000000000.0,2026-09-18T13:10:20+09:00,144719.0
006340,대원전선,KOSPI,13890,1089200000000.0,2026-09-18T13:10:19+09:00,138974.0
005690,파미셀,KOSPI,12660,759700000000.0,2026-09-18T13:10:21+09:00,120576.0
001210,금호전기,KOSPI,11035,137500000000.0,2026-09-18T13:10:19+09:00,112547.0
125490,한라캐스트,KOSDAQ,12160,443900000000.0,2026-09-18T13:10:22+09:00,97090.0
024840,KBI메탈,KOSDAQ,6410,277500000000.0,2026-09-18T13:10:20+09:00,87746.0
218410,RFHIC,KOSDAQ,60900,1618400000000.0,2026-09-18T13:10:22+09:00,82091.0
356680,엑스게이트,KOSDAQ,17850,509500000000.0,2026-09-18T13:10:20+09:00,78394.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,17940,887000000000.0,2026-09-18T13:10:21+09:00,76285.0
119850,지엔씨에너지,KOSDAQ,55100,906300000000.0,2026-09-18T13:10:20+09:00,65069.0
006360,GS건설,KOSPI,37450,3205000000000.0,2026-09-18T13:10:21+09:00,64799.0
069540,빛과전자,KOSDAQ,4255,479500000000.0,2026-09-18T13:10:19+09:00,59249.0
032820,우리기술,KOSDAQ,13730,2372300000000.0,2026-09-18T13:10:23+09:00,58590.0
327260,RF머트리얼즈,KOSDAQ,48225,867500000000.0,2026-09-18T13:10:21+09:00,55641.0
042370,비츠로테크,KOSDAQ,11260,295000000000.0,2026-09-18T13:10:17+09:00,53966.0
115440,우리넷,KOSDAQ,10360,111800000000.0,2026-09-18T13:10:19+09:00,52778.0
067310,하나마이크론,KOSDAQ,38900,2586500000000.0,2026-09-18T13:10:19+09:00,47057.0
103590,일진전기,KOSPI,76100,3628900000000.0,2026-09-18T13:10:18+09:00,45690.0
093370,후성,KOSPI,14550,1560600000000.0,2026-09-18T13:10:23+09:00,44408.0
475150,SK이터닉스,KOSPI,51000,1737400000000.0,2026-09-18T13:10:21+09:00,44356.0
229640,LS에코에너지,KOSPI,60600,1855900000000.0,2026-09-18T13:10:21+09:00,44099.0
456010,아이씨티케이,KOSDAQ,22350,324100000000.0,2026-09-18T13:10:19+09:00,43046.0
002990,금호건설,KOSPI,13380,498500000000.0,2026-09-18T13:10:21+09:00,40043.0
217590,티엠씨,KOSPI,14520,349800000000.0,2026-09-18T13:10:18+09:00,39393.0
003350,한국화장품제조,KOSPI,15980,362100000000.0,2026-09-18T13:10:18+09:00,37002.0
052710,아모텍,KOSDAQ,17030,318100000000.0,2026-09-18T13:10:21+09:00,36346.0
201490,미투온,KOSDAQ,4205,137600000000.0,2026-09-18T13:10:18+09:00,35727.0
222800,심텍,KOSDAQ,126100,4788600000000.0,2026-09-18T13:10:22+09:00,35713.0
108490,로보티즈,KOSDAQ,306000,4488100000000.0,2026-09-18T13:10:21+09:00,35249.0
347700,스피어,KOSDAQ,24200,1247500000000.0,2026-09-18T13:10:20+09:00,35231.0
332570,PS일렉트로닉스,KOSDAQ,9070,416700000000.0,2026-09-18T13:10:18+09:00,31653.0
004310,현대약품,KOSPI,10150,324800000000.0,2026-09-18T13:10:20+09:00,31603.0
319400,현대무벡스,KOSDAQ,22800,2539400000000.0,2026-09-18T13:10:17+09:00,31461.0
098460,고영,KOSDAQ,27950,1906300000000.0,2026-09-18T13:10:19+09:00,30813.0
050890,쏠리드,KOSDAQ,9870,599700000000.0,2026-09-18T13:10:20+09:00,30636.0
036540,SFA반도체,KOSDAQ,8890,1462100000000.0,2026-09-18T13:10:22+09:00,30399.0
483650,달바글로벌,KOSPI,184200,2307300000000.0,2026-09-18T13:10:18+09:00,30228.0
082740,한화엔진,KOSPI,51900,4330900000000.0,2026-09-18T13:10:22+09:00,29872.0
080220,제주반도체,KOSDAQ,73300,2524700000000.0,2026-09-18T13:10:19+09:00,29173.0
403870,HPSP,KOSDAQ,53400,4394800000000.0,2026-09-18T13:10:20+09:00,28323.0
126730,코칩,KOSDAQ,23700,207900000000.0,2026-09-18T13:10:19+09:00,27580.0
478340,나라스페이스테크놀로지,KOSDAQ,13440,155500000000.0,2026-09-18T13:10:20+09:00,26893.0
078350,한양디지텍,KOSDAQ,24300,370400000000.0,2026-09-18T13:10:18+09:00,26395.0
131970,두산테스나,KOSDAQ,85700,1656300000000.0,2026-09-18T13:10:22+09:00,26137.0
375500,DL이앤씨,KOSPI,86500,3347000000000.0,2026-09-18T13:10:19+09:00,24967.0
066970,엘앤에프,KOSPI,110600,4499900000000.0,2026-09-18T13:10:19+09:00,24731.0
030530,원익홀딩스,KOSDAQ,25400,1961800000000.0,2026-09-18T13:10:20+09:00,24405.0
417200,LS머트리얼즈,KOSDAQ,13610,920800000000.0,2026-09-18T13:10:19+09:00,23766.0
322000,HD현대에너지솔루션,KOSPI,128900,1443700000000.0,2026-09-18T13:10:20+09:00,22160.0
265740,엔에프씨,KOSDAQ,8250,147400000000.0,2026-09-18T13:10:19+09:00,22108.0
012200,계양전기,KOSPI,4035,109800000000.0,2026-09-18T13:10:21+09:00,21445.0
386380,스카이랩스,KOSDAQ,20200,379000000000.0,2026-09-18T13:10:20+09:00,21184.0
027360,아주IB투자,KOSDAQ,3850,466400000000.0,2026-09-18T13:10:19+09:00,20989.0
178320,서진시스템,KOSDAQ,34050,2169800000000.0,2026-09-18T13:10:19+09:00,20364.0
183300,코미코,KOSDAQ,31350,1610200000000.0,2026-09-18T13:10:20+09:00,20173.0
443670,에스피소프트,KOSDAQ,5710,137100000000.0,2026-09-18T13:10:20+09:00,19794.0
417030,니어스랩,KOSDAQ,31100,179700000000.0,2026-09-18T13:10:21+09:00,19639.0
161890,한국콜마,KOSPI,147300,3477000000000.0,2026-09-18T13:10:17+09:00,19078.0
160190,하이젠알앤엠,KOSDAQ,26550,820100000000.0,2026-09-18T13:10:19+09:00,18130.0
437730,삼현,KOSDAQ,49150,1558400000000.0,2026-09-18T13:10:19+09:00,17854.0
145020,휴젤,KOSDAQ,215000,2690800000000.0,2026-09-18T13:10:21+09:00,17537.0
214450,파마리서치,KOSDAQ,329500,3423400000000.0,2026-09-18T13:10:22+09:00,16979.0
004170,신세계,KOSPI,366500,3461700000000.0,2026-09-18T13:10:23+09:00,16900.0
413630,씨피시스템,KOSDAQ,4495,163800000000.0,2026-09-18T13:10:19+09:00,16748.0
004020,현대제철,KOSPI,35650,4757300000000.0,2026-09-18T13:10:19+09:00,16657.0
028300,HLB,KOSDAQ,30700,4089200000000.0,2026-09-18T13:10:21+09:00,16389.0
138080,오이솔루션,KOSDAQ,28150,348400000000.0,2026-09-18T13:10:21+09:00,16283.0
083650,비에이치아이,KOSDAQ,63500,1965000000000.0,2026-09-18T13:10:21+09:00,15852.0
